DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,6.7,16.1,41.7,100%,46.1,-4.4
3 Pointers,1.5,4.3,33.5,26.9%,35.0,-1.5
2 Pointers,5.3,11.8,44.8,73.1%,50.7,-6.0
Less Than 6 Ft,3.1,6.4,48.0,39.6%,61.3,-13.4
Less Than 10 Ft,4.0,8.4,47.5,51.8%,56.1,-8.6
Greater Than 15 Ft,2.4,6.8,35.4,41.9%,36.6,-1.3
