BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,53,37.2,22.4,8.2,18.2,45.3,1.2,3.5,34.4,4.7,6.2,74.9,1.2,2.9,4.1,2.5,2.4,0.8,0.4,2.2,1,0,-0.4
Home,29,37.4,22.6,8.5,18.4,46.2,1.3,3.4,37.4,4.3,5.9,73.3,1.2,2.9,4.1,2.8,2.5,0.8,0.5,2.4,1,0,3.3
Road,24,36.9,22.1,8.0,18.0,44.2,1.1,3.5,31.0,5.1,6.6,76.7,1.3,2.9,4.2,2.1,2.3,0.9,0.3,1.9,0,0,-5.0
Wins,20,37.6,26.3,9.6,18.4,52.3,1.4,3.4,41.2,5.7,7.0,80.7,1.4,3.4,4.7,3.3,2.3,1.0,0.6,2.4,1,0,12.0
Losses,33,36.9,20.0,7.4,18.1,41.0,1.1,3.5,30.4,4.1,5.8,70.7,1.2,2.6,3.8,2.0,2.4,0.8,0.3,2.1,0,0,-8.0
October,2,35.7,27.0,8.5,17.0,50.0,1.0,3.0,33.3,9.0,12.5,72.0,2.0,2.0,4.0,0.0,2.5,0.5,1.0,1.5,0,0,-6.0
November,16,36.6,22.1,7.7,18.4,41.7,1.7,4.0,42.2,5.1,6.6,77.1,1.1,3.1,4.1,2.6,2.6,0.4,0.4,1.9,1,0,0.9
December,15,37.0,21.4,8.2,17.3,47.5,1.0,3.5,28.3,4.0,5.6,71.4,1.1,3.2,4.3,2.5,1.7,1.1,0.3,2.3,0,0,-1.4
January,15,38.1,22.1,8.4,18.4,45.7,0.9,2.7,31.7,4.4,6.0,73.3,1.3,2.9,4.3,2.8,3.0,0.9,0.5,2.4,0,0,1.5
February,5,37.6,25.0,9.6,20.2,47.5,1.2,3.8,31.6,4.6,5.4,85.2,1.4,1.8,3.2,2.4,1.6,1.0,0.4,2.4,0,0,-5.4
Pre All-Star,53,37.2,22.4,8.2,18.2,45.3,1.2,3.5,34.4,4.7,6.2,74.9,1.2,2.9,4.1,2.5,2.4,0.8,0.4,2.2,1,0,-0.4
Starters,53,37.2,22.4,8.2,18.2,45.3,1.2,3.5,34.4,4.7,6.2,74.9,1.2,2.9,4.1,2.5,2.4,0.8,0.4,2.2,1,0,-0.4
0 Days Rest,8,35.8,24.6,8.6,18.1,47.6,1.8,4.8,36.8,5.6,7.8,72.6,1.1,2.0,3.1,3.4,2.3,0.8,0.4,2.3,0,0,3.9
1 Days Rest,36,37.4,21.4,8.0,17.9,44.8,1.0,3.2,31.0,4.4,5.7,77.1,1.1,3.2,4.3,2.3,2.3,0.8,0.4,2.1,1,0,-1.2
2 Days Rest,7,37.2,25.7,9.7,20.9,46.6,1.7,3.7,46.2,4.6,6.6,69.6,1.3,2.4,3.7,2.4,3.0,0.9,0.4,2.7,0,0,-0.3
3 Days Rest,1,43.6,13.0,5.0,17.0,29.4,0.0,2.0,0.0,3.0,4.0,75.0,2.0,4.0,6.0,5.0,1.0,3.0,1.0,3.0,0,0,-3.0
6+ Days Rest,1,34.5,25.0,7.0,14.0,50.0,1.0,1.0,100,10.0,14.0,71.4,4.0,3.0,7.0,0.0,2.0,0.0,1.0,1.0,0,0,-5.0
