,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - CLE vs. DEN",W,36,13,5,9,55.6,0,0,0.0,3,6,50.0,4,9,13,1,1,1,0,3,10,2017-02-11 00:00:00,DEN,HOME
1,"FEB 09, 2017 - CLE @ OKC",L,32,10,3,7,42.9,0,0,0.0,4,5,80.0,1,4,5,1,1,1,1,2,-12,2017-02-09 00:00:00,OKC,AWAY
2,"FEB 08, 2017 - CLE @ IND",W,35,6,3,3,100.0,0,0,0.0,0,0,0.0,3,7,10,2,0,1,0,3,19,2017-02-08 00:00:00,IND,AWAY
3,"FEB 06, 2017 - CLE @ WAS",W,41,22,10,13,76.9,0,0,0.0,2,4,50.0,6,6,12,2,0,0,0,1,6,2017-02-06 00:00:00,WAS,AWAY
4,"FEB 04, 2017 - CLE @ NYK",W,32,12,6,8,75.0,0,0,0.0,0,0,0.0,4,1,5,1,0,0,1,3,-7,2017-02-04 00:00:00,NYK,AWAY
5,"FEB 01, 2017 - CLE vs. MIN",W,39,18,7,11,63.6,0,0,0.0,4,5,80.0,8,6,14,1,1,2,1,2,18,2017-02-01 00:00:00,MIN,HOME
6,"JAN 30, 2017 - CLE @ DAL",L,26,0,0,0,0.0,0,0,0.0,0,0,0.0,1,7,8,0,0,0,1,3,-22,2017-01-30 00:00:00,DAL,AWAY
7,"JAN 29, 2017 - CLE vs. OKC",W,34,19,7,15,46.7,0,0,0.0,5,5,100.0,5,6,11,1,4,4,1,1,26,2017-01-29 00:00:00,OKC,HOME
8,"JAN 27, 2017 - CLE vs. BKN",W,28,10,5,5,100.0,0,0,0.0,0,2,0.0,2,8,10,2,0,1,0,2,12,2017-01-27 00:00:00,BKN,HOME
9,"JAN 25, 2017 - CLE vs. SAC",L,32,6,2,3,66.7,0,0,0.0,2,6,33.3,3,5,8,1,0,1,0,5,-4,2017-01-25 00:00:00,SAC,HOME
10,"JAN 23, 2017 - CLE @ NOP",L,28,2,1,5,20.0,0,0,0.0,0,0,0.0,2,5,7,0,0,1,0,3,-2,2017-01-23 00:00:00,NOP,AWAY
11,"JAN 21, 2017 - CLE vs. SAS",L,39,14,7,13,53.8,0,0,0.0,0,4,0.0,5,7,12,1,0,1,1,2,14,2017-01-21 00:00:00,SAS,HOME
12,"JAN 19, 2017 - CLE vs. PHX",W,20,2,1,6,16.7,0,0,0.0,0,2,0.0,0,6,6,1,0,2,1,2,3,2017-01-19 00:00:00,PHX,HOME
13,"JAN 16, 2017 - CLE @ GSW",L,30,6,2,3,66.7,0,0,0.0,2,2,100.0,2,3,5,0,0,3,1,2,-28,2017-01-16 00:00:00,GSW,AWAY
14,"JAN 13, 2017 - CLE @ SAC",W,26,9,3,6,50.0,0,1,0.0,3,6,50.0,1,3,4,0,2,2,0,3,14,2017-01-13 00:00:00,SAC,AWAY
15,"JAN 11, 2017 - CLE @ POR",L,28,9,4,6,66.7,0,0,0.0,1,2,50.0,5,5,10,2,0,1,3,2,-6,2017-01-11 00:00:00,POR,AWAY
16,"JAN 10, 2017 - CLE @ UTA",L,35,12,5,8,62.5,0,0,0.0,2,5,40.0,6,6,12,1,0,0,1,3,2,2017-01-10 00:00:00,UTA,AWAY
17,"JAN 08, 2017 - CLE @ PHX",W,28,8,2,4,50.0,0,0,0.0,4,4,100.0,4,6,10,1,0,0,1,3,-6,2017-01-08 00:00:00,PHX,AWAY
18,"JAN 06, 2017 - CLE @ BKN",W,30,10,3,3,100.0,0,0,0.0,4,13,30.8,2,7,9,2,3,2,2,5,19,2017-01-06 00:00:00,BKN,AWAY
19,"JAN 04, 2017 - CLE vs. CHI",L,33,2,1,5,20.0,0,0,0.0,0,0,0.0,9,2,11,0,2,0,3,3,-2,2017-01-04 00:00:00,CHI,HOME
20,"JAN 02, 2017 - CLE vs. NOP",W,28,2,1,2,50.0,0,0,0.0,0,0,0.0,3,6,9,0,0,1,1,1,-17,2017-01-02 00:00:00,NOP,HOME
21,"DEC 31, 2016 - CLE @ CHA",W,29,11,4,5,80.0,0,0,0.0,3,3,100.0,2,4,6,0,1,0,0,2,14,2016-12-31 00:00:00,CHA,AWAY
22,"DEC 29, 2016 - CLE vs. BOS",W,32,11,5,9,55.6,0,1,0.0,1,2,50.0,3,6,9,1,0,0,1,1,17,2016-12-29 00:00:00,BOS,HOME
23,"DEC 26, 2016 - CLE @ DET",L,26,7,2,4,50.0,0,0,0.0,3,4,75.0,4,6,10,1,0,1,1,4,-2,2016-12-26 00:00:00,DET,AWAY
24,"DEC 25, 2016 - CLE vs. GSW",W,28,8,2,5,40.0,0,0,0.0,4,6,66.7,6,2,8,0,1,0,0,2,-8,2016-12-25 00:00:00,GSW,HOME
25,"DEC 23, 2016 - CLE vs. BKN",W,26,16,7,8,87.5,0,0,0.0,2,2,100.0,6,5,11,1,1,1,2,1,30,2016-12-23 00:00:00,BKN,HOME
26,"DEC 21, 2016 - CLE vs. MIL",W,26,5,2,6,33.3,0,0,0.0,1,4,25.0,7,6,13,1,0,4,1,2,9,2016-12-21 00:00:00,MIL,HOME
27,"DEC 20, 2016 - CLE @ MIL",W,26,10,4,7,57.1,0,0,0.0,2,3,66.7,5,7,12,0,1,1,2,5,-3,2016-12-20 00:00:00,MIL,AWAY
28,"DEC 17, 2016 - CLE vs. LAL",W,27,6,3,7,42.9,0,0,0.0,0,0,0.0,3,3,6,1,0,0,0,0,-2,2016-12-17 00:00:00,LAL,HOME
29,"DEC 14, 2016 - CLE @ MEM",L,28,7,2,5,40.0,0,0,0.0,3,6,50.0,4,7,11,0,1,0,0,1,-12,2016-12-14 00:00:00,MEM,AWAY
30,"DEC 13, 2016 - CLE vs. MEM",W,30,6,3,6,50.0,0,0,0.0,0,0,0.0,2,5,7,0,0,1,1,4,22,2016-12-13 00:00:00,MEM,HOME
31,"DEC 10, 2016 - CLE vs. CHA",W,28,13,5,5,100.0,0,0,0.0,3,6,50.0,4,8,12,0,1,0,3,3,7,2016-12-10 00:00:00,CHA,HOME
32,"DEC 09, 2016 - CLE vs. MIA",W,28,2,1,2,50.0,0,0,0.0,0,0,0.0,3,5,8,0,0,1,1,3,9,2016-12-09 00:00:00,MIA,HOME
33,"DEC 07, 2016 - CLE @ NYK",W,34,3,0,5,0.0,0,0,0.0,3,4,75.0,6,14,20,1,2,1,0,2,27,2016-12-07 00:00:00,NYK,AWAY
34,"DEC 05, 2016 - CLE @ TOR",W,29,6,3,5,60.0,0,0,0.0,0,2,0.0,4,10,14,1,0,2,1,1,7,2016-12-05 00:00:00,TOR,AWAY
35,"DEC 02, 2016 - CLE @ CHI",L,27,11,5,5,100.0,0,0,0.0,1,4,25.0,2,4,6,1,0,0,2,2,-11,2016-12-02 00:00:00,CHI,AWAY
36,"DEC 01, 2016 - CLE vs. LAC",L,34,3,1,3,33.3,0,0,0.0,1,2,50.0,4,4,8,0,1,1,1,3,-20,2016-12-01 00:00:00,LAC,HOME
37,"NOV 29, 2016 - CLE @ MIL",L,30,8,3,6,50.0,0,0,0.0,2,4,50.0,2,3,5,2,2,3,1,2,-11,2016-11-29 00:00:00,MIL,AWAY
38,"NOV 27, 2016 - CLE @ PHI",W,36,12,5,8,62.5,0,0,0.0,2,4,50.0,5,7,12,0,0,2,1,4,5,2016-11-27 00:00:00,PHI,AWAY
39,"NOV 25, 2016 - CLE vs. DAL",W,29,11,4,5,80.0,0,0,0.0,3,4,75.0,4,8,12,1,1,0,0,1,28,2016-11-25 00:00:00,DAL,HOME
40,"NOV 23, 2016 - CLE vs. POR",W,27,6,2,3,66.7,0,0,0.0,2,6,33.3,1,5,6,1,0,1,0,1,15,2016-11-23 00:00:00,POR,HOME
41,"NOV 18, 2016 - CLE vs. DET",W,30,8,3,8,37.5,0,1,0.0,2,2,100.0,1,13,14,2,0,4,0,1,24,2016-11-18 00:00:00,DET,HOME
42,"NOV 16, 2016 - CLE @ IND",L,28,2,1,2,50.0,0,0,0.0,0,2,0.0,3,9,12,3,0,1,0,5,0,2016-11-16 00:00:00,IND,AWAY
43,"NOV 15, 2016 - CLE vs. TOR",W,30,15,7,8,87.5,0,0,0.0,1,1,100.0,3,8,11,0,0,1,1,2,8,2016-11-15 00:00:00,TOR,HOME
44,"NOV 13, 2016 - CLE vs. CHA",W,30,4,1,2,50.0,0,0,0.0,2,6,33.3,3,9,12,0,0,2,0,1,-10,2016-11-13 00:00:00,CHA,HOME
45,"NOV 11, 2016 - CLE @ WAS",W,23,2,1,4,25.0,0,0,0.0,0,0,0.0,4,3,7,1,1,3,1,3,10,2016-11-11 00:00:00,WAS,AWAY
46,"NOV 08, 2016 - CLE vs. ATL",L,25,0,0,0,0.0,0,0,0.0,0,2,0.0,0,2,2,0,1,0,0,3,-14,2016-11-08 00:00:00,ATL,HOME
47,"NOV 05, 2016 - CLE @ PHI",W,30,7,3,6,50.0,0,0,0.0,1,2,50.0,6,7,13,0,0,2,0,2,1,2016-11-05 00:00:00,PHI,AWAY
48,"NOV 03, 2016 - CLE vs. BOS",W,31,15,6,7,85.7,0,0,0.0,3,4,75.0,4,10,14,1,1,3,0,1,10,2016-11-03 00:00:00,BOS,HOME
49,"NOV 01, 2016 - CLE vs. HOU",W,27,4,2,2,100.0,0,0,0.0,0,0,0.0,6,4,10,3,0,1,0,4,-4,2016-11-01 00:00:00,HOU,HOME
50,"OCT 29, 2016 - CLE vs. ORL",W,27,2,1,4,25.0,0,0,0.0,0,2,0.0,4,8,12,1,1,1,0,1,11,2016-10-29 00:00:00,ORL,HOME
51,"OCT 28, 2016 - CLE @ TOR",W,36,11,5,5,100.0,0,0,0.0,1,2,50.0,3,7,10,1,0,2,0,1,4,2016-10-28 00:00:00,TOR,AWAY
