,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - BOS @ UTA",W,27,19,8,11,72.7,3,5,60.0,0,2,0.0,0,7,7,3,2,2,2,5,-1,2017-02-11 00:00:00,UTA,AWAY
1,"FEB 09, 2017 - BOS @ POR",W,23,13,5,9,55.6,2,4,50.0,1,1,100.0,2,5,7,1,0,0,0,5,-3,2017-02-09 00:00:00,POR,AWAY
2,"FEB 08, 2017 - BOS @ SAC",L,15,9,4,7,57.1,0,0,0.0,1,2,50.0,3,5,8,2,0,1,0,3,-10,2017-02-08 00:00:00,SAC,AWAY
3,"FEB 05, 2017 - BOS vs. LAC",W,22,13,5,10,50.0,1,4,25.0,2,2,100.0,2,2,4,2,1,0,2,4,-9,2017-02-05 00:00:00,LAC,HOME
4,"FEB 03, 2017 - BOS vs. LAL",W,16,7,3,8,37.5,0,3,0.0,1,2,50.0,2,7,9,2,0,0,1,2,6,2017-02-03 00:00:00,LAL,HOME
5,"JAN 30, 2017 - BOS vs. DET",W,20,5,2,3,66.7,0,1,0.0,1,2,50.0,0,4,4,0,1,1,0,1,6,2017-01-30 00:00:00,DET,HOME
6,"JAN 28, 2017 - BOS @ MIL",W,36,17,7,12,58.3,1,5,20.0,2,3,66.7,1,6,7,3,1,0,1,4,1,2017-01-28 00:00:00,MIL,AWAY
7,"JAN 27, 2017 - BOS vs. ORL",W,17,16,7,7,100.0,2,2,100.0,0,0,0.0,0,5,5,1,0,0,2,1,15,2017-01-27 00:00:00,ORL,HOME
8,"JAN 25, 2017 - BOS vs. HOU",W,17,5,2,4,50.0,0,1,0.0,1,2,50.0,2,2,4,2,0,0,3,3,-14,2017-01-25 00:00:00,HOU,HOME
9,"JAN 24, 2017 - BOS @ WAS",L,22,6,3,8,37.5,0,4,0.0,0,0,0.0,1,2,3,0,0,1,1,2,-4,2017-01-24 00:00:00,WAS,AWAY
10,"JAN 21, 2017 - BOS vs. POR",L,25,10,4,4,100.0,0,0,0.0,2,2,100.0,2,6,8,1,0,0,4,4,6,2017-01-21 00:00:00,POR,HOME
11,"JAN 18, 2017 - BOS vs. NYK",L,13,4,2,6,33.3,0,1,0.0,0,0,0.0,1,1,2,2,0,0,1,1,-11,2017-01-18 00:00:00,NYK,HOME
