BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
Home,15,9.0,2.3,0.9,2.1,41.9,0.0,0.0,0.0,0.6,1.0,60.0,1.3,1.1,2.4,0.3,0.3,0.2,0.3,2.0,0,0,-1.3
Road,14,11.5,2.0,0.8,1.4,57.9,0.0,0.0,0.0,0.4,0.8,54.5,1.3,1.7,3.0,0.1,0.4,0.4,0.3,2.1,0,0,-2.0
Wins,21,9.6,1.8,0.6,1.6,39.4,0.0,0.0,0.0,0.6,1.0,57.1,1.0,1.1,2.1,0.1,0.4,0.3,0.3,2.0,0,0,-1.5
Losses,8,11.8,3.1,1.4,2.1,64.7,0.0,0.0,0.0,0.4,0.6,60.0,2.1,2.1,4.3,0.4,0.4,0.4,0.1,2.0,0,0,-2.1
October,3,13.7,3.3,1.3,4.0,33.3,0.0,0.0,0.0,0.7,1.0,66.7,2.3,2.3,4.7,0.0,0.0,0.0,0.7,3.0,0,0,0.7
November,6,15.7,3.7,1.3,2.3,57.1,0.0,0.0,0.0,1.0,1.5,66.7,2.0,2.0,4.0,0.3,0.7,0.5,0.3,3.3,0,0,-2.5
December,6,5.0,0.7,0.3,1.2,28.6,0.0,0.0,0.0,0.0,0.8,0.0,0.7,0.7,1.3,0.3,0.0,0.3,0.2,0.7,0,0,0.0
January,10,8.9,1.6,0.5,1.0,50.0,0.0,0.0,0.0,0.6,0.8,75.0,0.9,1.2,2.1,0.1,0.6,0.3,0.3,2.0,0,0,-3.0
February,4,10.4,2.8,1.3,1.8,71.4,0.0,0.0,0.0,0.3,0.3,100,1.3,1.5,2.8,0.3,0.3,0.3,0.0,1.5,0,0,-1.3
Pre All-Star,29,10.2,2.2,0.8,1.7,48.0,0.0,0.0,0.0,0.5,0.9,57.7,1.3,1.4,2.7,0.2,0.4,0.3,0.3,2.0,0,0,-1.7
Starters,2,18.7,5.0,2.5,4.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.5,0.0,0.5,4.5,0,0,-13.5
Bench,27,9.6,2.0,0.7,1.6,45.2,0.0,0.0,0.0,0.6,1.0,57.7,1.2,1.4,2.7,0.1,0.4,0.3,0.3,1.9,0,0,-0.8
0 Days Rest,3,5.8,1.7,0.7,1.3,50.0,0.0,0.0,0.0,0.3,0.7,50.0,0.7,1.0,1.7,0.0,0.3,0.3,0.3,1.3,0,0,1.3
1 Days Rest,14,11.4,2.1,0.8,1.6,47.8,0.0,0.0,0.0,0.5,0.9,53.8,1.5,1.8,3.3,0.3,0.6,0.4,0.3,2.3,0,0,-1.6
2 Days Rest,4,12.8,2.8,1.0,2.5,40.0,0.0,0.0,0.0,0.8,1.0,75.0,1.0,1.0,2.0,0.0,0.5,0.3,0.8,2.5,0,0,-9.0
3 Days Rest,3,6.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,1.0,1.3,0.7,0.0,0.3,0.0,1.0,0,0,-0.3
4 Days Rest,1,12.8,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0,0,-4.0
6+ Days Rest,4,9.2,4.0,1.5,1.5,100,0.0,0.0,0.0,1.0,1.3,80.0,1.8,1.5,3.3,0.0,0.0,0.3,0.0,1.3,0,0,2.8
