BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,5,4.1,2.0,0.6,2.2,27.3,0.0,0.0,0.0,0.8,0.8,100,0.2,0.6,0.8,0.0,0.2,0.0,0.2,1.0,0,0,-4.4
Home,4,3.9,1.5,0.5,2.3,22.2,0.0,0.0,0.0,0.5,0.5,100,0.3,0.5,0.8,0.0,0.3,0.0,0.3,1.0,0,0,-4.8
Road,1,4.9,4.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,-3.0
Wins,4,3.9,1.5,0.5,2.3,22.2,0.0,0.0,0.0,0.5,0.5,100,0.3,0.5,0.8,0.0,0.3,0.0,0.3,1.0,0,0,-4.8
Losses,1,4.9,4.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,-3.0
October,2,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0,0,-4.5
November,1,8.0,6.0,2.0,6.0,33.3,0.0,0.0,0.0,2.0,2.0,100,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0,0,-8.0
December,1,1.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-2.0
January,1,4.9,4.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,-3.0
Pre All-Star,5,4.1,2.0,0.6,2.2,27.3,0.0,0.0,0.0,0.8,0.8,100,0.2,0.6,0.8,0.0,0.2,0.0,0.2,1.0,0,0,-4.4
Bench,5,4.1,2.0,0.6,2.2,27.3,0.0,0.0,0.0,0.8,0.8,100,0.2,0.6,0.8,0.0,0.2,0.0,0.2,1.0,0,0,-4.4
0 Days Rest,1,3.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,-2.0
5 Days Rest,1,4.9,4.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,-3.0
6+ Days Rest,3,4.0,2.0,0.7,2.7,25.0,0.0,0.0,0.0,0.7,0.7,100,0.3,0.7,1.0,0.0,0.0,0.0,0.3,1.0,0,0,-5.7
