,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - GSW @ OKC",W,28,8,3,8,37.5,1,4,25.0,1,2,50.0,1,4,5,3,0,0,1,1,31,2017-02-11 00:00:00,OKC,AWAY
1,"FEB 10, 2017 - GSW @ MEM",W,28,22,6,7,85.7,2,3,66.7,8,11,72.7,0,2,2,4,1,2,0,0,2,2017-02-10 00:00:00,MEM,AWAY
2,"FEB 08, 2017 - GSW vs. CHI",W,22,2,0,1,0.0,0,1,0.0,2,2,100.0,1,2,3,5,0,0,0,0,13,2017-02-08 00:00:00,CHI,HOME
3,"FEB 04, 2017 - GSW @ SAC",L,35,2,1,5,20.0,0,3,0.0,0,0,0.0,1,5,6,2,1,1,1,3,-4,2017-02-04 00:00:00,SAC,AWAY
4,"FEB 02, 2017 - GSW @ LAC",W,30,13,5,9,55.6,3,4,75.0,0,0,0.0,1,3,4,4,3,0,3,1,6,2017-02-02 00:00:00,LAC,AWAY
5,"FEB 01, 2017 - GSW vs. CHA",W,25,6,3,4,75.0,0,1,0.0,0,0,0.0,0,5,5,3,0,0,0,1,0,2017-02-01 00:00:00,CHA,HOME
6,"JAN 29, 2017 - GSW @ POR",W,36,12,4,6,66.7,3,4,75.0,1,1,100.0,0,3,3,5,2,0,0,2,-5,2017-01-29 00:00:00,POR,AWAY
7,"JAN 28, 2017 - GSW vs. LAC",W,24,9,3,6,50.0,1,3,33.3,2,2,100.0,0,6,6,5,1,0,0,0,27,2017-01-28 00:00:00,LAC,HOME
8,"JAN 25, 2017 - GSW @ CHA",W,30,2,1,2,50.0,0,0,0.0,0,0,0.0,2,8,10,3,1,1,0,0,25,2017-01-25 00:00:00,CHA,AWAY
9,"JAN 22, 2017 - GSW @ ORL",W,29,5,1,5,20.0,1,4,25.0,2,2,100.0,0,6,6,5,1,0,3,0,12,2017-01-22 00:00:00,ORL,AWAY
10,"JAN 20, 2017 - GSW @ HOU",W,27,5,2,5,40.0,1,2,50.0,0,0,0.0,1,8,9,2,1,0,0,1,18,2017-01-20 00:00:00,HOU,AWAY
11,"JAN 18, 2017 - GSW vs. OKC",W,25,6,3,4,75.0,0,0,0.0,0,0,0.0,1,1,2,5,4,0,2,1,-1,2017-01-18 00:00:00,OKC,HOME
12,"JAN 16, 2017 - GSW vs. CLE",W,25,14,5,5,100.0,2,2,100.0,2,2,100.0,1,2,3,5,0,1,1,0,16,2017-01-16 00:00:00,CLE,HOME
13,"JAN 12, 2017 - GSW vs. DET",W,21,8,3,5,60.0,2,3,66.7,0,0,0.0,0,0,0,2,0,0,0,3,8,2017-01-12 00:00:00,DET,HOME
14,"JAN 10, 2017 - GSW vs. MIA",W,29,9,4,6,66.7,1,2,50.0,0,0,0.0,1,4,5,4,0,0,0,0,13,2017-01-10 00:00:00,MIA,HOME
15,"JAN 08, 2017 - GSW @ SAC",W,29,8,3,6,50.0,1,1,100.0,1,2,50.0,2,5,7,5,1,0,0,0,-2,2017-01-08 00:00:00,SAC,AWAY
16,"JAN 06, 2017 - GSW vs. MEM",L,27,2,1,3,33.3,0,1,0.0,0,0,0.0,2,1,3,0,0,0,0,2,-13,2017-01-06 00:00:00,MEM,HOME
17,"JAN 04, 2017 - GSW vs. POR",W,30,6,2,3,66.7,1,1,100.0,1,2,50.0,2,3,5,6,2,0,0,1,1,2017-01-04 00:00:00,POR,HOME
18,"JAN 02, 2017 - GSW vs. DEN",W,22,4,2,4,50.0,0,1,0.0,0,0,0.0,1,2,3,3,2,0,1,0,-10,2017-01-02 00:00:00,DEN,HOME
19,"DEC 30, 2016 - GSW vs. DAL",W,23,2,0,3,0.0,0,3,0.0,2,2,100.0,0,4,4,2,0,1,0,2,-2,2016-12-30 00:00:00,DAL,HOME
20,"DEC 28, 2016 - GSW vs. TOR",W,30,11,5,5,100.0,0,0,0.0,1,2,50.0,1,2,3,2,1,0,1,0,0,2016-12-28 00:00:00,TOR,HOME
21,"DEC 25, 2016 - GSW @ CLE",L,25,0,0,4,0.0,0,2,0.0,0,0,0.0,1,3,4,4,0,1,2,3,0,2016-12-25 00:00:00,CLE,AWAY
22,"DEC 23, 2016 - GSW @ DET",W,26,2,1,2,50.0,0,0,0.0,0,0,0.0,1,2,3,2,0,0,2,1,-6,2016-12-23 00:00:00,DET,AWAY
23,"DEC 22, 2016 - GSW @ BKN",W,25,8,3,6,50.0,2,5,40.0,0,0,0.0,1,5,6,1,2,1,1,0,-1,2016-12-22 00:00:00,BKN,AWAY
24,"DEC 20, 2016 - GSW vs. UTA",W,26,3,1,3,33.3,1,1,100.0,0,0,0.0,0,1,1,4,2,1,1,3,25,2016-12-20 00:00:00,UTA,HOME
25,"DEC 17, 2016 - GSW vs. POR",W,19,9,4,6,66.7,1,2,50.0,0,0,0.0,0,3,3,1,0,0,1,0,15,2016-12-17 00:00:00,POR,HOME
26,"DEC 15, 2016 - GSW vs. NYK",W,21,5,2,3,66.7,0,1,0.0,1,2,50.0,1,3,4,3,1,2,1,5,7,2016-12-15 00:00:00,NYK,HOME
27,"DEC 13, 2016 - GSW @ NOP",W,31,6,2,6,33.3,2,5,40.0,0,0,0.0,2,6,8,3,0,0,0,2,-1,2016-12-13 00:00:00,NOP,AWAY
28,"DEC 11, 2016 - GSW @ MIN",W,29,6,1,6,16.7,1,3,33.3,3,4,75.0,1,3,4,5,1,1,1,1,4,2016-12-11 00:00:00,MIN,AWAY
29,"DEC 08, 2016 - GSW @ UTA",W,24,4,2,5,40.0,0,1,0.0,0,0,0.0,2,3,5,3,0,0,1,0,-9,2016-12-08 00:00:00,UTA,AWAY
30,"DEC 07, 2016 - GSW @ LAC",W,25,10,5,8,62.5,0,2,0.0,0,0,0.0,1,5,6,2,1,1,0,0,5,2016-12-07 00:00:00,LAC,AWAY
31,"DEC 05, 2016 - GSW vs. IND",W,19,3,1,2,50.0,0,0,0.0,1,1,100.0,0,2,2,2,0,1,0,2,18,2016-12-05 00:00:00,IND,HOME
32,"DEC 03, 2016 - GSW vs. PHX",W,23,5,2,4,50.0,1,1,100.0,0,0,0.0,1,5,6,3,0,0,1,2,8,2016-12-03 00:00:00,PHX,HOME
33,"DEC 01, 2016 - GSW vs. HOU",L,42,10,3,4,75.0,2,3,66.7,2,4,50.0,1,2,3,5,0,0,0,2,14,2016-12-01 00:00:00,HOU,HOME
34,"NOV 28, 2016 - GSW vs. ATL",W,28,12,5,9,55.6,2,6,33.3,0,2,0.0,0,5,5,5,0,1,0,2,18,2016-11-28 00:00:00,ATL,HOME
35,"NOV 26, 2016 - GSW vs. MIN",W,23,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,3,2,0,2,2,5,2016-11-26 00:00:00,MIN,HOME
36,"NOV 25, 2016 - GSW @ LAL",W,24,6,3,5,60.0,0,1,0.0,0,0,0.0,0,4,4,4,1,0,1,0,15,2016-11-25 00:00:00,LAL,AWAY
37,"NOV 23, 2016 - GSW vs. LAL",W,21,4,2,7,28.6,0,4,0.0,0,0,0.0,0,2,2,5,0,0,1,1,12,2016-11-23 00:00:00,LAL,HOME
38,"NOV 21, 2016 - GSW @ IND",W,18,9,3,7,42.9,3,5,60.0,0,0,0.0,0,0,0,4,1,0,0,2,14,2016-11-21 00:00:00,IND,AWAY
39,"NOV 19, 2016 - GSW @ MIL",W,25,10,4,8,50.0,2,5,40.0,0,0,0.0,2,1,3,3,1,0,0,1,-8,2016-11-19 00:00:00,MIL,AWAY
40,"NOV 18, 2016 - GSW @ BOS",W,22,8,4,7,57.1,0,1,0.0,0,1,0.0,1,5,6,2,0,0,0,1,-1,2016-11-18 00:00:00,BOS,AWAY
41,"NOV 16, 2016 - GSW @ TOR",W,25,10,4,4,100.0,2,2,100.0,0,0,0.0,0,3,3,5,2,1,1,1,15,2016-11-16 00:00:00,TOR,AWAY
42,"NOV 13, 2016 - GSW vs. PHX",W,24,4,1,4,25.0,1,3,33.3,1,2,50.0,0,3,3,3,0,1,0,1,1,2016-11-13 00:00:00,PHX,HOME
43,"NOV 10, 2016 - GSW @ DEN",W,23,2,1,4,25.0,0,1,0.0,0,0,0.0,0,3,3,4,2,0,0,2,3,2016-11-10 00:00:00,DEN,AWAY
44,"NOV 09, 2016 - GSW vs. DAL",W,13,2,1,2,50.0,0,1,0.0,0,0,0.0,1,1,2,2,1,1,0,0,13,2016-11-09 00:00:00,DAL,HOME
45,"NOV 07, 2016 - GSW vs. NOP",W,31,2,0,4,0.0,0,4,0.0,2,2,100.0,0,4,4,8,3,0,1,1,19,2016-11-07 00:00:00,NOP,HOME
46,"NOV 04, 2016 - GSW @ LAL",L,23,3,1,4,25.0,1,3,33.3,0,0,0.0,0,3,3,0,2,0,3,1,-22,2016-11-04 00:00:00,LAL,AWAY
47,"NOV 03, 2016 - GSW vs. OKC",W,25,3,1,5,20.0,0,1,0.0,1,2,50.0,0,3,3,2,0,1,1,1,34,2016-11-03 00:00:00,OKC,HOME
48,"NOV 01, 2016 - GSW @ POR",W,24,11,4,7,57.1,1,1,100.0,2,3,66.7,0,5,5,5,0,0,1,1,39,2016-11-01 00:00:00,POR,AWAY
49,"OCT 30, 2016 - GSW @ PHX",W,28,4,2,5,40.0,0,3,0.0,0,0,0.0,1,2,3,4,2,0,0,1,4,2016-10-30 00:00:00,PHX,AWAY
50,"OCT 28, 2016 - GSW @ NOP",W,30,9,4,7,57.1,1,3,33.3,0,0,0.0,0,2,2,3,1,0,0,3,16,2016-10-28 00:00:00,NOP,AWAY
51,"OCT 25, 2016 - GSW vs. SAS",L,27,2,1,3,33.3,0,2,0.0,0,0,0.0,1,1,2,3,1,0,1,3,-28,2016-10-25 00:00:00,SAS,HOME
