DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.9,6.2,46.9,100%,46.1,0.9
3 Pointers,0.4,1.0,34.9,16.4%,36.9,-2.0
2 Pointers,2.6,5.2,49.3,83.6%,49.9,-0.6
Less Than 6 Ft,1.4,2.5,58.7,39.7%,60.2,-1.6
Less Than 10 Ft,1.9,3.4,57.3,54.6%,55.4,1.9
Greater Than 15 Ft,0.8,2.3,36.5,36.6%,36.9,-0.5
