BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,51,33.9,20.1,7.8,16.0,49.0,1.3,3.5,36.5,3.2,4.3,74.3,1.5,4.6,6.2,2.8,1.8,1.0,0.4,2.2,2,0,-1.7
Home,26,34.6,21.5,8.2,17.1,48.2,1.6,3.9,40.2,3.5,4.9,71.1,1.7,4.1,5.8,2.8,1.7,1.2,0.5,2.0,0,0,0.3
Road,25,33.1,18.6,7.4,14.8,50.0,1.0,3.0,31.6,2.8,3.6,78.9,1.4,5.1,6.5,2.8,1.9,0.8,0.4,2.4,2,0,-3.8
Wins,22,33.3,20.7,7.9,15.0,52.6,1.4,3.4,41.9,3.5,4.7,73.1,1.3,4.6,5.9,2.7,1.3,1.2,0.4,1.6,0,0,7.1
Losses,29,34.3,19.7,7.8,16.7,46.6,1.2,3.6,32.7,3.0,3.9,75.4,1.8,4.6,6.4,2.8,2.2,0.9,0.4,2.6,2,0,-8.5
October,3,31.3,13.3,5.0,12.0,41.7,0.3,1.0,33.3,3.0,4.0,75.0,2.3,4.3,6.7,2.7,1.7,0.7,0.0,1.7,0,0,-2.3
November,13,33.0,19.8,7.7,16.7,46.1,1.3,3.5,37.0,3.1,3.8,81.6,1.5,4.2,5.8,2.1,1.5,1.3,0.3,1.8,0,0,-2.9
December,16,34.3,22.4,9.1,16.6,54.7,1.4,3.6,40.4,2.9,4.2,68.7,1.5,4.1,5.6,2.7,1.4,1.1,0.4,1.9,0,0,2.3
January,15,35.9,19.5,7.3,16.2,45.3,1.5,4.1,36.1,3.4,4.7,72.9,1.6,5.2,6.8,3.7,2.3,0.7,0.6,2.7,1,0,-2.6
February,4,29.4,19.0,7.3,13.3,54.7,0.5,2.8,18.2,4.0,5.0,80.0,1.0,6.0,7.0,2.0,2.5,1.0,0.8,2.5,1,0,-10.5
Pre All-Star,51,33.9,20.1,7.8,16.0,49.0,1.3,3.5,36.5,3.2,4.3,74.3,1.5,4.6,6.2,2.8,1.8,1.0,0.4,2.2,2,0,-1.7
Starters,50,33.9,20.2,7.8,15.9,49.2,1.3,3.5,37.4,3.2,4.3,74.4,1.5,4.6,6.1,2.8,1.8,1.0,0.4,2.2,2,0,-1.6
Bench,1,32.1,16.0,7.0,18.0,38.9,0.0,4.0,0.0,2.0,3.0,66.7,2.0,5.0,7.0,4.0,2.0,1.0,1.0,1.0,0,0,-10.0
0 Days Rest,11,31.8,15.9,6.7,14.6,46.0,0.8,2.8,29.0,1.6,2.3,72.0,1.5,4.6,6.1,1.6,2.0,0.6,0.5,2.2,0,0,-6.8
1 Days Rest,29,34.6,21.6,8.1,16.1,50.2,1.6,4.0,39.1,3.8,5.0,76.6,1.7,4.5,6.2,3.4,1.8,1.2,0.4,2.0,2,0,0.9
2 Days Rest,4,36.0,20.0,8.0,17.0,47.1,1.5,3.5,42.9,2.5,4.8,52.6,1.3,4.8,6.0,3.3,2.0,1.0,0.5,2.0,0,0,5.5
3 Days Rest,6,33.6,21.8,9.0,18.0,50.0,0.7,2.8,23.5,3.2,4.2,76.0,1.3,5.0,6.3,1.5,1.5,1.0,0.3,2.8,0,0,-8.2
6+ Days Rest,1,29.8,13.0,4.0,9.0,44.4,1.0,1.0,100,4.0,4.0,100,2.0,4.0,6.0,3.0,3.0,0.0,0.0,3.0,0,0,-12.0
