BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,39,25.8,11.2,4.7,9.7,48.4,0.4,1.0,40.0,1.4,1.8,77.1,0.2,1.7,2.0,4.6,1.4,0.5,0.1,1.6,0,0,3.8
Home,19,25.4,11.2,4.9,10.3,48.0,0.2,0.7,28.6,1.1,1.6,67.7,0.2,2.2,2.3,5.3,1.4,0.5,0.0,1.8,0,0,6.2
Road,20,26.1,11.3,4.5,9.2,48.9,0.6,1.3,46.2,1.7,2.0,84.6,0.3,1.4,1.7,4.0,1.4,0.5,0.1,1.5,0,0,1.6
Wins,29,24.9,11.7,4.9,9.7,50.0,0.4,1.0,43.3,1.5,1.9,81.5,0.2,1.8,2.0,4.8,1.2,0.5,0.0,1.7,0,0,7.8
Losses,10,28.3,9.9,4.3,9.8,43.9,0.3,1.0,30.0,1.0,1.6,62.5,0.2,1.6,1.8,4.2,1.8,0.5,0.1,1.5,0,0,-7.8
October,3,24.6,5.3,1.7,6.3,26.3,0.7,1.3,50.0,1.3,1.3,100,0.0,1.7,1.7,3.3,1.7,0.3,0.3,2.7,0,0,-7.7
November,10,26.8,11.0,4.3,9.1,47.3,0.3,0.9,33.3,2.1,2.5,84.0,0.3,1.7,2.0,4.6,1.6,0.5,0.0,1.7,0,0,5.9
December,11,24.5,11.5,5.2,11.1,46.7,0.5,1.3,35.7,0.6,1.0,63.6,0.4,1.5,1.8,4.5,1.4,0.4,0.0,1.0,0,0,4.8
January,11,26.0,12.8,5.5,10.5,52.6,0.5,1.1,41.7,1.3,1.9,66.7,0.2,2.1,2.3,5.2,1.2,0.4,0.1,1.9,0,0,3.9
February,4,27.1,11.3,4.5,8.0,56.3,0.3,0.3,100,2.0,2.3,88.9,0.0,1.8,1.8,4.3,1.3,1.3,0.0,1.5,0,0,4.0
Pre All-Star,39,25.8,11.2,4.7,9.7,48.4,0.4,1.0,40.0,1.4,1.8,77.1,0.2,1.7,2.0,4.6,1.4,0.5,0.1,1.6,0,0,3.8
Starters,39,25.8,11.2,4.7,9.7,48.4,0.4,1.0,40.0,1.4,1.8,77.1,0.2,1.7,2.0,4.6,1.4,0.5,0.1,1.6,0,0,3.8
0 Days Rest,3,26.7,15.7,6.0,10.0,60.0,0.7,1.3,50.0,3.0,3.3,90.0,0.3,0.7,1.0,2.3,1.7,0.3,0.0,0.7,0,0,6.3
1 Days Rest,22,25.7,11.3,4.7,9.0,51.8,0.5,0.9,52.6,1.5,2.0,75.0,0.2,2.0,2.2,4.9,0.9,0.6,0.0,1.4,0,0,5.0
2 Days Rest,8,27.2,10.8,5.0,11.4,44.0,0.3,0.8,33.3,0.5,0.8,66.7,0.3,1.8,2.0,5.0,2.5,0.4,0.1,1.9,0,0,3.3
3 Days Rest,2,26.2,12.5,6.0,12.0,50.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,2.5,2.5,5.5,2.0,0.0,0.0,4.0,0,0,-5.0
4 Days Rest,1,28.6,11.0,3.0,10.0,30.0,1.0,4.0,25.0,4.0,4.0,100,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0,0,8.0
5 Days Rest,1,18.2,6.0,3.0,8.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,3.0,0,0,-6.0
6+ Days Rest,2,21.7,7.0,2.5,9.0,27.8,0.0,1.5,0.0,2.0,3.0,66.7,0.0,1.5,1.5,3.5,1.0,0.5,0.5,1.5,0,0,1.0
