,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 08, 2017 - NYK vs. LAC",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,2017-02-08 00:00:00,LAC,HOME
1,"FEB 06, 2017 - NYK vs. LAL",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,-7,2017-02-06 00:00:00,LAL,HOME
2,"JAN 31, 2017 - NYK @ WAS",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,1,2,2017-01-31 00:00:00,WAS,AWAY
3,"JAN 19, 2017 - NYK vs. WAS",L,11,0,0,1,0.0,0,0,0.0,0,0,0.0,3,0,3,0,0,0,1,1,-8,2017-01-19 00:00:00,WAS,HOME
4,"JAN 18, 2017 - NYK @ BOS",W,20,5,2,2,100.0,0,0,0.0,1,3,33.3,3,4,7,3,0,2,2,5,11,2017-01-18 00:00:00,BOS,AWAY
5,"DEC 15, 2016 - NYK @ GSW",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2016-12-15 00:00:00,GSW,AWAY
6,"NOV 30, 2016 - NYK @ MIN",W,19,4,1,1,100.0,0,0,0.0,2,3,66.7,1,4,5,1,1,0,0,2,11,2016-11-30 00:00:00,MIN,AWAY
7,"NOV 20, 2016 - NYK vs. ATL",W,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-5,2016-11-20 00:00:00,ATL,HOME
