DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.9,8.6,45.1,100%,44.7,0.4
3 Pointers,1.0,3.3,30.6,38.8%,37.3,-6.7
2 Pointers,2.9,5.3,54.4,61.2%,49.2,5.2
Less Than 6 Ft,1.3,1.7,73.2,19.9%,61.6,11.6
Less Than 10 Ft,1.6,2.3,67.9,27.2%,55.2,12.7
Greater Than 15 Ft,2.0,5.5,36.1,64.6%,39.2,-3.1
