BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,54,21.5,6.0,2.5,6.0,40.8,0.7,2.2,33.3,0.4,0.5,69.0,0.5,3.1,3.6,1.0,1.2,0.5,0.4,2.5,2,0,-0.8
Home,26,21.7,5.8,2.3,6.3,36.8,0.7,2.2,29.3,0.5,0.7,77.8,0.5,3.2,3.7,1.0,1.2,0.5,0.5,2.4,1,0,1.2
Road,28,21.4,6.2,2.6,5.8,44.8,0.8,2.1,37.3,0.2,0.4,54.5,0.5,3.1,3.6,1.1,1.1,0.5,0.3,2.6,1,0,-2.6
Wins,31,21.5,6.4,2.6,6.1,42.6,0.7,2.2,31.3,0.6,0.8,75.0,0.5,3.3,3.7,0.9,1.0,0.5,0.5,2.7,1,0,2.6
Losses,23,21.6,5.5,2.3,6.0,38.4,0.8,2.2,36.0,0.1,0.2,40.0,0.6,3.0,3.6,1.3,1.4,0.6,0.3,2.3,1,0,-5.4
October,3,13.5,4.3,2.0,4.0,50.0,0.3,1.0,33.3,0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.3,0.3,0.3,3.0,0,0,-7.3
November,17,23.1,7.3,3.0,6.5,46.4,1.2,2.7,45.7,0.1,0.1,50.0,0.5,2.9,3.4,1.8,1.3,0.7,0.3,2.8,1,0,2.1
December,14,20.5,5.7,2.4,5.9,39.8,0.8,2.4,32.4,0.2,0.4,60.0,0.6,3.4,4.0,0.9,1.0,0.4,0.8,2.1,0,0,-1.0
January,15,23.0,6.3,2.5,6.1,40.7,0.4,1.9,21.4,0.9,1.3,70.0,0.5,3.5,4.0,0.8,1.3,0.6,0.2,2.7,1,0,-1.7
February,5,19.7,2.8,1.2,6.0,20.0,0.0,1.2,0.0,0.4,0.4,100,0.6,2.6,3.2,0.2,1.4,0.0,0.4,2.2,0,0,-3.4
Pre All-Star,54,21.5,6.0,2.5,6.0,40.8,0.7,2.2,33.3,0.4,0.5,69.0,0.5,3.1,3.6,1.0,1.2,0.5,0.4,2.5,2,0,-0.8
Starters,54,21.5,6.0,2.5,6.0,40.8,0.7,2.2,33.3,0.4,0.5,69.0,0.5,3.1,3.6,1.0,1.2,0.5,0.4,2.5,2,0,-0.8
0 Days Rest,11,21.4,5.6,2.4,5.6,41.9,0.6,1.5,41.2,0.3,0.4,75.0,0.4,2.4,2.7,1.5,1.0,0.7,0.4,2.8,0,0,-1.9
1 Days Rest,35,21.6,6.1,2.5,6.0,41.2,0.7,2.4,31.3,0.4,0.6,71.4,0.6,3.4,4.1,1.0,1.3,0.5,0.5,2.4,2,0,-0.5
2 Days Rest,4,21.7,8.8,3.8,8.3,45.5,0.8,2.0,37.5,0.5,1.0,50.0,0.5,2.8,3.3,0.3,1.0,0.5,0.3,3.3,0,0,0.8
3 Days Rest,2,24.5,4.0,1.5,5.0,30.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.5,2.5,0.5,1.0,1.0,0.5,2.5,0,0,1.0
4 Days Rest,1,18.1,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0,0,1.0
6+ Days Rest,1,16.4,5.0,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0,0,-10.0
