BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,46,16.4,5.0,2.0,3.4,60.6,0.0,0.0,0.0,1.0,1.3,72.1,1.5,4.6,6.1,0.6,0.6,0.5,0.8,2.4,3,0,3.8
Home,24,15.4,5.2,2.1,3.5,60.0,0.0,0.0,0.0,0.9,1.4,66.7,1.3,4.5,5.8,0.5,0.8,0.7,0.7,2.6,2,0,3.2
Road,22,17.4,4.9,2.0,3.2,61.4,0.0,0.0,0.0,1.0,1.3,78.6,1.6,4.8,6.4,0.6,0.4,0.4,1.0,2.2,1,0,4.5
Wins,34,17.1,6.0,2.4,3.7,65.4,0.0,0.0,0.0,1.1,1.5,75.0,1.7,4.7,6.4,0.6,0.6,0.6,0.9,2.6,3,0,6.3
Losses,12,14.1,2.3,0.9,2.3,39.3,0.0,0.0,0.0,0.4,0.8,55.6,0.9,4.4,5.3,0.3,0.5,0.4,0.5,1.9,0,0,-3.3
October,4,18.3,7.0,2.5,4.8,52.6,0.0,0.0,0.0,2.0,2.5,80.0,3.3,4.0,7.3,0.3,0.3,0.5,2.0,3.0,0,0,16.8
November,9,12.7,2.9,1.2,2.9,42.3,0.0,0.0,0.0,0.4,0.8,57.1,1.0,3.8,4.8,0.1,0.7,0.8,1.3,2.0,0,0,-2.4
December,14,15.7,5.3,2.3,3.4,68.1,0.0,0.0,0.0,0.7,1.1,66.7,1.4,4.4,5.8,0.7,0.6,0.2,0.4,2.4,0,0,2.6
January,15,17.0,4.8,1.9,3.0,62.2,0.0,0.0,0.0,1.1,1.4,76.2,1.3,4.7,6.1,0.7,0.5,0.9,0.5,2.5,1,0,3.9
February,4,22.4,8.0,3.3,4.5,72.2,0.0,0.0,0.0,1.5,2.0,75.0,1.8,7.3,9.0,1.0,0.8,0.0,0.8,3.0,2,0,9.0
Pre All-Star,46,16.4,5.0,2.0,3.4,60.6,0.0,0.0,0.0,1.0,1.3,72.1,1.5,4.6,6.1,0.6,0.6,0.5,0.8,2.4,3,0,3.8
Starters,8,23.6,7.5,2.9,4.4,65.7,0.0,0.0,0.0,1.8,2.0,87.5,1.6,7.0,8.6,0.6,0.8,0.8,1.3,3.0,2,0,6.5
Bench,38,14.8,4.5,1.9,3.2,59.2,0.0,0.0,0.0,0.8,1.2,66.7,1.4,4.1,5.6,0.6,0.6,0.5,0.7,2.3,1,0,3.2
0 Days Rest,8,20.2,6.3,2.3,3.9,58.1,0.0,0.0,0.0,1.8,2.3,77.8,1.5,4.9,6.4,0.5,0.3,0.6,1.0,2.3,0,0,2.0
1 Days Rest,27,16.0,4.7,1.9,2.9,64.1,0.0,0.0,0.0,1.0,1.2,78.8,1.4,4.9,6.2,0.7,0.7,0.5,0.7,2.7,3,0,5.1
2 Days Rest,7,15.1,5.3,2.4,4.6,53.1,0.0,0.0,0.0,0.4,1.0,42.9,1.9,3.9,5.7,0.4,0.4,0.6,0.9,2.0,0,0,-0.4
3 Days Rest,2,10.1,5.5,2.5,3.0,83.3,0.0,0.0,0.0,0.5,1.0,50.0,0.5,2.0,2.5,0.0,0.5,0.5,0.0,1.5,0,0,-4.5
6+ Days Rest,2,16.9,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.5,0.0,2.5,5.5,8.0,0.0,1.0,1.0,2.0,2.5,0,0,16.5
