DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.7,8.1,46.4,100%,44.4,2.0
3 Pointers,0.9,2.9,32.9,35.5%,35.9,-3.0
2 Pointers,2.8,5.2,53.8,64.5%,49.3,4.5
Less Than 6 Ft,1.5,2.0,74.5,24.3%,60.8,13.7
Less Than 10 Ft,1.8,2.6,68.9,32.8%,55.2,13.8
Greater Than 15 Ft,1.5,4.6,32.9,56.6%,37.1,-4.3
