BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,3,9.9,5.0,0.7,1.7,40.0,0.3,0.7,50.0,3.3,3.3,100,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0,0,-0.7
Home,2,12.6,7.5,1.0,2.5,40.0,0.5,1.0,50.0,5.0,5.0,100,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0,0,0.0
Road,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,-2.0
Wins,1,15.1,8.0,1.0,4.0,25.0,0.0,1.0,0.0,6.0,6.0,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,6.0
Losses,2,7.3,3.5,0.5,0.5,100,0.5,0.5,100,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,-4.0
November,3,9.9,5.0,0.7,1.7,40.0,0.3,0.7,50.0,3.3,3.3,100,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0,0,-0.7
Pre All-Star,3,9.9,5.0,0.7,1.7,40.0,0.3,0.7,50.0,3.3,3.3,100,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0,0,-0.7
Bench,3,9.9,5.0,0.7,1.7,40.0,0.3,0.7,50.0,3.3,3.3,100,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0,0,-0.7
1 Days Rest,2,9.8,4.0,0.5,2.0,25.0,0.0,0.5,0.0,3.0,3.0,100,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0,0,2.0
6+ Days Rest,1,10.1,7.0,1.0,1.0,100,1.0,1.0,100,4.0,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-6.0
