,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 27, 2017 - BKN @ CLE",L,5,4,2,2,100.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,12,2017-01-27 00:00:00,CLE,AWAY
1,"JAN 23, 2017 - BKN vs. SAS",L,5,2,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,2017-01-23 00:00:00,SAS,HOME
2,"JAN 15, 2017 - BKN vs. HOU",L,6,3,1,1,100.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,0,1,4,2017-01-15 00:00:00,HOU,HOME
3,"DEC 23, 2016 - BKN @ CLE",L,7,2,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,1,10,2016-12-23 00:00:00,CLE,AWAY
4,"DEC 01, 2016 - BKN vs. MIL",L,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,3,2016-12-01 00:00:00,MIL,HOME
5,"NOV 27, 2016 - BKN vs. SAC",L,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,2016-11-27 00:00:00,SAC,HOME
6,"NOV 25, 2016 - BKN @ IND",L,7,7,3,4,75.0,0,0,0.0,1,1,100.0,1,2,3,0,0,0,0,0,5,2016-11-25 00:00:00,IND,AWAY
7,"NOV 23, 2016 - BKN vs. BOS",L,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,2016-11-23 00:00:00,BOS,HOME
8,"NOV 18, 2016 - BKN @ OKC",L,4,2,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-2,2016-11-18 00:00:00,OKC,AWAY
9,"NOV 14, 2016 - BKN @ LAC",L,12,13,6,9,66.7,1,2,50.0,0,0,0.0,3,0,3,1,0,2,0,2,2,2016-11-14 00:00:00,LAC,AWAY
10,"NOV 09, 2016 - BKN @ NYK",L,3,0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,1,2,2016-11-09 00:00:00,NYK,AWAY
11,"OCT 31, 2016 - BKN vs. CHI",L,10,0,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,0,0,0,-6,2016-10-31 00:00:00,CHI,HOME
12,"OCT 26, 2016 - BKN @ BOS",L,4,2,1,2,50.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,14,2016-10-26 00:00:00,BOS,AWAY
