BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,19,5.0,1.3,0.5,1.5,35.7,0.2,0.7,28.6,0.1,0.1,100,0.1,0.4,0.4,0.2,0.0,0.1,0.0,0.5,0,0,-2.1
Home,8,5.4,1.3,0.5,1.4,36.4,0.1,0.5,25.0,0.1,0.1,100,0.0,0.4,0.4,0.1,0.0,0.1,0.0,0.6,0,0,-3.0
Road,11,4.6,1.4,0.5,1.5,35.3,0.3,0.9,30.0,0.0,0.0,0.0,0.1,0.4,0.5,0.2,0.0,0.0,0.0,0.5,0,0,-1.4
Wins,14,5.0,1.1,0.4,1.4,30.0,0.2,0.7,30.0,0.0,0.0,0.0,0.1,0.4,0.4,0.1,0.0,0.1,0.0,0.6,0,0,-1.8
Losses,5,4.9,2.0,0.8,1.6,50.0,0.2,0.8,25.0,0.2,0.2,100,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.4,0,0,-2.8
October,2,9.1,1.0,0.5,1.5,33.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0,0,0.5
November,7,4.6,1.1,0.4,1.3,33.3,0.1,0.6,25.0,0.1,0.1,100,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.4,0,0,-4.3
December,4,1.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0,-0.8
January,5,6.8,3.0,1.2,2.6,46.2,0.6,1.4,42.9,0.0,0.0,0.0,0.2,0.6,0.8,0.4,0.0,0.0,0.0,0.8,0,0,-1.4
February,1,3.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Pre All-Star,19,5.0,1.3,0.5,1.5,35.7,0.2,0.7,28.6,0.1,0.1,100,0.1,0.4,0.4,0.2,0.0,0.1,0.0,0.5,0,0,-2.1
Bench,19,5.0,1.3,0.5,1.5,35.7,0.2,0.7,28.6,0.1,0.1,100,0.1,0.4,0.4,0.2,0.0,0.1,0.0,0.5,0,0,-2.1
0 Days Rest,4,7.4,3.3,1.3,2.3,55.6,0.5,1.5,33.3,0.3,0.3,100,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.8,0,0,-0.5
1 Days Rest,1,10.3,3.0,1.0,3.0,33.3,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,-5.0
2 Days Rest,6,2.6,0.8,0.3,0.8,40.0,0.2,0.3,50.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.5,0,0,-4.3
3 Days Rest,2,9.1,1.0,0.5,1.5,33.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0,0,0.5
4 Days Rest,1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.0
5 Days Rest,3,5.6,0.7,0.3,2.3,14.3,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.0,0,0,0.7
6+ Days Rest,2,1.2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,-3.0
