BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,34.7,11.9,5.2,8.8,59.4,0.0,0.0,0.0,1.4,2.1,68.2,3.2,8.3,11.5,1.6,1.6,0.6,1.0,3.0,30,0,3.9
Home,29,34.8,11.7,5.2,8.7,59.9,0.0,0.0,0.0,1.3,2.1,63.3,3.2,8.1,11.3,1.4,1.4,0.6,1.3,3.0,16,0,5.8
Road,23,34.6,12.1,5.3,9.0,58.7,0.0,0.0,0.0,1.6,2.2,74.0,3.2,8.6,11.8,1.9,1.7,0.6,0.7,3.0,14,0,1.4
Wins,31,34.0,12.1,5.5,8.7,62.8,0.0,0.0,0.0,1.2,1.7,69.2,3.1,8.1,11.2,1.4,1.6,0.6,1.1,3.0,18,0,10.0
Losses,21,35.7,11.7,4.9,9.0,54.5,0.0,0.0,0.0,1.9,2.8,67.2,3.3,8.7,12.0,2.0,1.6,0.5,0.9,3.1,12,0,-5.1
October,2,35.0,9.0,2.0,4.5,44.4,0.0,0.0,0.0,5.0,5.0,100,2.0,9.5,11.5,1.0,1.5,0.5,0.5,4.0,1,0,-12.0
November,15,34.9,11.6,5.2,8.7,60.0,0.0,0.1,0.0,1.2,2.5,48.6,3.3,8.5,11.8,1.5,1.4,0.3,1.3,3.3,9,0,2.1
December,15,36.5,11.5,5.2,9.3,55.7,0.0,0.0,0.0,1.1,1.7,65.4,3.3,8.5,11.8,2.1,1.8,0.7,0.9,3.0,8,0,3.8
January,16,32.3,11.9,5.4,8.3,65.2,0.0,0.0,0.0,1.2,1.6,73.1,2.9,7.6,10.6,1.4,1.8,0.7,0.9,2.6,9,0,7.7
February,4,36.7,15.8,6.5,11.8,55.3,0.0,0.0,0.0,2.8,2.8,100,4.5,8.8,13.3,1.8,0.8,0.5,1.3,3.8,3,0,3.3
Pre All-Star,52,34.7,11.9,5.2,8.8,59.4,0.0,0.0,0.0,1.4,2.1,68.2,3.2,8.3,11.5,1.6,1.6,0.6,1.0,3.0,30,0,3.9
Starters,52,34.7,11.9,5.2,8.8,59.4,0.0,0.0,0.0,1.4,2.1,68.2,3.2,8.3,11.5,1.6,1.6,0.6,1.0,3.0,30,0,3.9
0 Days Rest,10,35.0,12.9,6.0,10.7,56.1,0.0,0.0,0.0,0.9,1.6,56.3,3.4,8.3,11.7,1.6,1.4,0.3,0.5,2.7,5,0,4.9
1 Days Rest,31,34.5,11.7,5.0,8.6,58.4,0.0,0.0,0.0,1.6,2.3,69.4,3.4,8.1,11.5,1.6,1.5,0.7,1.1,3.3,17,0,3.5
2 Days Rest,8,35.0,12.8,5.4,7.9,68.3,0.0,0.0,0.0,2.0,2.6,76.2,2.6,8.9,11.5,1.8,1.6,0.6,1.4,2.4,7,0,5.6
3 Days Rest,2,36.6,11.0,5.5,7.5,73.3,0.0,0.5,0.0,0.0,0.5,0.0,1.5,10.0,11.5,1.5,2.0,0.0,0.0,2.5,1,0,5.5
5 Days Rest,1,32.3,4.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,1.0,3.0,1.0,1.0,4.0,0,0,-14.0
