DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.5,4.5,55.2,100%,44.4,10.8
3 Pointers,0.5,1.1,40.0,25.9%,35.1,4.9
2 Pointers,2.0,3.3,60.5,74.1%,48.8,11.7
Less Than 6 Ft,1.2,1.7,72.7,37.9%,59.0,13.8
Less Than 10 Ft,1.3,1.9,68.0,43.1%,54.3,13.7
Greater Than 15 Ft,1.1,2.3,46.7,51.7%,36.1,10.6
