,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - MEM vs. GSW",L,36,17,4,14,28.6,1,5,20.0,8,10,80.0,1,5,6,7,1,1,4,5,-12,2017-02-10 00:00:00,GSW,HOME
1,"FEB 08, 2017 - MEM vs. PHX",W,35,19,6,11,54.5,1,2,50.0,6,6,100.0,1,6,7,3,0,0,4,2,22,2017-02-08 00:00:00,PHX,HOME
2,"FEB 06, 2017 - MEM vs. SAS",W,34,15,4,12,33.3,0,2,0.0,7,8,87.5,2,6,8,1,0,1,3,3,14,2017-02-06 00:00:00,SAS,HOME
3,"FEB 03, 2017 - MEM @ OKC",L,42,31,14,24,58.3,0,4,0.0,3,3,100.0,0,4,4,8,2,1,1,4,-8,2017-02-03 00:00:00,OKC,AWAY
4,"FEB 01, 2017 - MEM @ DEN",W,24,24,9,15,60.0,3,4,75.0,3,3,100.0,0,5,5,3,0,1,0,3,8,2017-02-01 00:00:00,DEN,AWAY
5,"JAN 30, 2017 - MEM @ PHX",W,29,18,6,12,50.0,2,4,50.0,4,4,100.0,1,6,7,3,1,2,4,3,11,2017-01-30 00:00:00,PHX,AWAY
6,"JAN 28, 2017 - MEM @ UTA",W,37,18,7,12,58.3,4,5,80.0,0,0,0.0,0,4,4,5,0,1,2,4,0,2017-01-28 00:00:00,UTA,AWAY
7,"JAN 27, 2017 - MEM @ POR",L,40,32,12,21,57.1,2,5,40.0,6,6,100.0,1,7,8,5,0,4,2,5,-2,2017-01-27 00:00:00,POR,AWAY
8,"JAN 25, 2017 - MEM vs. TOR",W,38,42,14,25,56.0,5,10,50.0,9,10,90.0,0,7,7,2,1,2,2,1,9,2017-01-25 00:00:00,TOR,HOME
9,"JAN 21, 2017 - MEM vs. HOU",L,37,32,12,20,60.0,2,5,40.0,6,11,54.5,2,3,5,1,1,3,5,4,-10,2017-01-21 00:00:00,HOU,HOME
10,"JAN 20, 2017 - MEM vs. SAC",W,33,28,9,19,47.4,3,6,50.0,7,7,100.0,1,8,9,4,1,0,2,3,14,2017-01-20 00:00:00,SAC,HOME
11,"JAN 18, 2017 - MEM @ WAS",L,39,28,9,16,56.3,0,3,0.0,10,11,90.9,1,1,2,7,0,1,1,1,-6,2017-01-18 00:00:00,WAS,AWAY
12,"JAN 15, 2017 - MEM vs. CHI",L,40,24,10,21,47.6,2,5,40.0,2,2,100.0,1,10,11,3,1,1,4,0,5,2017-01-15 00:00:00,CHI,HOME
13,"JAN 13, 2017 - MEM @ HOU",W,34,14,6,9,66.7,1,2,50.0,1,2,50.0,0,6,6,6,1,1,6,3,-5,2017-01-13 00:00:00,HOU,AWAY
14,"JAN 11, 2017 - MEM @ OKC",L,36,9,4,12,33.3,0,2,0.0,1,3,33.3,1,6,7,7,2,3,0,3,-4,2017-01-11 00:00:00,OKC,AWAY
15,"JAN 08, 2017 - MEM vs. UTA",W,34,17,7,18,38.9,0,3,0.0,3,4,75.0,1,3,4,1,3,0,2,4,-5,2017-01-08 00:00:00,UTA,HOME
16,"JAN 06, 2017 - MEM @ GSW",W,41,23,9,18,50.0,0,2,0.0,5,5,100.0,1,4,5,3,1,0,0,3,9,2017-01-06 00:00:00,GSW,AWAY
17,"JAN 04, 2017 - MEM @ LAC",L,36,23,9,16,56.3,2,4,50.0,3,3,100.0,1,3,4,6,2,1,2,2,-18,2017-01-04 00:00:00,LAC,AWAY
18,"JAN 03, 2017 - MEM @ LAL",L,35,22,8,15,53.3,0,2,0.0,6,6,100.0,0,6,6,7,1,0,1,1,-14,2017-01-03 00:00:00,LAL,AWAY
19,"DEC 31, 2016 - MEM @ SAC",W,21,2,0,6,0.0,0,1,0.0,2,2,100.0,0,2,2,2,0,0,1,1,-3,2016-12-31 00:00:00,SAC,AWAY
20,"DEC 29, 2016 - MEM vs. OKC",W,33,25,9,20,45.0,0,3,0.0,7,9,77.8,0,8,8,2,1,5,2,4,6,2016-12-29 00:00:00,OKC,HOME
21,"DEC 27, 2016 - MEM @ BOS",L,38,26,9,20,45.0,3,6,50.0,5,6,83.3,0,4,4,9,2,3,3,1,-7,2016-12-27 00:00:00,BOS,AWAY
22,"DEC 26, 2016 - MEM @ ORL",L,28,11,4,9,44.4,0,1,0.0,3,4,75.0,0,4,4,3,2,0,1,2,-18,2016-12-26 00:00:00,ORL,AWAY
23,"DEC 23, 2016 - MEM vs. HOU",W,34,16,5,14,35.7,0,1,0.0,6,6,100.0,1,4,5,4,1,2,3,3,-12,2016-12-23 00:00:00,HOU,HOME
24,"DEC 21, 2016 - MEM @ DET",W,37,38,14,17,82.4,2,3,66.7,8,11,72.7,0,5,5,4,2,2,3,3,8,2016-12-21 00:00:00,DET,AWAY
25,"DEC 20, 2016 - MEM vs. BOS",L,37,24,8,22,36.4,3,4,75.0,5,5,100.0,1,6,7,6,1,0,2,4,-9,2016-12-20 00:00:00,BOS,HOME
26,"DEC 18, 2016 - MEM vs. UTA",L,36,8,4,22,18.2,0,5,0.0,0,0,0.0,2,5,7,4,1,0,3,2,-18,2016-12-18 00:00:00,UTA,HOME
27,"DEC 16, 2016 - MEM vs. SAC",L,36,20,6,18,33.3,0,4,0.0,8,8,100.0,0,6,6,4,0,2,1,5,1,2016-12-16 00:00:00,SAC,HOME
28,"DEC 14, 2016 - MEM vs. CLE",W,29,17,6,9,66.7,3,3,100.0,2,2,100.0,1,10,11,3,1,0,1,1,13,2016-12-14 00:00:00,CLE,HOME
29,"DEC 10, 2016 - MEM vs. GSW",W,32,19,6,12,50.0,1,3,33.3,6,7,85.7,1,7,8,6,1,1,1,1,25,2016-12-10 00:00:00,GSW,HOME
30,"DEC 08, 2016 - MEM vs. POR",W,34,36,13,24,54.2,4,6,66.7,6,9,66.7,2,7,9,2,0,0,2,3,9,2016-12-08 00:00:00,POR,HOME
31,"DEC 06, 2016 - MEM vs. PHI",W,34,26,9,17,52.9,0,2,0.0,8,10,80.0,1,11,12,3,1,2,4,3,8,2016-12-06 00:00:00,PHI,HOME
32,"DEC 05, 2016 - MEM @ NOP",W,46,28,11,25,44.0,3,6,50.0,3,4,75.0,1,10,11,10,3,2,3,2,9,2016-12-05 00:00:00,NOP,AWAY
33,"DEC 03, 2016 - MEM vs. LAL",W,34,19,9,18,50.0,1,3,33.3,0,0,0.0,0,3,3,8,3,1,0,2,6,2016-12-03 00:00:00,LAL,HOME
34,"DEC 01, 2016 - MEM vs. ORL",W,32,25,8,14,57.1,2,3,66.7,7,7,100.0,0,2,2,3,1,5,3,3,8,2016-12-01 00:00:00,ORL,HOME
35,"NOV 30, 2016 - MEM @ TOR",L,35,18,7,14,50.0,2,4,50.0,2,2,100.0,3,5,8,3,0,0,0,2,-2,2016-11-30 00:00:00,TOR,AWAY
36,"NOV 28, 2016 - MEM vs. CHA",L,32,19,8,15,53.3,2,4,50.0,1,1,100.0,1,7,8,1,1,0,1,1,-15,2016-11-28 00:00:00,CHA,HOME
37,"NOV 26, 2016 - MEM @ MIA",W,35,28,11,16,68.8,2,4,50.0,4,4,100.0,0,3,3,6,0,0,0,2,6,2016-11-26 00:00:00,MIA,AWAY
38,"NOV 25, 2016 - MEM vs. MIA",L,26,9,4,11,36.4,0,2,0.0,1,2,50.0,0,1,1,2,0,5,0,1,-12,2016-11-25 00:00:00,MIA,HOME
39,"NOV 23, 2016 - MEM @ PHI",W,45,27,10,20,50.0,2,5,40.0,5,6,83.3,3,1,4,4,3,3,5,4,15,2016-11-23 00:00:00,PHI,AWAY
40,"NOV 21, 2016 - MEM @ CHA",W,34,13,5,14,35.7,2,3,66.7,1,1,100.0,1,7,8,9,1,3,5,1,18,2016-11-21 00:00:00,CHA,AWAY
41,"NOV 19, 2016 - MEM vs. MIN",W,35,6,2,12,16.7,0,1,0.0,2,2,100.0,0,7,7,3,1,2,2,4,12,2016-11-19 00:00:00,MIN,HOME
42,"NOV 18, 2016 - MEM @ DAL",W,24,11,5,12,41.7,1,1,100.0,0,0,0.0,0,3,3,3,0,0,0,0,18,2016-11-18 00:00:00,DAL,AWAY
43,"NOV 16, 2016 - MEM @ LAC",W,37,26,10,21,47.6,4,5,80.0,2,3,66.7,2,4,6,6,1,0,2,2,-2,2016-11-16 00:00:00,LAC,AWAY
44,"NOV 14, 2016 - MEM @ UTA",W,33,22,9,17,52.9,2,6,33.3,2,4,50.0,0,5,5,0,1,0,6,2,1,2016-11-14 00:00:00,UTA,AWAY
45,"NOV 12, 2016 - MEM @ MIL",L,34,18,6,13,46.2,1,4,25.0,5,6,83.3,1,4,5,6,0,2,2,6,0,2016-11-12 00:00:00,MIL,AWAY
46,"NOV 08, 2016 - MEM vs. DEN",W,30,19,9,14,64.3,0,1,0.0,1,3,33.3,0,2,2,6,0,1,1,1,-5,2016-11-08 00:00:00,DEN,HOME
47,"NOV 06, 2016 - MEM vs. POR",L,28,21,7,14,50.0,1,2,50.0,6,8,75.0,0,3,3,2,1,0,2,2,-9,2016-11-06 00:00:00,POR,HOME
48,"NOV 04, 2016 - MEM vs. LAC",L,37,21,7,18,38.9,1,4,25.0,6,6,100.0,1,9,10,4,1,2,2,2,-4,2016-11-04 00:00:00,LAC,HOME
49,"NOV 02, 2016 - MEM vs. NOP",W,38,8,3,18,16.7,1,5,20.0,1,2,50.0,1,10,11,6,2,3,3,0,12,2016-11-02 00:00:00,NOP,HOME
50,"OCT 30, 2016 - MEM vs. WAS",W,29,20,6,14,42.9,4,6,66.7,4,6,66.7,1,9,10,1,1,1,0,1,22,2016-10-30 00:00:00,WAS,HOME
51,"OCT 29, 2016 - MEM @ NYK",L,31,20,5,15,33.3,1,4,25.0,9,9,100.0,2,4,6,3,0,1,1,3,-10,2016-10-29 00:00:00,NYK,AWAY
52,"OCT 26, 2016 - MEM vs. MIN",W,32,18,7,17,41.2,1,3,33.3,3,4,75.0,1,2,3,2,0,4,4,2,4,2016-10-26 00:00:00,MIN,HOME
