BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,22,18.0,5.9,2.4,5.3,45.3,0.5,1.3,37.9,0.5,1.0,57.1,0.9,3.2,4.1,1.2,0.8,0.5,0.0,1.0,0,0,-0.4
Home,8,16.5,5.3,2.1,4.4,48.6,0.3,0.8,33.3,0.8,1.5,50.0,0.8,3.4,4.1,1.3,0.4,0.4,0.0,1.1,0,0,3.5
Road,14,18.9,6.2,2.6,5.9,43.9,0.6,1.6,39.1,0.4,0.6,66.7,1.0,3.1,4.1,1.1,1.0,0.5,0.1,1.0,0,0,-2.6
Wins,9,15.8,4.8,2.1,3.8,55.9,0.3,0.7,50.0,0.2,0.8,28.6,0.8,4.0,4.8,0.8,0.7,0.6,0.0,0.8,0,0,4.8
Losses,13,19.6,6.6,2.6,6.4,41.0,0.6,1.8,34.8,0.8,1.1,71.4,1.0,2.6,3.6,1.5,0.8,0.4,0.1,1.2,0,0,-4.0
October,2,9.2,2.0,1.0,1.5,66.7,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2.5,3.0,0.0,1.0,0.5,0.0,0.5,0,0,4.0
November,7,19.4,5.6,2.4,5.7,42.5,0.6,1.9,30.8,0.1,0.3,50.0,0.9,2.7,3.6,1.4,1.1,0.3,0.0,1.0,0,0,-2.4
December,10,20.2,8.0,3.2,6.7,47.8,0.7,1.4,50.0,0.9,1.5,60.0,1.0,3.3,4.3,1.4,0.7,0.5,0.1,1.2,0,0,-0.9
January,3,13.6,2.0,0.7,2.3,28.6,0.0,0.3,0.0,0.7,1.3,50.0,1.0,4.3,5.3,0.7,0.0,0.7,0.0,1.0,0,0,3.0
Pre All-Star,22,18.0,5.9,2.4,5.3,45.3,0.5,1.3,37.9,0.5,1.0,57.1,0.9,3.2,4.1,1.2,0.8,0.5,0.0,1.0,0,0,-0.4
Starters,2,25.2,8.0,3.5,10.0,35.0,0.5,3.0,16.7,0.5,1.0,50.0,2.0,3.5,5.5,1.5,2.5,0.0,0.0,2.0,0,0,-20.0
Bench,20,17.3,5.7,2.3,4.9,47.4,0.5,1.2,43.5,0.6,1.0,57.9,0.8,3.2,4.0,1.2,0.6,0.5,0.1,1.0,0,0,1.6
0 Days Rest,3,17.6,5.3,2.3,4.7,50.0,0.7,1.3,50.0,0.0,0.0,0.0,0.7,2.3,3.0,1.3,1.3,0.7,0.0,0.3,0,0,-4.7
1 Days Rest,7,21.8,8.7,3.4,6.4,53.3,0.9,1.7,50.0,1.0,1.7,58.3,0.7,4.0,4.7,1.4,1.1,0.3,0.0,1.4,0,0,-0.7
2 Days Rest,5,11.3,2.8,1.4,3.2,43.8,0.0,0.8,0.0,0.0,0.0,0.0,0.4,2.6,3.0,1.0,0.2,0.2,0.0,0.6,0,0,0.6
3 Days Rest,1,26.8,7.0,2.0,9.0,22.2,1.0,2.0,50.0,2.0,3.0,66.7,3.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,0,0,0.0
4 Days Rest,2,20.1,7.0,3.0,8.5,35.3,1.0,2.5,40.0,0.0,0.0,0.0,1.5,1.5,3.0,0.5,0.5,1.0,0.0,2.0,0,0,-1.0
6+ Days Rest,4,17.0,4.3,1.8,4.0,43.8,0.0,0.5,0.0,0.8,1.5,50.0,1.3,4.3,5.5,1.3,0.8,0.8,0.0,1.0,0,0,2.3
