DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.4,4.7,50.4,100%,47.0,3.4
3 Pointers,0.2,0.6,40.0,12.4%,34.1,5.9
2 Pointers,2.1,4.1,51.9,87.6%,50.8,1.1
Less Than 6 Ft,1.5,2.6,57.4,56.2%,60.1,-2.7
Less Than 10 Ft,1.9,3.6,51.6,76.9%,54.8,-3.2
Greater Than 15 Ft,0.4,0.8,45.5,18.2%,35.5,10.0
