DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.3,7.6,43.9,100%,48.1,-4.1
3 Pointers,0.4,1.2,34.4,16.2%,35.6,-1.2
2 Pointers,2.9,6.3,45.8,83.8%,51.4,-5.6
Less Than 6 Ft,1.8,3.6,48.9,48.2%,61.5,-12.6
Less Than 10 Ft,2.3,4.7,47.8,62.2%,56.5,-8.7
Greater Than 15 Ft,0.8,2.3,33.6,30.2%,37.7,-4.0
