,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - DEN @ CLE",L,17,4,1,6,16.7,0,1,0.0,2,2,100.0,3,2,5,0,2,0,0,5,-2,2017-02-11 00:00:00,CLE,AWAY
1,"FEB 10, 2017 - DEN @ NYK",W,16,8,3,6,50.0,2,4,50.0,0,0,0.0,0,1,1,1,1,1,0,1,-4,2017-02-10 00:00:00,NYK,AWAY
2,"FEB 08, 2017 - DEN @ ATL",L,14,6,2,4,50.0,1,3,33.3,1,2,50.0,1,5,6,0,0,0,1,1,-3,2017-02-08 00:00:00,ATL,AWAY
3,"FEB 06, 2017 - DEN vs. DAL",W,18,7,3,5,60.0,0,1,0.0,1,1,100.0,3,6,9,0,1,1,2,0,6,2017-02-06 00:00:00,DAL,HOME
4,"FEB 04, 2017 - DEN @ SAS",L,22,5,2,7,28.6,1,3,33.3,0,0,0.0,2,5,7,0,1,0,0,1,-7,2017-02-04 00:00:00,SAS,AWAY
5,"FEB 03, 2017 - DEN vs. MIL",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-2,2017-02-03 00:00:00,MIL,HOME
6,"FEB 01, 2017 - DEN vs. MEM",L,15,8,3,5,60.0,1,1,100.0,1,1,100.0,1,3,4,1,0,0,1,1,-5,2017-02-01 00:00:00,MEM,HOME
7,"JAN 31, 2017 - DEN @ LAL",L,12,8,2,2,100.0,2,2,100.0,2,2,100.0,1,1,2,0,1,0,0,1,6,2017-01-31 00:00:00,LAL,AWAY
8,"JAN 21, 2017 - DEN vs. LAC",W,5,2,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0,1,0,0,0,1,-6,2017-01-21 00:00:00,LAC,HOME
9,"JAN 19, 2017 - DEN @ SAS",L,38,8,3,9,33.3,1,4,25.0,1,2,50.0,2,4,6,1,1,1,1,3,-16,2017-01-19 00:00:00,SAS,AWAY
10,"JAN 17, 2017 - DEN @ LAL",W,7,0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,1,0,1,-9,2017-01-17 00:00:00,LAL,AWAY
11,"JAN 16, 2017 - DEN vs. ORL",W,3,2,1,1,100.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,0,1,2017-01-16 00:00:00,ORL,HOME
12,"JAN 12, 2017 - DEN vs. IND",W,3,4,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,2017-01-12 00:00:00,IND,HOME
13,"JAN 07, 2017 - DEN @ OKC",L,14,4,2,3,66.7,0,0,0.0,0,0,0.0,1,4,5,0,0,0,0,1,12,2017-01-07 00:00:00,OKC,AWAY
14,"JAN 03, 2017 - DEN vs. SAC",L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,5,2017-01-03 00:00:00,SAC,HOME
15,"DEC 23, 2016 - DEN vs. ATL",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2016-12-23 00:00:00,ATL,HOME
16,"DEC 20, 2016 - DEN @ LAC",L,6,6,2,4,50.0,0,1,0.0,2,2,100.0,1,1,2,0,0,0,0,0,5,2016-12-20 00:00:00,LAC,AWAY
17,"DEC 17, 2016 - DEN vs. NYK",W,2,1,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,0,0,-2,2016-12-17 00:00:00,NYK,HOME
18,"DEC 12, 2016 - DEN @ DAL",L,19,4,1,3,33.3,0,2,0.0,2,2,100.0,2,1,3,1,1,1,0,3,-1,2016-12-12 00:00:00,DAL,AWAY
19,"DEC 10, 2016 - DEN @ ORL",W,18,14,5,9,55.6,4,5,80.0,0,0,0.0,3,1,4,2,0,0,0,1,6,2016-12-10 00:00:00,ORL,AWAY
20,"DEC 08, 2016 - DEN @ WAS",L,12,3,0,2,0.0,0,2,0.0,3,4,75.0,1,3,4,2,0,0,1,0,-10,2016-12-08 00:00:00,WAS,AWAY
21,"DEC 05, 2016 - DEN @ PHI",W,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2016-12-05 00:00:00,PHI,AWAY
22,"DEC 03, 2016 - DEN @ UTA",L,6,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-5,2016-12-03 00:00:00,UTA,AWAY
23,"DEC 02, 2016 - DEN vs. HOU",L,8,0,0,2,0.0,0,1,0.0,0,0,0.0,0,4,4,0,0,0,0,0,-2,2016-12-02 00:00:00,HOU,HOME
24,"NOV 30, 2016 - DEN vs. MIA",L,8,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-5,2016-11-30 00:00:00,MIA,HOME
25,"NOV 23, 2016 - DEN @ UTA",L,28,9,2,5,40.0,1,3,33.3,4,8,50.0,1,5,6,0,3,2,1,1,-23,2016-11-23 00:00:00,UTA,AWAY
26,"NOV 22, 2016 - DEN vs. CHI",W,11,3,1,4,25.0,0,1,0.0,1,1,100.0,0,1,1,1,0,1,0,2,5,2016-11-22 00:00:00,CHI,HOME
27,"NOV 20, 2016 - DEN vs. UTA",W,5,2,1,2,50.0,0,1,0.0,0,2,0.0,0,0,0,0,1,0,0,1,-4,2016-11-20 00:00:00,UTA,HOME
28,"NOV 18, 2016 - DEN vs. TOR",L,8,1,0,1,0.0,0,1,0.0,1,2,50.0,0,3,3,0,1,0,1,2,1,2016-11-18 00:00:00,TOR,HOME
