BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,28.1,9.4,4.0,8.6,46.2,0.1,0.7,22.6,1.3,2.1,62.2,2.3,3.3,5.6,1.2,1.5,1.8,0.5,2.6,5,0,0.4
Home,24,28.0,9.0,3.8,8.8,43.8,0.2,0.7,25.0,1.2,2.0,60.4,2.7,3.6,6.3,1.2,1.8,1.8,0.6,2.1,3,0,1.3
Road,23,28.1,9.7,4.1,8.4,48.7,0.1,0.7,20.0,1.4,2.2,64.0,2.0,2.9,4.9,1.3,1.2,1.8,0.3,3.1,2,0,-0.4
Wins,27,28.5,10.4,4.5,9.4,47.8,0.2,0.7,27.8,1.1,2.1,55.4,2.3,3.7,6.0,1.3,1.4,1.7,0.5,2.6,5,0,7.1
Losses,20,27.5,8.0,3.2,7.4,43.2,0.1,0.7,15.4,1.5,2.1,71.4,2.5,2.7,5.1,1.1,1.6,1.9,0.5,2.6,0,0,-8.6
November,12,24.0,7.9,3.2,7.7,41.3,0.2,0.8,22.2,1.4,1.9,73.9,1.8,2.2,3.9,0.8,1.3,1.5,0.7,2.8,0,0,-4.5
December,17,30.3,11.7,5.0,9.5,52.8,0.2,0.5,37.5,1.5,2.4,63.4,2.9,3.4,6.4,1.1,1.4,2.0,0.4,2.6,2,0,2.4
January,14,29.0,8.0,3.5,8.2,42.6,0.1,0.9,15.4,0.9,1.7,50.0,2.3,4.1,6.4,1.9,1.9,1.9,0.3,2.7,3,0,0.5
February,4,27.5,8.5,3.5,8.8,40.0,0.0,0.3,0.0,1.5,2.5,60.0,1.8,3.3,5.0,0.8,0.8,1.8,1.3,1.8,0,0,7.0
Pre All-Star,47,28.1,9.4,4.0,8.6,46.2,0.1,0.7,22.6,1.3,2.1,62.2,2.3,3.3,5.6,1.2,1.5,1.8,0.5,2.6,5,0,0.4
Starters,45,28.5,9.4,4.0,8.7,45.9,0.2,0.7,22.6,1.3,2.2,61.9,2.3,3.4,5.7,1.3,1.5,1.8,0.5,2.6,5,0,0.8
Bench,2,18.4,7.5,3.5,6.5,53.8,0.0,0.0,0.0,0.5,0.5,100,3.0,0.5,3.5,0.0,0.5,2.0,0.5,3.5,0,0,-8.5
0 Days Rest,11,28.3,8.6,3.5,9.1,39.0,0.0,0.6,0.0,1.5,2.5,60.7,1.9,2.9,4.8,1.3,1.2,2.1,0.4,2.5,0,0,0.5
1 Days Rest,27,29.3,10.1,4.3,8.8,48.3,0.2,0.8,23.8,1.4,2.1,64.9,2.7,3.7,6.3,1.3,1.8,1.8,0.5,2.6,4,0,1.6
2 Days Rest,6,24.2,7.2,3.0,6.3,47.4,0.2,0.2,100,1.0,1.8,54.5,1.3,2.3,3.7,1.2,1.0,1.7,0.3,2.5,0,0,-1.8
3 Days Rest,1,34.8,15.0,7.0,14.0,50.0,1.0,2.0,50.0,0.0,1.0,0.0,3.0,8.0,11.0,1.0,2.0,0.0,2.0,3.0,1,0,0.0
6+ Days Rest,2,18.4,7.5,3.5,6.5,53.8,0.0,0.0,0.0,0.5,0.5,100,3.0,0.5,3.5,0.0,0.5,2.0,0.5,3.5,0,0,-8.5
