BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,17,7.3,2.4,0.6,1.8,32.3,0.2,0.6,40.0,1.0,1.2,85.0,0.1,0.6,0.7,1.2,0.5,0.1,0.0,0.3,0,0,-1.3
Home,10,6.0,1.4,0.3,1.2,25.0,0.2,0.6,33.3,0.6,0.8,75.0,0.1,0.5,0.6,0.8,0.5,0.1,0.0,0.3,0,0,0.4
Road,7,9.2,3.9,1.0,2.7,36.8,0.3,0.6,50.0,1.6,1.7,91.7,0.1,0.7,0.9,1.7,0.4,0.1,0.0,0.3,0,0,-3.7
Wins,8,6.0,0.6,0.1,1.0,12.5,0.0,0.3,0.0,0.4,0.5,75.0,0.0,0.4,0.4,0.8,0.4,0.1,0.0,0.4,0,0,-1.4
Losses,9,8.5,4.0,1.0,2.6,39.1,0.4,0.9,50.0,1.6,1.8,87.5,0.2,0.8,1.0,1.6,0.6,0.1,0.0,0.2,0,0,-1.2
November,5,4.3,1.4,0.2,1.4,14.3,0.0,0.4,0.0,1.0,1.2,83.3,0.2,0.6,0.8,0.4,0.0,0.0,0.0,0.0,0,0,-1.0
December,4,7.7,1.8,0.3,1.5,16.7,0.0,0.0,0.0,1.3,1.5,83.3,0.3,0.0,0.3,1.0,1.3,0.3,0.0,0.5,0,0,-6.0
January,4,4.8,2.8,0.8,1.3,60.0,0.5,0.5,100,0.8,1.0,75.0,0.0,0.8,0.8,0.8,0.3,0.3,0.0,0.3,0,0,2.0
February,4,13.4,4.0,1.3,3.3,38.5,0.5,1.5,33.3,1.0,1.0,100,0.0,1.0,1.0,2.8,0.5,0.0,0.0,0.5,0,0,-0.3
Pre All-Star,17,7.3,2.4,0.6,1.8,32.3,0.2,0.6,40.0,1.0,1.2,85.0,0.1,0.6,0.7,1.2,0.5,0.1,0.0,0.3,0,0,-1.3
Bench,17,7.3,2.4,0.6,1.8,32.3,0.2,0.6,40.0,1.0,1.2,85.0,0.1,0.6,0.7,1.2,0.5,0.1,0.0,0.3,0,0,-1.3
0 Days Rest,2,9.7,6.0,1.0,1.5,66.7,0.0,0.5,0.0,4.0,4.0,100,0.0,1.5,1.5,2.0,0.0,0.0,0.0,0.0,0,0,4.0
1 Days Rest,3,7.2,2.3,0.7,2.3,28.6,0.7,1.0,66.7,0.3,0.7,50.0,0.0,0.3,0.3,1.3,0.3,0.0,0.0,0.0,0,0,0.7
2 Days Rest,3,9.3,0.7,0.3,2.0,16.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2.0,0.7,0.0,0.0,0.7,0,0,-3.7
4 Days Rest,1,5.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0
6+ Days Rest,8,6.2,2.5,0.6,1.8,35.7,0.3,0.5,50.0,1.0,1.3,80.0,0.3,0.5,0.8,0.8,0.6,0.3,0.0,0.4,0,0,-3.1
