DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.1,4.7,43.9,100%,43.8,0.1
3 Pointers,0.7,2.0,35.9,41.3%,36.2,-0.3
2 Pointers,1.4,2.8,49.6,58.7%,49.6,0.1
Less Than 6 Ft,0.6,1.1,56.6,23.8%,62.0,-5.4
Less Than 10 Ft,0.9,1.7,55.1,35.0%,55.9,-0.8
Greater Than 15 Ft,0.9,2.6,34.1,55.2%,36.9,-2.8
