BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,17,10.7,2.5,0.9,3.4,28.1,0.2,1.6,14.8,0.4,0.5,87.5,0.6,1.6,2.2,0.9,0.4,0.2,0.2,0.7,0,0,-2.7
Home,8,11.1,3.1,1.3,3.3,38.5,0.1,1.1,11.1,0.5,0.5,100,0.9,1.4,2.3,1.0,0.5,0.3,0.1,1.0,0,0,-3.4
Road,9,10.4,2.0,0.7,3.4,19.4,0.3,2.0,16.7,0.3,0.4,75.0,0.3,1.8,2.1,0.9,0.3,0.2,0.2,0.4,0,0,-2.1
Wins,7,9.2,2.7,1.0,3.3,30.4,0.3,1.4,20.0,0.4,0.6,75.0,0.6,1.1,1.7,1.1,0.1,0.3,0.0,0.9,0,0,0.4
Losses,10,11.8,2.4,0.9,3.4,26.5,0.2,1.7,11.8,0.4,0.4,100,0.6,1.9,2.5,0.8,0.6,0.2,0.3,0.6,0,0,-4.9
November,1,3.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,-9.0
December,6,13.2,3.5,1.2,4.3,26.9,0.3,2.3,14.3,0.8,1.0,83.3,1.0,2.3,3.3,1.7,0.3,0.3,0.2,0.5,0,0,-2.5
January,7,9.8,2.6,1.0,3.1,31.8,0.3,1.4,20.0,0.3,0.3,100,0.3,1.3,1.6,0.7,0.6,0.3,0.1,1.0,0,0,-3.0
February,3,10.4,1.3,0.7,2.7,25.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,1.0,1.7,0.3,0.0,0.0,0.3,0.7,0,0,-0.3
Pre All-Star,17,10.7,2.5,0.9,3.4,28.1,0.2,1.6,14.8,0.4,0.5,87.5,0.6,1.6,2.2,0.9,0.4,0.2,0.2,0.7,0,0,-2.7
Bench,17,10.7,2.5,0.9,3.4,28.1,0.2,1.6,14.8,0.4,0.5,87.5,0.6,1.6,2.2,0.9,0.4,0.2,0.2,0.7,0,0,-2.7
0 Days Rest,2,9.1,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.5,0.0,0.0,0.0,0.5,0,0,-16.5
1 Days Rest,7,13.2,2.4,0.9,3.1,27.3,0.0,1.4,0.0,0.7,0.9,83.3,0.9,1.7,2.6,1.6,0.6,0.3,0.0,0.9,0,0,-3.3
2 Days Rest,3,10.2,4.0,1.7,4.3,38.5,0.7,2.0,33.3,0.0,0.0,0.0,0.7,1.3,2.0,0.3,0.3,0.3,0.3,0.3,0,0,5.3
3 Days Rest,2,7.2,5.5,2.0,3.0,66.7,0.5,1.0,50.0,1.0,1.0,100,0.5,1.5,2.0,0.0,0.5,0.5,0.5,1.5,0,0,-0.5
4 Days Rest,1,13.8,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0
5 Days Rest,1,9.6,3.0,1.0,5.0,20.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,4.0
6+ Days Rest,1,3.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,-9.0
