,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - IND vs. MIL",L,17,8,4,6,66.7,0,0,0.0,0,0,0.0,0,4,4,0,0,0,0,1,-9,2017-02-11 00:00:00,MIL,HOME
1,"FEB 10, 2017 - IND @ WAS",L,17,6,3,6,50.0,0,0,0.0,0,0,0.0,1,7,8,1,0,0,1,1,14,2017-02-10 00:00:00,WAS,AWAY
2,"FEB 08, 2017 - IND vs. CLE",L,3,5,2,2,100.0,0,0,0.0,1,2,50.0,1,2,3,0,0,0,0,1,-4,2017-02-08 00:00:00,CLE,HOME
3,"FEB 06, 2017 - IND vs. OKC",W,12,8,4,9,44.4,0,0,0.0,0,0,0.0,2,3,5,1,0,0,0,1,0,2017-02-06 00:00:00,OKC,HOME
4,"FEB 04, 2017 - IND vs. DET",W,14,13,6,9,66.7,0,0,0.0,1,2,50.0,1,2,3,0,0,1,1,3,-3,2017-02-04 00:00:00,DET,HOME
5,"FEB 03, 2017 - IND @ BKN",W,15,11,4,9,44.4,0,0,0.0,3,4,75.0,2,3,5,0,0,0,0,2,-13,2017-02-03 00:00:00,BKN,AWAY
6,"FEB 01, 2017 - IND @ ORL",W,16,10,4,7,57.1,0,0,0.0,2,2,100.0,2,5,7,3,0,0,1,2,7,2017-02-01 00:00:00,ORL,AWAY
7,"JAN 29, 2017 - IND vs. HOU",W,10,8,4,5,80.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,4,-3,2017-01-29 00:00:00,HOU,HOME
8,"JAN 27, 2017 - IND vs. SAC",W,12,9,4,9,44.4,0,0,0.0,1,1,100.0,0,1,1,1,0,0,2,2,-11,2017-01-27 00:00:00,SAC,HOME
9,"JAN 26, 2017 - IND @ MIN",W,12,8,4,6,66.7,0,0,0.0,0,0,0.0,1,5,6,1,0,0,2,0,-7,2017-01-26 00:00:00,MIN,AWAY
10,"JAN 23, 2017 - IND vs. NYK",L,19,13,5,8,62.5,0,0,0.0,3,4,75.0,1,2,3,0,0,1,1,2,-6,2017-01-23 00:00:00,NYK,HOME
