,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - MEM vs. GSW",L,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,1,2017-02-10 00:00:00,GSW,HOME
1,"FEB 08, 2017 - MEM vs. PHX",W,2,2,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0,0,1,0,0,0,2,2017-02-08 00:00:00,PHX,HOME
2,"FEB 06, 2017 - MEM vs. SAS",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2017-02-06 00:00:00,SAS,HOME
3,"FEB 04, 2017 - MEM @ MIN",W,19,3,1,5,20.0,1,3,33.3,0,0,0.0,0,1,1,2,0,0,0,1,-17,2017-02-04 00:00:00,MIN,AWAY
4,"FEB 03, 2017 - MEM @ OKC",L,14,2,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,2,1,0,1,3,3,2017-02-03 00:00:00,OKC,AWAY
5,"FEB 01, 2017 - MEM @ DEN",W,21,8,2,6,33.3,2,3,66.7,2,4,50.0,0,0,0,6,2,0,0,3,15,2017-02-01 00:00:00,DEN,AWAY
6,"JAN 30, 2017 - MEM @ PHX",W,10,6,1,1,100.0,1,1,100.0,3,4,75.0,0,0,0,0,0,0,1,4,-4,2017-01-30 00:00:00,PHX,AWAY
7,"JAN 28, 2017 - MEM @ UTA",W,18,4,2,4,50.0,0,1,0.0,0,0,0.0,0,1,1,0,2,0,2,3,-4,2017-01-28 00:00:00,UTA,AWAY
8,"JAN 27, 2017 - MEM @ POR",L,16,9,3,4,75.0,1,2,50.0,2,3,66.7,0,0,0,1,0,0,0,3,-11,2017-01-27 00:00:00,POR,AWAY
9,"JAN 25, 2017 - MEM vs. TOR",W,18,2,0,1,0.0,0,0,0.0,2,2,100.0,1,2,3,3,0,1,1,4,5,2017-01-25 00:00:00,TOR,HOME
10,"JAN 21, 2017 - MEM vs. HOU",L,15,7,2,5,40.0,1,4,25.0,2,2,100.0,0,0,0,0,0,0,0,3,-8,2017-01-21 00:00:00,HOU,HOME
11,"JAN 20, 2017 - MEM vs. SAC",W,14,5,1,4,25.0,1,2,50.0,2,2,100.0,1,2,3,1,1,0,1,2,8,2017-01-20 00:00:00,SAC,HOME
12,"JAN 18, 2017 - MEM @ WAS",L,9,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,1,1,-9,2017-01-18 00:00:00,WAS,AWAY
13,"JAN 11, 2017 - MEM @ OKC",L,11,6,2,5,40.0,0,1,0.0,2,2,100.0,0,0,0,0,1,0,0,0,0,2017-01-11 00:00:00,OKC,AWAY
14,"JAN 08, 2017 - MEM vs. UTA",W,8,3,1,4,25.0,1,3,33.3,0,0,0.0,0,0,0,1,0,0,0,1,3,2017-01-08 00:00:00,UTA,HOME
