BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,36,30.9,17.5,5.8,12.3,47.1,1.9,4.9,39.5,3.9,4.5,87.6,0.7,4.6,5.3,9.7,2.4,2.3,0.1,2.4,16,1,10.0
Home,19,29.3,17.9,6.3,12.1,51.7,2.3,4.8,46.7,3.1,3.7,84.3,0.6,4.4,5.0,10.0,2.6,2.5,0.1,2.3,8,0,14.5
Road,17,32.6,17.0,5.3,12.6,42.1,1.6,5.0,31.8,4.8,5.4,90.1,0.8,4.8,5.6,9.4,2.2,2.0,0.2,2.6,8,1,4.9
Wins,27,29.7,18.2,6.0,12.0,49.8,2.1,4.8,43.4,4.2,4.7,88.3,0.6,4.6,5.2,10.0,2.0,2.2,0.1,2.3,12,0,15.2
Losses,9,34.6,15.3,5.3,13.4,39.7,1.6,5.3,29.2,3.1,3.7,84.8,1.0,4.6,5.6,8.9,3.4,2.3,0.2,2.9,4,1,-5.6
October,3,30.7,20.0,6.7,14.0,47.6,2.0,5.0,40.0,4.7,5.3,87.5,0.0,4.3,4.3,7.3,2.0,2.0,0.0,2.3,0,0,10.3
November,16,31.7,17.6,5.5,12.4,44.2,2.2,5.3,41.7,4.4,4.9,89.7,0.8,4.5,5.3,9.1,2.4,2.9,0.3,2.2,6,1,10.1
December,12,31.4,17.4,6.3,12.8,48.7,1.8,4.9,37.3,3.1,3.7,84.1,0.8,4.7,5.4,10.6,2.1,1.4,0.0,2.9,7,0,7.8
January,5,27.5,15.8,5.2,9.8,53.1,1.4,3.8,36.8,4.0,4.6,87.0,0.6,4.8,5.4,11.0,3.2,2.4,0.0,2.2,3,0,14.8
Pre All-Star,36,30.9,17.5,5.8,12.3,47.1,1.9,4.9,39.5,3.9,4.5,87.6,0.7,4.6,5.3,9.7,2.4,2.3,0.1,2.4,16,1,10.0
Starters,36,30.9,17.5,5.8,12.3,47.1,1.9,4.9,39.5,3.9,4.5,87.6,0.7,4.6,5.3,9.7,2.4,2.3,0.1,2.4,16,1,10.0
0 Days Rest,5,31.7,17.6,5.8,11.6,50.0,1.8,3.6,50.0,4.2,4.6,91.3,1.0,4.8,5.8,9.4,2.6,1.8,0.0,2.4,1,0,19.6
1 Days Rest,23,30.6,17.3,5.7,12.2,46.3,2.0,5.0,40.5,3.9,4.5,86.5,0.6,4.4,5.0,9.8,2.3,2.3,0.2,2.4,12,1,9.3
2 Days Rest,5,30.8,16.4,6.2,13.2,47.0,1.6,5.2,30.8,2.4,2.8,85.7,0.6,4.6,5.2,10.6,2.8,2.6,0.0,2.6,2,0,9.2
5 Days Rest,1,30.6,21.0,7.0,15.0,46.7,2.0,7.0,28.6,5.0,5.0,100,3.0,5.0,8.0,6.0,1.0,1.0,0.0,3.0,0,0,-4.0
6+ Days Rest,2,32.3,20.5,6.0,12.0,50.0,2.0,5.0,40.0,6.5,7.5,86.7,0.0,5.5,5.5,8.5,2.0,2.0,0.0,2.0,1,0,2.5
