DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.9,3.9,50.0,100%,43.1,6.9
3 Pointers,0.7,1.9,33.3,50.0%,33.3,0.0
2 Pointers,1.3,1.9,66.7,50.0%,51.6,15.1
Less Than 6 Ft,0.8,1.0,75.0,25.6%,61.8,13.2
Less Than 10 Ft,0.9,1.3,73.1,33.3%,58.7,14.4
Greater Than 15 Ft,0.9,2.4,38.3,60.3%,34.5,3.8
