BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,49,35.8,26.1,8.5,19.3,44.1,2.6,7.3,34.7,6.4,7.1,90.3,0.7,4.2,4.9,5.8,2.6,0.7,0.3,2.3,8,0,-0.5
Home,24,36.4,25.8,8.5,19.2,44.1,2.4,7.2,33.7,6.5,7.3,88.6,0.7,4.4,5.1,5.8,2.8,0.8,0.1,2.1,5,0,3.0
Road,25,35.3,26.3,8.6,19.5,44.1,2.7,7.5,35.6,6.4,7.0,92.0,0.6,4.0,4.6,5.8,2.4,0.7,0.5,2.5,3,0,-3.9
Wins,21,35.2,27.5,9.2,18.9,48.7,2.6,6.9,37.9,6.5,7.1,91.3,0.7,3.9,4.6,6.3,2.3,1.0,0.4,2.3,3,0,10.7
Losses,28,36.3,25.0,8.0,19.7,40.8,2.5,7.7,32.6,6.4,7.1,89.5,0.6,4.4,5.1,5.5,2.9,0.6,0.3,2.3,5,0,-9.0
October,3,37.7,35.0,13.0,24.0,54.2,2.7,6.3,42.1,6.3,7.0,90.5,1.0,7.0,8.0,5.3,4.3,0.7,0.3,3.7,1,0,5.3
November,17,35.3,27.0,8.4,18.4,45.4,2.5,7.1,34.7,7.8,8.8,88.7,0.6,3.8,4.4,5.5,2.8,1.0,0.2,2.4,3,0,-3.5
December,12,36.0,25.1,8.3,19.3,42.7,2.7,7.8,34.4,5.9,6.5,91.0,0.3,3.3,3.7,7.3,2.3,0.8,0.3,2.1,3,0,-3.1
January,13,35.2,24.1,8.1,18.9,42.7,2.4,7.2,33.0,5.5,6.0,92.3,0.8,4.5,5.2,5.0,2.6,0.4,0.3,1.5,1,0,4.5
February,4,38.5,24.8,8.3,21.0,39.3,3.0,8.3,36.4,5.3,5.8,91.3,1.3,5.5,6.8,5.5,1.8,0.8,0.8,3.8,0,0,-1.3
Pre All-Star,49,35.8,26.1,8.5,19.3,44.1,2.6,7.3,34.7,6.4,7.1,90.3,0.7,4.2,4.9,5.8,2.6,0.7,0.3,2.3,8,0,-0.5
Starters,49,35.8,26.1,8.5,19.3,44.1,2.6,7.3,34.7,6.4,7.1,90.3,0.7,4.2,4.9,5.8,2.6,0.7,0.3,2.3,8,0,-0.5
0 Days Rest,9,35.0,23.2,7.6,18.6,40.7,2.1,6.9,30.6,6.0,6.4,93.1,0.6,2.6,3.1,4.9,2.7,0.6,0.1,2.8,1,0,-4.0
1 Days Rest,30,36.1,27.6,9.1,19.9,45.9,2.7,7.3,36.8,6.6,7.3,90.4,0.7,4.4,5.1,5.8,2.8,0.8,0.4,2.2,4,0,-0.9
2 Days Rest,7,35.7,22.4,6.9,18.4,37.2,2.3,8.1,28.1,6.4,7.6,84.9,0.6,5.0,5.6,7.0,1.9,0.9,0.3,2.0,2,0,-1.3
3 Days Rest,2,35.3,31.5,10.5,20.0,52.5,2.5,5.5,45.5,8.0,8.0,100,0.5,6.0,6.5,4.0,2.5,0.5,0.0,2.0,0,0,8.5
6+ Days Rest,1,35.9,21.0,7.0,14.0,50.0,4.0,10.0,40.0,3.0,4.0,75.0,0.0,5.0,5.0,10.0,2.0,0.0,0.0,3.0,1,0,28.0
