DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.4,8.0,41.8,100%,44.2,-2.5
3 Pointers,1.0,3.1,33.1,39.1%,35.2,-2.1
2 Pointers,2.3,4.9,47.3,60.9%,49.0,-1.7
Less Than 6 Ft,1.1,1.7,62.8,21.4%,59.2,3.6
Less Than 10 Ft,1.4,2.4,59.0,30.3%,55.0,4.0
Greater Than 15 Ft,1.6,5.0,32.7,62.4%,36.9,-4.3
