,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - CLE vs. DEN",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2017-02-11 00:00:00,DEN,HOME
1,"FEB 09, 2017 - CLE @ OKC",L,27,6,2,9,22.2,1,4,25.0,1,1,100.0,2,0,2,0,0,0,1,1,4,2017-02-09 00:00:00,OKC,AWAY
2,"FEB 08, 2017 - CLE @ IND",W,14,6,2,5,40.0,2,4,50.0,0,0,0.0,0,0,0,2,0,1,0,0,0,2017-02-08 00:00:00,IND,AWAY
3,"FEB 01, 2017 - CLE vs. MIN",W,4,4,1,1,100.0,1,1,100.0,1,2,50.0,0,2,2,0,1,0,0,0,7,2017-02-01 00:00:00,MIN,HOME
4,"JAN 30, 2017 - CLE @ DAL",L,30,11,5,9,55.6,1,3,33.3,0,0,0.0,0,2,2,0,0,0,1,3,-11,2017-01-30 00:00:00,DAL,AWAY
5,"JAN 29, 2017 - CLE vs. OKC",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-3,2017-01-29 00:00:00,OKC,HOME
6,"JAN 27, 2017 - CLE vs. BKN",W,10,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-9,2017-01-27 00:00:00,BKN,HOME
7,"JAN 19, 2017 - CLE vs. PHX",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2017-01-19 00:00:00,PHX,HOME
8,"JAN 16, 2017 - CLE @ GSW",L,7,6,3,4,75.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-1,2017-01-16 00:00:00,GSW,AWAY
9,"JAN 13, 2017 - CLE @ SAC",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2017-01-13 00:00:00,SAC,AWAY
10,"JAN 11, 2017 - CLE @ POR",L,7,5,2,2,100.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,1,0,3,2017-01-11 00:00:00,POR,AWAY
11,"JAN 10, 2017 - CLE @ UTA",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2017-01-10 00:00:00,UTA,AWAY
12,"JAN 06, 2017 - CLE @ BKN",W,10,1,0,5,0.0,0,3,0.0,1,2,50.0,0,1,1,1,0,0,0,1,8,2017-01-06 00:00:00,BKN,AWAY
13,"JAN 04, 2017 - CLE vs. CHI",L,33,21,7,15,46.7,1,5,20.0,6,7,85.7,1,2,3,2,0,2,2,4,-8,2017-01-04 00:00:00,CHI,HOME
14,"JAN 02, 2017 - CLE vs. NOP",W,16,4,1,5,20.0,0,3,0.0,2,2,100.0,0,3,3,0,2,0,1,1,-9,2017-01-02 00:00:00,NOP,HOME
15,"DEC 31, 2016 - CLE @ CHA",W,31,20,8,12,66.7,3,4,75.0,1,1,100.0,0,4,4,1,0,0,0,2,17,2016-12-31 00:00:00,CHA,AWAY
16,"DEC 26, 2016 - CLE @ DET",L,6,7,1,2,50.0,1,1,100.0,4,4,100.0,0,2,2,1,0,0,1,1,3,2016-12-26 00:00:00,DET,AWAY
17,"DEC 23, 2016 - CLE vs. BKN",W,16,5,1,5,20.0,0,1,0.0,3,4,75.0,0,0,0,2,0,1,0,1,-22,2016-12-23 00:00:00,BKN,HOME
18,"DEC 21, 2016 - CLE vs. MIL",W,18,8,3,6,50.0,1,1,100.0,1,3,33.3,0,3,3,0,1,0,2,2,-5,2016-12-21 00:00:00,MIL,HOME
19,"DEC 17, 2016 - CLE vs. LAL",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1,2016-12-17 00:00:00,LAL,HOME
