BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,54,30.8,6.7,2.7,6.1,44.2,0.6,2.6,24.1,0.6,1.5,41.5,1.1,4.0,5.1,1.0,0.7,1.2,1.0,2.4,2,0,1.4
Home,26,32.3,8.3,3.3,7.1,46.7,1.0,3.2,29.8,0.8,1.7,44.4,1.0,4.5,5.5,1.1,0.7,1.4,1.1,2.5,1,0,4.7
Road,28,29.4,5.1,2.1,5.2,41.1,0.3,2.0,15.8,0.5,1.3,37.8,1.2,3.5,4.7,0.9,0.6,1.0,0.9,2.3,1,0,-1.6
Wins,31,31.4,6.9,2.8,6.0,46.8,0.5,2.3,22.9,0.8,1.8,42.1,1.0,4.2,5.2,1.2,0.6,1.4,1.0,2.4,1,0,8.7
Losses,23,29.9,6.3,2.6,6.3,41.0,0.8,3.1,25.4,0.4,1.1,40.0,1.2,3.7,4.9,0.8,0.7,0.9,1.0,2.3,1,0,-8.4
October,3,33.9,6.0,2.3,4.3,53.8,0.3,1.3,25.0,1.0,2.7,37.5,0.7,7.0,7.7,2.0,0.3,2.7,1.0,2.7,0,0,6.7
November,17,29.6,7.1,3.0,6.6,45.1,0.9,2.9,32.7,0.2,1.0,17.6,1.1,2.9,4.0,0.9,0.6,1.1,1.1,2.6,0,0,2.5
December,14,32.3,6.6,2.6,6.4,40.0,0.7,3.0,23.8,0.7,1.6,43.5,0.8,3.6,4.4,1.1,1.1,1.2,0.9,2.4,0,0,1.7
January,15,29.4,5.7,2.1,5.3,40.0,0.4,2.5,15.8,1.0,1.9,53.6,1.3,4.2,5.5,0.9,0.4,0.9,0.9,2.1,0,0,-0.1
February,5,32.6,8.8,4.0,6.8,58.8,0.2,1.6,12.5,0.6,1.2,50.0,1.6,6.2,7.8,0.8,0.8,1.4,1.4,2.4,2,0,-1.8
Pre All-Star,54,30.8,6.7,2.7,6.1,44.2,0.6,2.6,24.1,0.6,1.5,41.5,1.1,4.0,5.1,1.0,0.7,1.2,1.0,2.4,2,0,1.4
Starters,54,30.8,6.7,2.7,6.1,44.2,0.6,2.6,24.1,0.6,1.5,41.5,1.1,4.0,5.1,1.0,0.7,1.2,1.0,2.4,2,0,1.4
0 Days Rest,11,30.8,5.5,2.3,5.4,42.4,0.3,2.4,11.5,0.7,1.5,50.0,1.2,4.3,5.5,0.8,0.8,0.4,0.8,2.4,1,0,-2.3
1 Days Rest,35,30.4,6.9,2.8,6.4,43.5,0.8,2.9,27.0,0.6,1.4,44.0,1.0,3.7,4.8,1.0,0.7,1.4,1.1,2.3,1,0,2.0
2 Days Rest,4,30.8,6.3,2.8,6.3,44.0,0.3,1.5,16.7,0.5,1.8,28.6,1.3,3.0,4.3,0.3,0.5,1.5,0.8,2.5,0,0,3.0
3 Days Rest,2,36.8,11.0,4.5,7.5,60.0,1.5,3.5,42.9,0.5,2.5,20.0,1.0,5.5,6.5,2.5,0.5,1.5,1.5,3.5,0,0,1.5
4 Days Rest,1,31.3,8.0,4.0,6.0,66.7,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,2.0,0.0,0.0,0.0,3.0,0,0,6.0
6+ Days Rest,1,31.9,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,2.0,5.0,7.0,3.0,0.0,2.0,1.0,3.0,0,0,10.0
