,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - GSW @ OKC",W,34,26,9,19,47.4,4,11,36.4,4,4,100.0,3,5,8,9,2,0,0,2,16,2017-02-11 00:00:00,OKC,AWAY
1,"FEB 10, 2017 - GSW @ MEM",W,35,18,6,13,46.2,2,6,33.3,4,5,80.0,0,4,4,5,0,0,3,3,15,2017-02-10 00:00:00,MEM,AWAY
2,"FEB 08, 2017 - GSW vs. CHI",W,28,13,5,11,45.5,1,4,25.0,2,2,100.0,0,1,1,6,1,0,2,4,20,2017-02-08 00:00:00,CHI,HOME
3,"FEB 04, 2017 - GSW @ SAC",L,42,35,11,20,55.0,8,14,57.1,5,6,83.3,0,4,4,9,3,0,3,2,4,2017-02-04 00:00:00,SAC,AWAY
4,"FEB 02, 2017 - GSW @ LAC",W,37,29,11,23,47.8,3,10,30.0,4,4,100.0,1,2,3,11,3,0,4,1,13,2017-02-02 00:00:00,LAC,AWAY
5,"FEB 01, 2017 - GSW vs. CHA",W,30,39,14,20,70.0,11,15,73.3,0,0,0.0,1,4,5,8,3,0,1,2,25,2017-02-01 00:00:00,CHA,HOME
6,"JAN 28, 2017 - GSW vs. LAC",W,29,43,15,23,65.2,9,15,60.0,4,4,100.0,0,9,9,6,0,0,2,1,42,2017-01-28 00:00:00,LAC,HOME
7,"JAN 25, 2017 - GSW @ CHA",W,36,28,11,23,47.8,6,12,50.0,0,0,0.0,0,2,2,7,1,1,4,2,0,2017-01-25 00:00:00,CHA,AWAY
8,"JAN 23, 2017 - GSW @ MIA",L,37,21,7,19,36.8,3,9,33.3,4,5,80.0,0,9,9,8,0,1,4,2,1,2017-01-23 00:00:00,MIA,AWAY
9,"JAN 22, 2017 - GSW @ ORL",W,30,27,8,15,53.3,7,13,53.8,4,4,100.0,1,3,4,6,0,0,3,2,32,2017-01-22 00:00:00,ORL,AWAY
10,"JAN 20, 2017 - GSW @ HOU",W,33,24,8,18,44.4,5,11,45.5,3,5,60.0,0,1,1,7,1,0,1,1,15,2017-01-20 00:00:00,HOU,AWAY
11,"JAN 18, 2017 - GSW vs. OKC",W,34,24,9,19,47.4,2,6,33.3,4,4,100.0,0,4,4,8,3,0,3,0,19,2017-01-18 00:00:00,OKC,HOME
12,"JAN 16, 2017 - GSW vs. CLE",W,31,20,7,20,35.0,5,12,41.7,1,2,50.0,0,2,2,11,4,0,3,2,23,2017-01-16 00:00:00,CLE,HOME
13,"JAN 12, 2017 - GSW vs. DET",W,30,24,9,17,52.9,3,9,33.3,3,3,100.0,0,2,2,7,5,0,8,0,32,2017-01-12 00:00:00,DET,HOME
14,"JAN 10, 2017 - GSW vs. MIA",W,36,24,8,21,38.1,4,11,36.4,4,5,80.0,1,7,8,9,1,1,3,0,18,2017-01-10 00:00:00,MIA,HOME
15,"JAN 08, 2017 - GSW @ SAC",W,37,30,11,22,50.0,5,11,45.5,3,3,100.0,2,2,4,6,2,0,4,3,14,2017-01-08 00:00:00,SAC,AWAY
16,"JAN 06, 2017 - GSW vs. MEM",L,42,40,15,27,55.6,5,13,38.5,5,5,100.0,0,3,3,6,1,1,4,2,-10,2017-01-06 00:00:00,MEM,HOME
17,"JAN 04, 2017 - GSW vs. POR",W,36,35,12,25,48.0,5,13,38.5,6,8,75.0,1,6,7,5,1,0,5,1,6,2017-01-04 00:00:00,POR,HOME
18,"JAN 02, 2017 - GSW vs. DEN",W,35,22,8,18,44.4,3,9,33.3,3,3,100.0,0,3,3,5,0,0,3,2,7,2017-01-02 00:00:00,DEN,HOME
19,"DEC 30, 2016 - GSW vs. DAL",W,30,14,5,12,41.7,3,6,50.0,1,1,100.0,0,4,4,5,1,0,1,2,14,2016-12-30 00:00:00,DAL,HOME
20,"DEC 28, 2016 - GSW vs. TOR",W,36,28,9,18,50.0,3,6,50.0,7,7,100.0,1,6,7,7,0,0,2,3,27,2016-12-28 00:00:00,TOR,HOME
21,"DEC 25, 2016 - GSW @ CLE",L,37,15,4,11,36.4,2,7,28.6,5,6,83.3,0,3,3,3,3,0,3,4,-1,2016-12-25 00:00:00,CLE,AWAY
22,"DEC 23, 2016 - GSW @ DET",W,35,25,7,16,43.8,5,10,50.0,6,6,100.0,0,3,3,8,2,0,5,1,6,2016-12-23 00:00:00,DET,AWAY
23,"DEC 22, 2016 - GSW @ BKN",W,33,15,6,19,31.6,3,13,23.1,0,0,0.0,0,2,2,7,5,0,2,5,25,2016-12-22 00:00:00,BKN,AWAY
24,"DEC 20, 2016 - GSW vs. UTA",W,30,25,8,18,44.4,4,9,44.4,5,5,100.0,0,3,3,4,3,0,0,0,27,2016-12-20 00:00:00,UTA,HOME
25,"DEC 17, 2016 - GSW vs. POR",W,27,19,6,11,54.5,5,8,62.5,2,2,100.0,0,3,3,6,0,0,3,3,21,2016-12-17 00:00:00,POR,HOME
26,"DEC 15, 2016 - GSW vs. NYK",W,34,8,3,14,21.4,2,8,25.0,0,0,0.0,1,9,10,8,1,0,3,0,20,2016-12-15 00:00:00,NYK,HOME
27,"DEC 13, 2016 - GSW @ NOP",W,34,30,11,23,47.8,5,9,55.6,3,4,75.0,2,2,4,7,1,0,2,2,4,2016-12-13 00:00:00,NOP,AWAY
28,"DEC 11, 2016 - GSW @ MIN",W,32,22,6,13,46.2,2,5,40.0,8,8,100.0,1,3,4,9,1,0,0,3,-4,2016-12-11 00:00:00,MIN,AWAY
29,"DEC 10, 2016 - GSW @ MEM",L,31,17,4,14,28.6,3,11,27.3,6,6,100.0,2,6,8,3,0,0,4,3,-24,2016-12-10 00:00:00,MEM,AWAY
30,"DEC 08, 2016 - GSW @ UTA",W,36,26,7,16,43.8,3,9,33.3,9,9,100.0,0,5,5,2,2,0,3,2,10,2016-12-08 00:00:00,UTA,AWAY
31,"DEC 07, 2016 - GSW @ LAC",W,33,19,7,16,43.8,0,8,0.0,5,5,100.0,0,4,4,6,7,0,3,3,18,2016-12-07 00:00:00,LAC,AWAY
32,"DEC 05, 2016 - GSW vs. IND",W,29,13,4,10,40.0,2,7,28.6,3,4,75.0,0,4,4,11,2,1,0,4,24,2016-12-05 00:00:00,IND,HOME
33,"DEC 03, 2016 - GSW vs. PHX",W,30,31,10,15,66.7,5,7,71.4,6,6,100.0,0,2,2,1,1,0,3,2,15,2016-12-03 00:00:00,PHX,HOME
34,"DEC 01, 2016 - GSW vs. HOU",L,38,28,9,22,40.9,4,13,30.8,6,6,100.0,1,2,3,5,3,1,5,6,10,2016-12-01 00:00:00,HOU,HOME
35,"NOV 28, 2016 - GSW vs. ATL",W,38,25,6,17,35.3,4,11,36.4,9,11,81.8,0,3,3,3,2,0,3,2,6,2016-11-28 00:00:00,ATL,HOME
36,"NOV 26, 2016 - GSW vs. MIN",W,37,34,13,19,68.4,4,8,50.0,4,4,100.0,1,7,8,6,2,0,6,4,16,2016-11-26 00:00:00,MIN,HOME
37,"NOV 25, 2016 - GSW @ LAL",W,36,24,8,17,47.1,4,10,40.0,4,4,100.0,2,3,5,5,3,0,3,1,14,2016-11-25 00:00:00,LAL,AWAY
38,"NOV 23, 2016 - GSW vs. LAL",W,29,31,11,18,61.1,7,12,58.3,2,2,100.0,0,5,5,9,1,0,1,1,32,2016-11-23 00:00:00,LAL,HOME
39,"NOV 21, 2016 - GSW @ IND",W,29,22,6,11,54.5,2,6,33.3,8,8,100.0,2,4,6,6,1,0,1,1,34,2016-11-21 00:00:00,IND,AWAY
40,"NOV 19, 2016 - GSW @ MIL",W,35,20,7,21,33.3,1,11,9.1,5,5,100.0,0,5,5,5,1,0,3,4,1,2016-11-19 00:00:00,MIL,AWAY
41,"NOV 18, 2016 - GSW @ BOS",W,36,16,7,20,35.0,2,10,20.0,0,0,0.0,0,3,3,8,4,1,2,4,19,2016-11-18 00:00:00,BOS,AWAY
42,"NOV 16, 2016 - GSW @ TOR",W,37,35,10,19,52.6,3,9,33.3,12,13,92.3,2,1,3,7,1,0,3,3,5,2016-11-16 00:00:00,TOR,AWAY
43,"NOV 13, 2016 - GSW vs. PHX",W,37,30,9,17,52.9,5,9,55.6,7,7,100.0,0,6,6,6,2,0,3,2,22,2016-11-13 00:00:00,PHX,HOME
44,"NOV 10, 2016 - GSW @ DEN",W,30,33,10,17,58.8,7,13,53.8,6,6,100.0,1,4,5,6,1,0,4,1,27,2016-11-10 00:00:00,DEN,AWAY
45,"NOV 09, 2016 - GSW vs. DAL",W,31,24,8,12,66.7,4,8,50.0,4,4,100.0,0,3,3,6,1,0,5,1,17,2016-11-09 00:00:00,DAL,HOME
46,"NOV 07, 2016 - GSW vs. NOP",W,36,46,16,26,61.5,13,17,76.5,1,2,50.0,3,2,5,5,2,0,4,2,7,2016-11-07 00:00:00,NOP,HOME
47,"NOV 04, 2016 - GSW @ LAL",L,31,13,5,17,29.4,0,10,0.0,3,3,100.0,0,8,8,10,2,1,2,3,-5,2016-11-04 00:00:00,LAL,AWAY
48,"NOV 03, 2016 - GSW vs. OKC",W,30,21,6,14,42.9,2,6,33.3,7,8,87.5,0,1,1,7,2,1,1,1,17,2016-11-03 00:00:00,OKC,HOME
49,"NOV 01, 2016 - GSW @ POR",W,29,28,10,21,47.6,5,10,50.0,3,4,75.0,1,3,4,3,1,0,4,3,24,2016-11-01 00:00:00,POR,AWAY
50,"OCT 30, 2016 - GSW @ PHX",W,34,28,9,17,52.9,5,8,62.5,5,5,100.0,0,1,1,3,0,0,1,5,2,2016-10-30 00:00:00,PHX,AWAY
51,"OCT 28, 2016 - GSW @ NOP",W,34,23,8,19,42.1,4,10,40.0,3,4,75.0,1,0,1,8,1,0,4,3,4,2016-10-28 00:00:00,NOP,AWAY
52,"OCT 25, 2016 - GSW vs. SAS",L,34,26,9,18,50.0,3,10,30.0,5,6,83.3,0,3,3,4,0,0,4,1,-9,2016-10-25 00:00:00,SAS,HOME
