DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.7,5.1,51.9,100%,42.8,9.1
3 Pointers,0.9,2.1,43.8,41.6%,37.0,6.7
2 Pointers,1.7,3.0,57.8,58.4%,46.1,11.7
Less Than 6 Ft,0.9,1.1,82.4,22.1%,56.5,25.9
Less Than 10 Ft,1.0,1.4,71.4,27.3%,52.3,19.2
Greater Than 15 Ft,1.5,3.3,46.0,64.9%,37.3,8.7
