,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - GSW @ OKC",W,34,6,2,7,28.6,0,1,0.0,2,2,100.0,0,8,8,8,3,1,2,5,12,2017-02-11 00:00:00,OKC,AWAY
1,"FEB 10, 2017 - GSW @ MEM",W,38,4,2,6,33.3,0,3,0.0,0,0,0.0,0,12,12,10,10,5,2,3,26,2017-02-10 00:00:00,MEM,AWAY
2,"FEB 08, 2017 - GSW vs. CHI",W,32,19,6,8,75.0,5,6,83.3,2,2,100.0,0,8,8,6,1,1,1,1,15,2017-02-08 00:00:00,CHI,HOME
3,"FEB 04, 2017 - GSW @ SAC",L,43,16,6,15,40.0,3,8,37.5,1,4,25.0,1,7,8,6,2,2,6,1,9,2017-02-04 00:00:00,SAC,AWAY
4,"FEB 01, 2017 - GSW vs. CHA",W,31,8,3,10,30.0,2,7,28.6,0,0,0.0,0,10,10,5,1,4,1,1,24,2017-02-01 00:00:00,CHA,HOME
5,"JAN 29, 2017 - GSW @ POR",W,34,5,2,8,25.0,1,6,16.7,0,0,0.0,1,5,6,5,3,1,7,5,-1,2017-01-29 00:00:00,POR,AWAY
6,"JAN 28, 2017 - GSW vs. LAC",W,26,5,1,4,25.0,0,1,0.0,3,4,75.0,0,5,5,5,2,2,1,3,34,2017-01-28 00:00:00,LAC,HOME
7,"JAN 25, 2017 - GSW @ CHA",W,36,13,4,7,57.1,2,3,66.7,3,6,50.0,0,4,4,6,2,3,0,4,12,2017-01-25 00:00:00,CHA,AWAY
8,"JAN 23, 2017 - GSW @ MIA",L,39,7,3,8,37.5,0,3,0.0,1,4,25.0,1,2,3,7,1,1,2,3,7,2017-01-23 00:00:00,MIA,AWAY
9,"JAN 22, 2017 - GSW @ ORL",W,33,6,1,7,14.3,0,4,0.0,4,4,100.0,4,6,10,4,1,0,3,3,6,2017-01-22 00:00:00,ORL,AWAY
10,"JAN 20, 2017 - GSW @ HOU",W,33,15,6,12,50.0,3,5,60.0,0,0,0.0,3,6,9,8,1,3,3,3,18,2017-01-20 00:00:00,HOU,AWAY
11,"JAN 18, 2017 - GSW vs. OKC",W,36,12,5,9,55.6,0,1,0.0,2,4,50.0,2,9,11,5,1,3,4,2,15,2017-01-18 00:00:00,OKC,HOME
12,"JAN 16, 2017 - GSW vs. CLE",W,35,11,4,6,66.7,0,0,0.0,3,4,75.0,2,11,13,11,1,5,0,1,43,2017-01-16 00:00:00,CLE,HOME
13,"JAN 12, 2017 - GSW vs. DET",W,30,2,0,4,0.0,0,2,0.0,2,2,100.0,1,8,9,13,0,2,1,1,9,2017-01-12 00:00:00,DET,HOME
14,"JAN 10, 2017 - GSW vs. MIA",W,36,13,4,11,36.4,0,3,0.0,5,6,83.3,0,9,9,5,2,2,1,0,3,2017-01-10 00:00:00,MIA,HOME
15,"JAN 08, 2017 - GSW @ SAC",W,32,9,4,9,44.4,1,4,25.0,0,0,0.0,1,6,7,10,2,2,4,5,21,2017-01-08 00:00:00,SAC,AWAY
16,"JAN 06, 2017 - GSW vs. MEM",L,40,11,3,6,50.0,1,3,33.3,4,5,80.0,0,8,8,4,3,0,4,6,-7,2017-01-06 00:00:00,MEM,HOME
17,"JAN 04, 2017 - GSW vs. POR",W,30,9,3,6,50.0,2,4,50.0,1,3,33.3,1,6,7,11,3,1,2,5,4,2017-01-04 00:00:00,POR,HOME
18,"JAN 02, 2017 - GSW vs. DEN",W,36,15,5,8,62.5,1,2,50.0,4,6,66.7,3,7,10,13,0,0,5,3,11,2017-01-02 00:00:00,DEN,HOME
19,"DEC 30, 2016 - GSW vs. DAL",W,27,13,6,10,60.0,1,3,33.3,0,0,0.0,2,6,8,7,0,0,3,3,17,2016-12-30 00:00:00,DAL,HOME
20,"DEC 28, 2016 - GSW vs. TOR",W,38,14,6,8,75.0,2,3,66.7,0,0,0.0,0,6,6,10,2,2,4,3,21,2016-12-28 00:00:00,TOR,HOME
21,"DEC 25, 2016 - GSW @ CLE",L,32,16,7,9,77.8,0,2,0.0,2,2,100.0,0,4,4,4,1,0,6,5,-1,2016-12-25 00:00:00,CLE,AWAY
22,"DEC 23, 2016 - GSW @ DET",W,38,5,1,7,14.3,0,5,0.0,3,4,75.0,0,9,9,12,2,1,4,4,4,2016-12-23 00:00:00,DET,AWAY
23,"DEC 20, 2016 - GSW vs. UTA",W,31,15,6,11,54.5,2,5,40.0,1,2,50.0,0,11,11,4,5,0,2,3,32,2016-12-20 00:00:00,UTA,HOME
24,"DEC 17, 2016 - GSW vs. POR",W,29,3,1,4,25.0,0,2,0.0,1,2,50.0,0,12,12,13,0,1,1,2,20,2016-12-17 00:00:00,POR,HOME
25,"DEC 15, 2016 - GSW vs. NYK",W,32,5,2,12,16.7,1,5,20.0,0,0,0.0,5,6,11,7,0,2,3,3,18,2016-12-15 00:00:00,NYK,HOME
26,"DEC 13, 2016 - GSW @ NOP",W,36,12,4,11,36.4,2,5,40.0,2,2,100.0,1,13,14,10,4,1,2,2,5,2016-12-13 00:00:00,NOP,AWAY
