BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,56,34.7,11.9,4.2,10.1,41.3,2.6,7.2,35.8,1.0,1.4,71.8,0.7,4.8,5.5,2.3,0.9,1.9,0.3,1.6,1,0,5.0
Home,26,34.2,12.3,4.3,10.7,40.8,2.6,7.5,34.2,1.0,1.5,65.0,0.8,4.9,5.7,2.4,0.8,2.0,0.4,1.3,0,0,7.5
Road,30,35.1,11.6,4.0,9.7,41.7,2.6,6.9,37.4,1.0,1.3,78.9,0.6,4.8,5.4,2.1,0.9,1.9,0.2,1.9,1,0,2.8
Wins,39,34.8,12.8,4.4,10.1,43.8,2.8,7.2,38.8,1.2,1.6,72.6,0.7,5.2,5.9,2.3,0.7,2.1,0.3,1.5,1,0,9.7
Losses,17,34.4,10.0,3.6,10.2,35.6,2.1,7.1,28.9,0.6,0.9,68.8,0.6,4.0,4.6,2.1,1.3,1.6,0.2,1.8,0,0,-5.8
October,3,33.9,12.7,4.0,8.0,50.0,2.7,5.0,53.3,2.0,2.0,100,0.7,5.0,5.7,1.7,1.0,1.3,0.3,2.0,0,0,-2.3
November,15,33.1,12.3,4.4,10.3,42.9,2.9,7.7,37.9,0.6,0.9,64.3,0.7,4.1,4.7,2.1,0.9,2.1,0.2,1.6,1,0,2.9
December,17,33.7,12.8,4.6,10.6,43.6,2.6,7.2,36.1,0.9,1.4,62.5,0.6,4.9,5.5,2.2,0.8,2.3,0.3,1.7,0,0,10.1
January,17,36.3,10.8,3.6,9.6,38.0,2.2,6.7,33.3,1.3,1.6,81.5,0.8,5.3,6.1,2.4,1.0,1.4,0.2,1.5,0,0,2.7
February,4,38.3,11.0,3.8,11.3,33.3,2.5,8.8,28.6,1.0,1.8,57.1,0.8,5.5,6.3,2.8,0.3,2.3,0.5,1.0,0,0,6.0
Pre All-Star,56,34.7,11.9,4.2,10.1,41.3,2.6,7.2,35.8,1.0,1.4,71.8,0.7,4.8,5.5,2.3,0.9,1.9,0.3,1.6,1,0,5.0
Starters,56,34.7,11.9,4.2,10.1,41.3,2.6,7.2,35.8,1.0,1.4,71.8,0.7,4.8,5.5,2.3,0.9,1.9,0.3,1.6,1,0,5.0
0 Days Rest,13,34.5,11.4,4.1,9.9,41.1,2.5,6.7,36.8,0.8,1.5,52.6,0.9,5.1,6.0,1.7,0.5,1.7,0.0,1.5,0,0,9.0
1 Days Rest,34,35.0,11.9,4.1,9.7,41.9,2.6,7.1,36.3,1.2,1.4,81.6,0.6,4.7,5.3,2.3,1.0,1.9,0.3,1.6,1,0,3.2
2 Days Rest,7,33.6,13.1,4.9,12.3,39.5,2.9,8.9,32.3,0.6,1.0,57.1,0.4,5.0,5.4,2.9,1.1,2.4,0.7,1.9,0,0,5.4
3 Days Rest,1,36.0,20.0,7.0,15.0,46.7,4.0,9.0,44.4,2.0,3.0,66.7,3.0,4.0,7.0,4.0,1.0,2.0,0.0,1.0,0,0,18.0
6+ Days Rest,1,32.9,5.0,2.0,8.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,1.0,0.0,2.0,0,0,-3.0
