BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,25,7.3,1.9,0.8,1.6,51.3,0.0,0.0,0.0,0.3,0.6,53.3,0.7,1.4,2.0,0.1,0.3,0.0,0.6,1.2,0,0,-0.8
Home,13,6.7,1.5,0.5,1.2,43.8,0.0,0.0,0.0,0.4,0.5,83.3,0.6,1.5,2.1,0.2,0.2,0.0,0.5,1.2,0,0,-1.2
Road,12,8.0,2.4,1.1,1.9,56.5,0.0,0.0,0.0,0.3,0.8,33.3,0.8,1.3,2.0,0.0,0.4,0.1,0.6,1.3,0,0,-0.4
Wins,17,6.1,0.9,0.3,1.1,27.8,0.0,0.0,0.0,0.3,0.5,55.6,0.6,1.1,1.6,0.1,0.2,0.1,0.5,1.1,0,0,-0.2
Losses,8,10.0,4.1,1.9,2.6,71.4,0.0,0.0,0.0,0.4,0.8,50.0,0.9,2.0,2.9,0.1,0.5,0.0,0.6,1.5,0,0,-2.1
October,3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.7,0,0,2.3
November,12,9.2,2.8,1.3,2.3,55.6,0.0,0.0,0.0,0.3,0.7,50.0,1.0,1.3,2.3,0.1,0.4,0.1,0.7,1.5,0,0,0.3
December,6,7.9,2.0,0.8,1.2,71.4,0.0,0.0,0.0,0.3,0.5,66.7,0.5,1.5,2.0,0.2,0.5,0.0,0.5,1.5,0,0,-2.8
January,3,4.3,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,100,0.3,2.0,2.3,0.0,0.0,0.0,0.3,0.3,0,0,-3.7
February,1,5.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0,0,-2.0
Pre All-Star,25,7.3,1.9,0.8,1.6,51.3,0.0,0.0,0.0,0.3,0.6,53.3,0.7,1.4,2.0,0.1,0.3,0.0,0.6,1.2,0,0,-0.8
Bench,25,7.3,1.9,0.8,1.6,51.3,0.0,0.0,0.0,0.3,0.6,53.3,0.7,1.4,2.0,0.1,0.3,0.0,0.6,1.2,0,0,-0.8
0 Days Rest,5,7.6,1.8,0.6,1.0,60.0,0.0,0.0,0.0,0.6,0.8,75.0,0.6,1.0,1.6,0.0,0.2,0.0,0.6,1.2,0,0,-0.2
1 Days Rest,11,8.4,2.6,1.2,2.1,56.5,0.0,0.0,0.0,0.3,0.5,60.0,0.8,1.5,2.3,0.2,0.5,0.0,0.6,1.4,0,0,-2.4
2 Days Rest,4,4.7,1.5,0.8,0.8,100,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.3,1.5,0.0,0.0,0.0,0.3,0.8,0,0,0.3
3 Days Rest,1,6.9,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0,0,-3.0
6+ Days Rest,4,6.8,0.5,0.3,1.5,16.7,0.0,0.0,0.0,0.0,0.8,0.0,0.8,1.3,2.0,0.0,0.3,0.3,0.5,1.5,0,0,2.3
