BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,32,7.1,2.9,0.9,1.8,53.6,0.8,1.3,58.5,0.3,0.4,64.3,0.1,0.6,0.7,0.2,0.2,0.1,0.2,0.7,0,0,-0.9
Home,16,8.1,2.6,0.9,1.9,45.2,0.6,1.3,47.6,0.3,0.4,57.1,0.1,0.8,0.9,0.4,0.3,0.0,0.2,0.8,0,0,-1.8
Road,16,6.0,3.2,1.0,1.6,64.0,0.9,1.3,70.0,0.3,0.4,71.4,0.0,0.4,0.4,0.0,0.1,0.1,0.3,0.6,0,0,0.0
Wins,20,6.0,2.8,1.0,1.6,59.4,0.8,1.2,62.5,0.2,0.2,75.0,0.0,0.4,0.4,0.3,0.2,0.1,0.2,0.7,0,0,-1.4
Losses,12,8.9,3.1,0.9,2.0,45.8,0.8,1.4,52.9,0.5,0.8,60.0,0.2,1.0,1.2,0.2,0.3,0.0,0.3,0.6,0,0,-0.1
October,1,5.5,5.0,1.0,2.0,50.0,1.0,1.0,100,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0
November,8,4.6,2.9,1.0,1.5,66.7,0.9,1.3,70.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.1,0.3,0.4,0,0,-2.0
December,10,8.5,2.5,0.8,1.8,44.4,0.6,1.1,54.5,0.3,0.5,60.0,0.1,0.4,0.5,0.3,0.2,0.1,0.3,0.7,0,0,-3.6
January,10,8.6,3.2,1.0,2.0,50.0,0.8,1.6,50.0,0.4,0.7,57.1,0.1,1.0,1.1,0.3,0.2,0.0,0.1,0.7,0,0,1.2
February,3,4.0,2.7,1.0,1.3,75.0,0.7,1.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.0,0.3,1.0,0,0,3.3
Pre All-Star,32,7.1,2.9,0.9,1.8,53.6,0.8,1.3,58.5,0.3,0.4,64.3,0.1,0.6,0.7,0.2,0.2,0.1,0.2,0.7,0,0,-0.9
Starters,1,20.4,14.0,5.0,8.0,62.5,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0,0,-3.0
Bench,31,6.6,2.5,0.8,1.5,52.1,0.6,1.1,57.1,0.3,0.5,64.3,0.1,0.6,0.7,0.2,0.2,0.1,0.2,0.6,0,0,-0.8
0 Days Rest,5,8.0,5.2,1.6,2.4,66.7,1.2,1.8,66.7,0.8,1.0,80.0,0.0,1.0,1.0,0.0,0.2,0.0,0.2,0.6,0,0,1.2
1 Days Rest,11,8.2,2.5,0.9,2.0,45.5,0.7,1.4,53.3,0.0,0.0,0.0,0.1,0.8,0.9,0.5,0.3,0.1,0.4,0.8,0,0,0.1
2 Days Rest,3,13.7,4.7,1.7,3.3,50.0,1.3,2.3,57.1,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.7,0.0,0.7,1.7,0,0,-4.3
3 Days Rest,2,6.9,1.0,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,-0.5
4 Days Rest,3,2.5,1.0,0.3,0.3,100,0.3,0.3,100,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0,0,-3.0
5 Days Rest,4,6.3,3.0,0.8,1.3,60.0,0.8,1.3,60.0,0.8,1.8,42.9,0.3,0.5,0.8,0.0,0.0,0.3,0.0,0.5,0,0,-2.3
6+ Days Rest,4,2.1,2.0,0.5,1.0,50.0,0.5,0.8,66.7,0.5,0.5,100,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.3,0,0,-1.0
