,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 08, 2017 - TOR @ MIN",L,37,20,6,19,31.6,4,13,30.8,4,5,80.0,2,0,2,5,1,0,3,2,-8,2017-02-08 00:00:00,MIN,AWAY
1,"FEB 06, 2017 - TOR vs. LAC",W,38,24,6,14,42.9,5,8,62.5,7,7,100.0,0,4,4,8,0,0,2,3,4,2017-02-06 00:00:00,LAC,HOME
2,"FEB 05, 2017 - TOR @ BKN",W,39,15,5,13,38.5,0,5,0.0,5,6,83.3,0,11,11,11,1,0,2,4,5,2017-02-05 00:00:00,BKN,AWAY
3,"FEB 03, 2017 - TOR @ ORL",L,42,18,5,20,25.0,2,11,18.2,6,6,100.0,1,4,5,7,0,1,2,5,-8,2017-02-03 00:00:00,ORL,AWAY
4,"FEB 01, 2017 - TOR @ BOS",L,38,32,12,20,60.0,4,11,36.4,4,6,66.7,0,2,2,5,2,0,3,2,-2,2017-02-01 00:00:00,BOS,AWAY
5,"JAN 31, 2017 - TOR vs. NOP",W,45,33,11,21,52.4,6,14,42.9,5,7,71.4,0,4,4,10,0,0,3,3,9,2017-01-31 00:00:00,NOP,HOME
6,"JAN 29, 2017 - TOR vs. ORL",L,38,33,9,18,50.0,6,9,66.7,9,12,75.0,1,4,5,8,1,0,4,2,10,2017-01-29 00:00:00,ORL,HOME
7,"JAN 27, 2017 - TOR vs. MIL",W,39,32,9,18,50.0,3,6,50.0,11,14,78.6,2,1,3,6,1,0,2,1,20,2017-01-27 00:00:00,MIL,HOME
8,"JAN 25, 2017 - TOR @ MEM",L,40,29,11,21,52.4,4,10,40.0,3,3,100.0,2,2,4,8,1,1,0,1,2,2017-01-25 00:00:00,MEM,AWAY
9,"JAN 24, 2017 - TOR vs. SAS",L,42,30,9,23,39.1,1,7,14.3,11,12,91.7,0,3,3,2,0,1,5,4,-8,2017-01-24 00:00:00,SAS,HOME
