BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,20.7,7.5,3.2,6.2,50.9,0.0,0.0,0.0,1.2,1.5,80.3,1.9,3.0,4.9,0.8,1.3,0.3,0.6,2.4,1,0,-3.9
Home,25,22.0,8.8,3.7,6.7,55.4,0.0,0.0,0.0,1.3,1.6,80.5,1.8,2.7,4.5,0.9,1.0,0.4,0.5,2.0,0,0,-1.8
Road,27,19.6,6.3,2.6,5.7,46.1,0.0,0.0,0.0,1.0,1.3,80.0,2.1,3.3,5.4,0.7,1.6,0.2,0.6,2.9,1,0,-5.8
Wins,16,24.1,10.3,4.4,6.9,64.5,0.0,0.0,0.0,1.4,1.6,84.6,1.9,3.4,5.4,1.3,1.7,0.3,0.6,2.6,0,0,5.2
Losses,36,19.2,6.3,2.6,5.9,43.9,0.0,0.0,0.0,1.1,1.4,78.0,1.9,2.8,4.8,0.6,1.2,0.3,0.6,2.4,1,0,-7.9
October,3,23.0,9.3,3.7,6.3,57.9,0.0,0.0,0.0,2.0,2.3,85.7,2.7,3.7,6.3,1.3,2.0,0.3,1.0,2.7,0,0,-5.0
November,16,21.0,8.2,3.6,6.0,59.4,0.0,0.1,0.0,1.1,1.3,81.0,1.9,2.6,4.4,1.0,1.3,0.3,0.6,2.3,0,0,-5.1
December,16,21.6,7.6,3.1,7.1,43.4,0.0,0.0,0.0,1.5,1.9,77.4,2.5,2.7,5.2,0.5,1.1,0.3,0.3,2.4,1,0,-5.9
January,15,19.8,6.9,3.1,5.9,51.7,0.0,0.0,0.0,0.8,1.0,80.0,1.5,3.7,5.1,0.8,1.5,0.4,0.8,2.4,0,0,-0.9
February,2,16.0,2.0,0.5,2.5,20.0,0.0,0.0,0.0,1.0,1.0,100,0.5,3.0,3.5,1.0,2.0,0.0,1.0,3.5,0,0,1.5
Pre All-Star,52,20.7,7.5,3.2,6.2,50.9,0.0,0.0,0.0,1.2,1.5,80.3,1.9,3.0,4.9,0.8,1.3,0.3,0.6,2.4,1,0,-3.9
Starters,52,20.7,7.5,3.2,6.2,50.9,0.0,0.0,0.0,1.2,1.5,80.3,1.9,3.0,4.9,0.8,1.3,0.3,0.6,2.4,1,0,-3.9
0 Days Rest,11,19.0,6.5,2.6,5.8,45.3,0.0,0.0,0.0,1.2,1.5,76.5,1.5,3.2,4.7,0.6,1.5,0.3,0.4,2.8,0,0,-2.5
1 Days Rest,33,21.9,8.5,3.6,6.7,53.6,0.0,0.0,0.0,1.3,1.6,79.2,1.9,2.9,4.8,0.8,1.3,0.3,0.6,2.4,1,0,-4.7
2 Days Rest,6,16.7,2.3,1.0,3.5,28.6,0.0,0.0,0.0,0.3,0.3,100,2.7,2.8,5.5,1.2,1.3,0.5,0.7,2.0,0,0,-5.8
4 Days Rest,1,22.5,12.0,4.0,5.0,80.0,0.0,0.0,0.0,4.0,4.0,100,1.0,5.0,6.0,0.0,1.0,0.0,3.0,3.0,0,0,13.0
6+ Days Rest,1,22.1,12.0,6.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,2.0,2.0,0.0,0.0,2.0,0,0,3.0
