,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - PHX @ HOU",L,20,3,1,8,12.5,0,2,0.0,1,2,50.0,0,0,0,0,0,0,2,0,-37,2017-02-11 00:00:00,HOU,AWAY
1,"FEB 10, 2017 - PHX vs. CHI",W,15,6,3,6,50.0,0,2,0.0,0,0,0.0,1,2,3,3,0,0,1,0,8,2017-02-10 00:00:00,CHI,HOME
2,"FEB 08, 2017 - PHX @ MEM",L,26,16,5,11,45.5,2,4,50.0,4,4,100.0,1,1,2,2,2,0,3,4,-2,2017-02-08 00:00:00,MEM,AWAY
3,"FEB 06, 2017 - PHX @ NOP",L,24,12,5,11,45.5,0,3,0.0,2,2,100.0,0,3,3,6,0,0,3,0,9,2017-02-06 00:00:00,NOP,AWAY
4,"FEB 04, 2017 - PHX vs. MIL",L,7,2,1,5,20.0,0,2,0.0,0,0,0.0,0,0,0,3,0,0,1,2,-10,2017-02-04 00:00:00,MIL,HOME
5,"FEB 03, 2017 - PHX @ SAC",W,19,12,5,9,55.6,2,4,50.0,0,0,0.0,0,2,2,1,0,0,2,0,-5,2017-02-03 00:00:00,SAC,AWAY
6,"FEB 01, 2017 - PHX vs. LAC",L,8,0,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,1,0,1,2017-02-01 00:00:00,LAC,HOME
7,"JAN 30, 2017 - PHX vs. MEM",L,16,4,1,4,25.0,0,2,0.0,2,2,100.0,0,2,2,1,0,0,1,1,-9,2017-01-30 00:00:00,MEM,HOME
8,"JAN 28, 2017 - PHX vs. DEN",L,16,2,1,8,12.5,0,3,0.0,0,0,0.0,0,1,1,3,0,0,0,2,-32,2017-01-28 00:00:00,DEN,HOME
9,"JAN 26, 2017 - PHX @ DEN",L,29,17,8,11,72.7,1,2,50.0,0,0,0.0,0,1,1,4,0,1,2,0,2,2017-01-26 00:00:00,DEN,AWAY
10,"JAN 24, 2017 - PHX vs. MIN",L,22,10,3,7,42.9,0,1,0.0,4,4,100.0,0,2,2,1,1,0,0,2,11,2017-01-24 00:00:00,MIN,HOME
11,"JAN 22, 2017 - PHX @ TOR",W,24,12,3,6,50.0,0,0,0.0,6,6,100.0,0,1,1,1,0,0,1,2,17,2017-01-22 00:00:00,TOR,AWAY
12,"JAN 21, 2017 - PHX @ NYK",W,20,11,5,12,41.7,1,4,25.0,0,0,0.0,1,4,5,2,1,0,1,2,-4,2017-01-21 00:00:00,NYK,AWAY
13,"JAN 19, 2017 - PHX @ CLE",L,4,3,1,3,33.3,1,1,100.0,0,0,0.0,0,0,0,0,0,0,1,4,-3,2017-01-19 00:00:00,CLE,AWAY
14,"JAN 12, 2017 - PHX vs. DAL",L,19,5,2,9,22.2,0,1,0.0,1,1,100.0,0,1,1,1,0,0,1,1,2,2017-01-12 00:00:00,DAL,HOME
15,"JAN 08, 2017 - PHX vs. CLE",L,14,3,0,4,0.0,0,3,0.0,3,4,75.0,1,0,1,1,1,0,1,0,-12,2017-01-08 00:00:00,CLE,HOME
