,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - LAL @ MIL",W,27,14,4,9,44.4,4,8,50.0,2,2,100.0,0,3,3,5,1,0,2,1,10,2017-02-10 00:00:00,MIL,AWAY
1,"FEB 08, 2017 - LAL @ DET",L,23,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,5,1,0,3,0,-9,2017-02-08 00:00:00,DET,AWAY
2,"FEB 06, 2017 - LAL @ NYK",W,20,4,1,4,25.0,0,1,0.0,2,2,100.0,1,1,2,6,0,0,0,1,6,2017-02-06 00:00:00,NYK,AWAY
3,"FEB 03, 2017 - LAL @ BOS",L,32,20,8,20,40.0,2,9,22.2,2,2,100.0,1,5,6,6,1,1,2,3,-2,2017-02-03 00:00:00,BOS,AWAY
4,"FEB 02, 2017 - LAL @ WAS",L,31,17,5,15,33.3,4,10,40.0,3,6,50.0,1,6,7,11,2,1,7,3,-4,2017-02-02 00:00:00,WAS,AWAY
5,"JAN 31, 2017 - LAL vs. DEN",W,34,22,7,17,41.2,2,7,28.6,6,8,75.0,1,6,7,10,1,1,2,1,11,2017-01-31 00:00:00,DEN,HOME
6,"JAN 20, 2017 - LAL vs. IND",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,2017-01-20 00:00:00,IND,HOME
7,"JAN 17, 2017 - LAL vs. DEN",L,17,5,2,9,22.2,1,2,50.0,0,0,0.0,1,1,2,3,1,0,1,2,-18,2017-01-17 00:00:00,DEN,HOME
8,"JAN 15, 2017 - LAL vs. DET",L,26,20,9,17,52.9,0,4,0.0,2,2,100.0,1,6,7,3,1,0,5,3,2,2017-01-15 00:00:00,DET,HOME
9,"JAN 14, 2017 - LAL @ LAC",L,28,5,1,7,14.3,0,1,0.0,3,5,60.0,1,4,5,5,0,0,2,1,-19,2017-01-14 00:00:00,LAC,AWAY
10,"JAN 12, 2017 - LAL @ SAS",L,27,9,4,13,30.8,1,3,33.3,0,0,0.0,0,1,1,3,1,0,1,3,-36,2017-01-12 00:00:00,SAS,AWAY
11,"JAN 10, 2017 - LAL vs. POR",L,30,9,4,14,28.6,0,7,0.0,1,4,25.0,0,8,8,6,3,1,2,3,-8,2017-01-10 00:00:00,POR,HOME
12,"JAN 08, 2017 - LAL vs. ORL",W,31,17,7,10,70.0,2,5,40.0,1,2,50.0,0,8,8,7,3,1,2,3,8,2017-01-08 00:00:00,ORL,HOME
13,"JAN 06, 2017 - LAL vs. MIA",W,26,19,7,17,41.2,1,4,25.0,4,6,66.7,3,3,6,5,3,0,0,0,17,2017-01-06 00:00:00,MIA,HOME
14,"JAN 05, 2017 - LAL @ POR",L,35,22,6,18,33.3,0,8,0.0,10,11,90.9,1,3,4,2,2,0,3,2,-12,2017-01-05 00:00:00,POR,AWAY
15,"JAN 03, 2017 - LAL vs. MEM",W,33,18,6,12,50.0,6,9,66.7,0,0,0.0,0,4,4,6,1,0,2,0,18,2017-01-03 00:00:00,MEM,HOME
16,"JAN 01, 2017 - LAL vs. TOR",L,31,28,9,18,50.0,6,12,50.0,4,6,66.7,1,3,4,5,1,0,0,2,-3,2017-01-01 00:00:00,TOR,HOME
17,"DEC 29, 2016 - LAL vs. DAL",L,31,15,5,15,33.3,1,5,20.0,4,4,100.0,0,4,4,6,2,0,3,3,-12,2016-12-29 00:00:00,DAL,HOME
18,"DEC 27, 2016 - LAL vs. UTA",L,25,4,2,11,18.2,0,3,0.0,0,0,0.0,0,1,1,4,0,0,1,2,-8,2016-12-27 00:00:00,UTA,HOME
19,"DEC 25, 2016 - LAL vs. LAC",W,32,14,5,13,38.5,2,6,33.3,2,2,100.0,0,5,5,4,0,0,3,1,14,2016-12-25 00:00:00,LAC,HOME
20,"DEC 23, 2016 - LAL @ ORL",L,30,15,6,15,40.0,1,4,25.0,2,2,100.0,1,1,2,3,2,1,3,4,-12,2016-12-23 00:00:00,ORL,AWAY
21,"DEC 22, 2016 - LAL @ MIA",L,32,17,7,16,43.8,3,8,37.5,0,0,0.0,0,4,4,7,1,0,6,4,-11,2016-12-22 00:00:00,MIA,AWAY
