,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 08, 2017 - TOR @ MIN",L,21,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,1,4,5,2017-02-08 00:00:00,MIN,AWAY
1,"FEB 06, 2017 - TOR vs. LAC",W,26,8,3,6,50.0,0,0,0.0,2,2,100.0,1,5,6,2,3,0,1,4,2,2017-02-06 00:00:00,LAC,HOME
2,"FEB 05, 2017 - TOR @ BKN",W,22,8,4,6,66.7,0,1,0.0,0,0,0.0,1,4,5,0,2,1,1,2,-5,2017-02-05 00:00:00,BKN,AWAY
3,"FEB 03, 2017 - TOR @ ORL",L,25,4,2,3,66.7,0,0,0.0,0,2,0.0,1,6,7,1,0,1,1,4,-4,2017-02-03 00:00:00,ORL,AWAY
4,"FEB 01, 2017 - TOR @ BOS",L,28,10,3,4,75.0,0,1,0.0,4,4,100.0,1,4,5,0,1,4,1,4,7,2017-02-01 00:00:00,BOS,AWAY
5,"JAN 31, 2017 - TOR vs. NOP",W,22,7,3,4,75.0,0,0,0.0,1,2,50.0,4,4,8,0,1,2,0,4,-4,2017-01-31 00:00:00,NOP,HOME
6,"JAN 29, 2017 - TOR vs. ORL",L,12,4,2,2,100.0,0,0,0.0,0,0,0.0,1,1,2,0,1,1,0,5,9,2017-01-29 00:00:00,ORL,HOME
7,"JAN 27, 2017 - TOR vs. MIL",W,24,9,4,7,57.1,0,0,0.0,1,1,100.0,4,1,5,0,1,4,3,2,-3,2017-01-27 00:00:00,MIL,HOME
8,"JAN 25, 2017 - TOR @ MEM",L,24,8,4,4,100.0,0,0,0.0,0,2,0.0,4,4,8,0,1,1,2,3,-4,2017-01-25 00:00:00,MEM,AWAY
9,"JAN 24, 2017 - TOR vs. SAS",L,26,6,3,6,50.0,0,0,0.0,0,0,0.0,4,7,11,1,1,2,0,3,2,2017-01-24 00:00:00,SAS,HOME
10,"JAN 22, 2017 - TOR vs. PHX",L,35,13,5,5,100.0,1,1,100.0,2,2,100.0,0,5,5,1,1,2,1,5,-9,2017-01-22 00:00:00,PHX,HOME
11,"JAN 17, 2017 - TOR @ BKN",W,7,3,1,2,50.0,1,1,100.0,0,0,0.0,1,1,2,0,0,0,0,1,3,2017-01-17 00:00:00,BKN,AWAY
12,"JAN 15, 2017 - TOR vs. NYK",W,35,4,2,3,66.7,0,0,0.0,0,2,0.0,1,3,4,1,3,1,0,2,32,2017-01-15 00:00:00,NYK,HOME
13,"JAN 13, 2017 - TOR vs. BKN",W,30,10,5,5,100.0,0,0,0.0,0,1,0.0,2,7,9,2,0,4,2,2,13,2017-01-13 00:00:00,BKN,HOME
14,"JAN 10, 2017 - TOR vs. BOS",W,21,7,3,4,75.0,0,1,0.0,1,2,50.0,2,1,3,2,1,2,2,2,-1,2017-01-10 00:00:00,BOS,HOME
15,"JAN 08, 2017 - TOR vs. HOU",L,13,4,2,2,100.0,0,0,0.0,0,0,0.0,1,3,4,0,1,1,0,2,-8,2017-01-08 00:00:00,HOU,HOME
16,"JAN 07, 2017 - TOR @ CHI",L,42,9,2,5,40.0,0,1,0.0,5,7,71.4,2,6,8,1,2,1,2,2,-7,2017-01-07 00:00:00,CHI,AWAY
17,"JAN 05, 2017 - TOR vs. UTA",W,26,4,2,5,40.0,0,0,0.0,0,2,0.0,5,1,6,3,1,2,1,4,4,2017-01-05 00:00:00,UTA,HOME
18,"JAN 03, 2017 - TOR @ SAS",L,22,0,0,5,0.0,0,1,0.0,0,0,0.0,1,2,3,0,1,3,1,4,-11,2017-01-03 00:00:00,SAS,AWAY
19,"JAN 01, 2017 - TOR @ LAL",W,20,4,2,3,66.7,0,0,0.0,0,0,0.0,1,2,3,1,0,2,0,2,12,2017-01-01 00:00:00,LAL,AWAY
20,"DEC 29, 2016 - TOR @ PHX",L,22,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,2,2,3,-3,2016-12-29 00:00:00,PHX,AWAY
21,"DEC 28, 2016 - TOR @ GSW",L,17,0,0,1,0.0,0,1,0.0,0,0,0.0,3,2,5,1,1,1,0,2,2,2016-12-28 00:00:00,GSW,AWAY
