BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,50,21.3,11.3,3.9,9.9,39.8,0.9,2.6,33.1,2.6,3.0,86.6,0.5,1.8,2.3,2.4,1.7,0.5,0.1,1.7,0,0,-6.1
Home,22,19.7,9.3,2.8,8.9,31.8,0.6,2.4,26.9,3.0,3.6,84.8,0.5,1.9,2.4,2.0,1.5,0.6,0.1,1.4,0,0,-6.9
Road,28,22.6,12.8,4.8,10.6,45.0,1.0,2.8,37.2,2.2,2.5,88.6,0.4,1.8,2.2,2.8,1.8,0.5,0.1,1.9,0,0,-5.6
Wins,14,21.8,13.6,4.8,10.7,44.7,1.4,2.9,47.5,2.7,3.0,90.5,0.5,1.7,2.2,2.2,1.7,0.5,0.0,1.5,0,0,-2.6
Losses,36,21.1,10.4,3.6,9.5,37.6,0.7,2.5,26.7,2.5,3.0,85.0,0.4,1.8,2.3,2.5,1.7,0.6,0.1,1.7,0,0,-7.5
October,4,29.6,13.3,4.3,12.8,33.3,1.0,4.0,25.0,3.8,4.0,93.8,0.5,1.5,2.0,2.5,3.0,0.8,0.0,1.8,0,0,-13.8
November,15,23.7,13.0,4.5,11.7,38.3,1.2,3.2,37.5,2.9,3.4,84.3,0.5,2.4,2.9,2.9,2.0,0.5,0.0,1.7,0,0,-5.9
December,15,20.6,12.3,4.3,9.9,43.0,0.9,2.3,38.2,2.9,3.6,81.5,0.5,2.0,2.5,2.4,1.6,0.7,0.1,1.7,0,0,-8.3
January,11,18.0,8.1,2.9,7.2,40.5,0.4,1.6,22.2,1.9,2.0,95.5,0.4,1.1,1.5,1.7,0.7,0.4,0.1,1.7,0,0,-3.0
February,5,16.9,8.4,3.2,7.8,41.0,0.8,2.8,28.6,1.2,1.2,100,0.2,1.2,1.4,2.4,2.0,0.4,0.2,1.2,0,0,-1.4
Pre All-Star,50,21.3,11.3,3.9,9.9,39.8,0.9,2.6,33.1,2.6,3.0,86.6,0.5,1.8,2.3,2.4,1.7,0.5,0.1,1.7,0,0,-6.1
Starters,4,28.0,12.3,4.5,10.5,42.9,1.3,4.0,31.3,2.0,2.0,100,0.3,2.3,2.5,1.8,2.0,0.3,0.0,1.5,0,0,-12.3
Bench,46,20.7,11.2,3.9,9.8,39.5,0.8,2.5,33.3,2.6,3.1,85.8,0.5,1.8,2.2,2.5,1.7,0.6,0.1,1.7,0,0,-5.6
0 Days Rest,8,19.9,10.6,3.4,8.1,41.5,1.0,2.4,42.1,2.9,3.1,92.0,0.3,1.1,1.4,1.9,1.4,0.5,0.0,1.8,0,0,-8.0
1 Days Rest,31,21.4,10.7,3.9,9.7,40.3,0.8,2.6,31.3,2.1,2.5,86.8,0.3,1.8,2.1,2.5,1.8,0.6,0.1,1.7,0,0,-6.1
2 Days Rest,8,24.4,16.4,5.5,13.5,40.7,1.1,3.3,34.6,4.3,5.1,82.9,1.4,2.9,4.3,2.6,1.5,0.5,0.0,1.3,0,0,-4.3
3 Days Rest,1,18.5,5.0,2.0,9.0,22.2,0.0,1.0,0.0,1.0,1.0,100,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,2.0
4 Days Rest,1,25.8,7.0,1.0,8.0,12.5,0.0,3.0,0.0,5.0,6.0,83.3,0.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,0,0,-19.0
6+ Days Rest,1,4.0,3.0,1.0,3.0,33.3,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0,-3.0
