DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,5.1,10.8,47.2,100%,45.3,2.0
3 Pointers,2.1,4.7,43.6,43.6%,36.1,7.5
2 Pointers,3.1,6.1,50.0,56.4%,50.2,-0.2
Less Than 6 Ft,1.3,1.7,74.4,15.7%,61.7,12.6
Less Than 10 Ft,1.7,2.7,61.1,25.1%,56.1,5.0
Greater Than 15 Ft,3.0,7.2,42.0,66.2%,37.8,4.2
