BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,17.9,5.7,2.1,5.6,37.8,0.8,2.3,32.7,0.7,0.9,75.6,0.6,2.5,3.1,1.7,0.5,0.7,0.2,1.0,0,0,0.3
Home,24,18.7,5.8,2.0,5.3,38.9,0.9,2.1,41.2,0.8,1.0,80.0,0.5,2.7,3.3,1.7,0.8,0.7,0.2,1.4,0,0,1.3
Road,24,17.0,5.5,2.2,5.9,36.9,0.6,2.5,25.4,0.6,0.8,70.0,0.6,2.3,2.9,1.7,0.3,0.7,0.1,0.6,0,0,-0.8
Wins,30,17.8,5.5,2.1,4.9,42.5,0.7,1.9,36.8,0.7,0.9,74.1,0.6,2.8,3.4,1.2,0.7,0.7,0.2,0.8,0,0,3.1
Losses,18,17.9,5.9,2.2,6.7,32.2,0.8,2.9,28.3,0.8,1.0,77.8,0.4,2.1,2.5,2.5,0.3,0.6,0.1,1.3,0,0,-4.4
October,3,23.9,6.0,2.3,5.3,43.8,1.0,2.7,37.5,0.3,0.3,100,0.0,3.3,3.3,3.0,1.0,1.3,0.0,1.3,0,0,-2.7
November,15,17.9,6.5,2.3,5.3,43.0,0.9,2.3,40.0,1.0,1.4,71.4,0.5,3.1,3.5,1.6,0.5,0.6,0.2,1.1,0,0,1.5
December,13,17.0,4.9,2.0,6.3,31.7,0.4,2.0,19.2,0.5,0.8,63.6,0.5,2.5,3.0,1.8,0.6,0.5,0.2,0.8,0,0,0.0
January,12,17.2,5.2,1.9,5.2,37.1,0.7,2.3,28.6,0.7,0.8,88.9,0.6,1.6,2.2,1.2,0.3,1.0,0.2,1.1,0,0,-0.8
February,5,18.0,6.2,2.2,5.6,39.3,1.2,2.6,46.2,0.6,0.6,100,1.2,2.6,3.8,2.0,0.8,0.2,0.0,0.6,0,0,1.4
Pre All-Star,48,17.9,5.7,2.1,5.6,37.8,0.8,2.3,32.7,0.7,0.9,75.6,0.6,2.5,3.1,1.7,0.5,0.7,0.2,1.0,0,0,0.3
Bench,48,17.9,5.7,2.1,5.6,37.8,0.8,2.3,32.7,0.7,0.9,75.6,0.6,2.5,3.1,1.7,0.5,0.7,0.2,1.0,0,0,0.3
0 Days Rest,11,17.4,5.9,2.2,5.1,42.9,1.1,2.5,42.9,0.5,0.5,83.3,0.5,3.0,3.5,1.7,0.2,0.8,0.1,0.7,0,0,5.1
1 Days Rest,24,18.5,6.0,2.3,5.7,39.4,0.6,2.1,28.0,1.0,1.2,79.3,0.7,2.7,3.4,1.7,0.7,0.7,0.2,1.1,0,0,-0.4
2 Days Rest,8,15.5,5.4,2.0,6.6,30.2,0.9,3.0,29.2,0.5,0.8,66.7,0.5,1.3,1.8,1.8,0.4,0.5,0.1,0.5,0,0,-2.0
3 Days Rest,1,12.9,7.0,3.0,6.0,50.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,-2.0
4 Days Rest,1,24.2,5.0,1.0,8.0,12.5,1.0,4.0,25.0,2.0,2.0,100,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0,0,-22.0
6+ Days Rest,3,20.0,2.3,1.0,2.3,42.9,0.3,0.7,50.0,0.0,0.3,0.0,0.7,3.0,3.7,1.7,1.7,1.0,0.3,1.3,0,0,1.7
