DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.5,6.0,41.7,100%,47.0,-5.3
3 Pointers,0.0,2.0,0.0,33.3%,37.6,-37.6
2 Pointers,2.5,4.0,62.5,66.7%,50.1,12.4
Less Than 6 Ft,1.5,2.0,75.0,33.3%,58.6,16.4
Less Than 10 Ft,2.0,3.0,66.7,50.0%,52.5,14.2
Greater Than 15 Ft,0.5,2.5,20.0,41.7%,39.5,-19.5
