DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.9,5.1,37.1,100%,43.6,-6.5
3 Pointers,0.7,2.5,27.7,50.0%,35.2,-7.5
2 Pointers,1.2,2.5,46.4,50.0%,48.7,-2.3
Less Than 6 Ft,0.7,0.8,78.4,16.5%,60.6,17.8
Less Than 10 Ft,0.9,1.3,69.6,25.0%,55.0,14.7
Greater Than 15 Ft,0.9,3.3,28.1,65.2%,37.1,-9.0
