DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.8,4.4,40.4,100%,43.2,-2.9
3 Pointers,0.7,1.9,36.2,43.1%,35.7,0.4
2 Pointers,1.1,2.5,43.5,56.9%,48.8,-5.2
Less Than 6 Ft,0.6,0.9,68.2,20.2%,61.5,6.7
Less Than 10 Ft,0.7,1.3,56.3,29.4%,55.0,1.3
Greater Than 15 Ft,0.9,2.7,34.3,61.5%,36.9,-2.5
