BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,32.9,14.2,5.4,12.8,42.5,1.6,4.7,33.7,1.8,2.2,80.0,0.9,3.6,4.5,2.1,1.1,0.8,0.3,2.0,3,0,1.1
Home,26,32.2,15.6,5.7,12.8,44.4,1.8,4.9,37.5,2.4,3.0,78.5,1.1,3.6,4.7,2.3,0.9,0.7,0.2,2.0,3,0,7.0
Road,26,33.7,12.8,5.2,12.8,40.5,1.3,4.4,29.6,1.2,1.4,83.3,0.8,3.5,4.3,1.9,1.3,0.8,0.3,1.9,0,0,-4.9
Wins,25,33.8,15.9,6.1,13.5,45.3,1.8,4.7,39.0,1.8,2.3,77.6,1.2,4.2,5.4,2.5,1.2,0.7,0.2,1.9,3,0,12.1
Losses,27,32.1,12.7,4.8,12.1,39.6,1.3,4.6,28.8,1.7,2.1,82.5,0.7,3.0,3.7,1.8,1.0,0.8,0.3,2.0,0,0,-9.1
October,3,32.2,15.0,6.0,15.7,38.3,1.7,7.0,23.8,1.3,1.3,100,2.0,5.3,7.3,2.7,2.3,0.7,0.0,1.3,0,0,3.3
November,17,32.1,13.9,5.7,12.8,44.5,1.2,3.8,32.8,1.3,1.6,78.6,0.7,2.7,3.4,2.0,0.8,0.9,0.5,2.3,0,0,1.6
December,14,31.0,11.8,4.1,10.6,39.2,1.9,5.0,37.1,1.6,2.1,79.3,0.4,3.5,3.9,1.4,1.2,0.9,0.1,1.6,0,0,-2.0
January,13,35.6,15.2,5.8,14.2,40.8,1.5,5.1,30.3,2.2,2.6,82.4,1.3,4.2,5.5,2.5,1.0,0.5,0.2,2.5,3,0,0.5
February,5,34.7,19.0,7.0,13.8,50.7,2.0,4.4,45.5,3.0,4.0,75.0,1.8,4.2,6.0,3.2,1.2,0.8,0.2,0.6,0,0,8.0
Pre All-Star,52,32.9,14.2,5.4,12.8,42.5,1.6,4.7,33.7,1.8,2.2,80.0,0.9,3.6,4.5,2.1,1.1,0.8,0.3,2.0,3,0,1.1
Starters,52,32.9,14.2,5.4,12.8,42.5,1.6,4.7,33.7,1.8,2.2,80.0,0.9,3.6,4.5,2.1,1.1,0.8,0.3,2.0,3,0,1.1
0 Days Rest,9,33.9,15.6,6.0,13.1,45.8,1.8,4.6,39.0,1.8,2.1,84.2,0.8,3.8,4.6,2.2,1.2,0.9,0.6,2.2,0,0,-7.1
1 Days Rest,33,31.9,13.6,5.2,12.5,41.6,1.5,4.7,32.5,1.7,2.2,78.1,0.8,3.3,4.1,2.0,1.0,0.6,0.3,1.7,1,0,1.2
2 Days Rest,7,36.8,15.6,5.7,14.3,40.0,1.7,5.0,34.3,2.4,2.7,89.5,1.6,5.0,6.6,2.7,1.0,1.3,0.0,2.6,2,0,14.3
3 Days Rest,1,31.3,11.0,4.0,9.0,44.4,2.0,3.0,66.7,1.0,2.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0,0,-5.0
4 Days Rest,1,35.7,14.0,7.0,11.0,63.6,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0,0,-7.0
6+ Days Rest,1,31.8,17.0,7.0,17.0,41.2,2.0,8.0,25.0,1.0,1.0,100,4.0,5.0,9.0,3.0,2.0,1.0,0.0,2.0,0,0,-8.0
