BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,34.7,22.4,7.3,15.5,46.9,2.0,5.0,39.0,5.9,6.7,87.1,0.6,5.1,5.7,3.5,2.0,1.0,0.3,1.6,2,0,4.9
Home,24,35.0,22.8,7.5,15.0,50.1,1.9,4.7,40.7,5.9,6.8,86.6,0.4,5.3,5.7,3.4,1.9,1.2,0.3,1.5,1,0,5.8
Road,23,34.4,21.9,7.0,16.1,43.8,2.0,5.3,37.4,5.8,6.7,87.6,0.9,4.9,5.8,3.5,2.1,0.9,0.3,1.8,1,0,3.9
Wins,31,33.9,23.9,7.6,15.3,49.9,2.0,4.8,42.6,6.6,7.5,87.6,0.6,5.2,5.8,3.6,1.8,1.2,0.4,1.5,1,0,10.8
Losses,16,36.3,19.4,6.6,15.9,41.3,1.8,5.5,33.0,4.4,5.2,85.5,0.7,4.8,5.5,3.3,2.3,0.7,0.2,1.9,1,0,-6.7
November,13,35.4,21.4,6.9,16.3,42.5,1.4,4.8,28.6,6.2,6.8,90.9,0.6,6.3,6.9,3.8,1.9,0.8,0.2,1.8,1,0,8.9
December,14,35.0,22.8,7.4,15.5,47.5,2.1,5.3,40.5,5.9,7.1,83.8,0.7,4.9,5.6,3.6,2.1,1.1,0.5,1.7,1,0,3.6
January,15,34.1,20.8,6.4,13.7,46.6,2.1,4.7,45.7,5.9,6.7,88.0,0.4,4.3,4.7,2.9,2.1,0.9,0.3,1.4,0,0,-0.5
February,5,33.8,28.6,10.6,18.8,56.4,2.4,5.8,41.4,5.0,6.0,83.3,1.2,4.8,6.0,3.6,1.4,1.6,0.0,1.6,0,0,13.6
Pre All-Star,47,34.7,22.4,7.3,15.5,46.9,2.0,5.0,39.0,5.9,6.7,87.1,0.6,5.1,5.7,3.5,2.0,1.0,0.3,1.6,2,0,4.9
Starters,47,34.7,22.4,7.3,15.5,46.9,2.0,5.0,39.0,5.9,6.7,87.1,0.6,5.1,5.7,3.5,2.0,1.0,0.3,1.6,2,0,4.9
0 Days Rest,12,35.4,24.8,8.0,16.3,49.2,2.2,4.7,46.4,6.6,7.8,84.9,0.5,5.1,5.6,3.5,1.9,0.8,0.0,1.7,1,0,2.6
1 Days Rest,24,34.5,20.5,6.7,14.8,45.2,1.9,5.0,37.2,5.3,5.9,89.4,0.6,4.9,5.5,3.6,2.0,1.0,0.4,1.5,1,0,2.6
2 Days Rest,5,34.7,21.4,7.4,15.2,48.7,1.4,4.2,33.3,5.2,6.4,81.3,0.4,6.4,6.8,3.4,1.8,1.8,0.2,1.6,0,0,16.0
3 Days Rest,5,33.6,25.4,8.4,17.0,49.4,2.4,6.0,40.0,6.2,7.4,83.8,1.2,4.8,6.0,3.4,2.0,1.0,0.8,2.0,0,0,9.4
6+ Days Rest,1,35.6,28.0,6.0,17.0,35.3,2.0,8.0,25.0,14.0,14.0,100,1.0,4.0,5.0,0.0,3.0,0.0,0.0,3.0,0,0,7.0
