DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.1,8.2,50.4,100%,44.7,5.7
3 Pointers,1.3,3.1,42.5,38.4%,36.7,5.8
2 Pointers,2.8,5.0,55.3,61.6%,49.5,5.8
Less Than 6 Ft,1.4,1.9,74.2,23.3%,59.8,14.4
Less Than 10 Ft,1.7,2.5,67.2,30.7%,55.4,11.8
Greater Than 15 Ft,2.2,4.9,44.0,60.0%,38.5,5.5
