BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,24.2,8.1,2.7,6.9,39.0,1.5,4.1,35.9,1.3,1.7,73.2,0.5,2.7,3.3,1.8,0.6,0.8,0.5,2.3,0,0,2.6
Home,21,23.7,7.6,2.4,6.4,38.1,1.3,4.0,33.3,1.4,1.9,75.0,0.6,3.1,3.7,1.9,0.6,0.9,0.7,2.3,0,0,3.1
Road,26,24.7,8.6,2.9,7.4,39.6,1.6,4.2,38.0,1.2,1.6,71.4,0.5,2.4,2.9,1.8,0.5,0.8,0.4,2.3,0,0,2.1
Wins,26,25.7,8.3,2.7,6.8,40.1,1.6,4.1,38.7,1.3,1.7,73.3,0.4,3.0,3.5,2.1,0.5,0.7,0.6,2.6,0,0,8.3
Losses,21,22.4,8.0,2.7,7.1,37.6,1.3,4.1,32.6,1.3,1.8,73.0,0.6,2.4,3.0,1.5,0.6,1.0,0.4,1.9,0,0,-4.5
October,3,28.5,8.7,2.7,4.7,57.1,2.0,3.7,54.5,1.3,2.0,66.7,0.7,3.3,4.0,1.0,0.0,0.7,0.7,2.3,0,0,6.7
November,15,26.1,9.4,3.3,9.0,37.0,1.2,5.0,24.0,1.5,1.9,79.3,0.6,3.3,3.9,2.0,1.0,0.9,0.3,2.6,0,0,0.9
December,11,18.8,6.2,2.2,5.5,39.3,1.6,3.9,41.9,0.2,0.6,28.6,0.2,2.5,2.7,1.6,0.5,0.8,0.5,1.5,0,0,7.1
January,14,25.4,7.8,2.3,6.3,36.4,1.4,3.3,41.3,1.9,2.4,78.8,0.6,2.1,2.8,1.6,0.2,0.9,0.4,2.5,0,0,-0.6
February,4,25.1,9.8,3.3,7.0,46.4,2.0,4.3,47.1,1.3,1.8,71.4,0.5,3.0,3.5,3.0,0.8,0.3,1.8,2.3,0,0,4.5
Pre All-Star,47,24.2,8.1,2.7,6.9,39.0,1.5,4.1,35.9,1.3,1.7,73.2,0.5,2.7,3.3,1.8,0.6,0.8,0.5,2.3,0,0,2.6
Bench,47,24.2,8.1,2.7,6.9,39.0,1.5,4.1,35.9,1.3,1.7,73.2,0.5,2.7,3.3,1.8,0.6,0.8,0.5,2.3,0,0,2.6
0 Days Rest,11,25.0,6.7,1.9,6.7,28.4,1.4,4.4,31.3,1.5,2.1,73.9,0.6,2.6,3.3,1.5,0.5,0.6,0.5,2.5,0,0,5.6
1 Days Rest,27,23.4,8.7,3.0,7.4,41.2,1.6,4.1,37.5,1.1,1.5,73.2,0.5,3.0,3.4,2.0,0.7,0.9,0.6,2.3,0,0,3.6
2 Days Rest,5,24.2,8.6,2.6,6.0,43.3,2.0,4.0,50.0,1.4,2.0,70.0,0.6,1.6,2.2,1.0,0.2,1.0,0.6,1.8,0,0,-7.8
3 Days Rest,2,32.3,12.0,4.5,7.5,60.0,0.5,3.0,16.7,2.5,3.0,83.3,0.0,2.0,2.0,2.5,0.0,0.5,0.5,3.0,0,0,-4.5
6+ Days Rest,2,23.1,3.0,1.0,4.0,25.0,0.5,3.0,16.7,0.5,1.0,50.0,0.5,4.0,4.5,2.5,0.0,0.5,0.5,1.5,0,0,4.0
