,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 08, 2017 - SAC vs. BOS",W,14,6,3,6,50.0,0,0,0.0,0,0,0.0,0,2,2,4,1,0,1,0,0,2017-02-08 00:00:00,BOS,HOME
1,"FEB 06, 2017 - SAC vs. CHI",L,35,22,8,13,61.5,2,4,50.0,4,4,100.0,1,3,4,7,0,1,3,2,19,2017-02-06 00:00:00,CHI,HOME
2,"FEB 04, 2017 - SAC vs. GSW",W,20,7,3,7,42.9,1,3,33.3,0,0,0.0,0,1,1,4,2,0,4,2,10,2017-02-04 00:00:00,GSW,HOME
3,"FEB 03, 2017 - SAC vs. PHX",L,28,18,7,10,70.0,0,1,0.0,4,4,100.0,2,3,5,3,2,0,2,2,-2,2017-02-03 00:00:00,PHX,HOME
4,"JAN 31, 2017 - SAC @ HOU",L,12,0,0,3,0.0,0,1,0.0,0,2,0.0,0,2,2,1,2,1,2,0,-15,2017-01-31 00:00:00,HOU,AWAY
5,"JAN 30, 2017 - SAC @ PHI",L,27,4,2,5,40.0,0,1,0.0,0,0,0.0,0,3,3,11,0,0,2,2,0,2017-01-30 00:00:00,PHI,AWAY
6,"JAN 28, 2017 - SAC @ CHA",W,32,5,2,6,33.3,0,1,0.0,1,2,50.0,0,0,0,9,1,0,2,0,6,2017-01-28 00:00:00,CHA,AWAY
7,"JAN 27, 2017 - SAC @ IND",L,23,16,3,7,42.9,2,3,66.7,8,8,100.0,1,1,2,6,1,0,2,1,6,2017-01-27 00:00:00,IND,AWAY
8,"JAN 25, 2017 - SAC @ CLE",W,17,5,2,6,33.3,0,2,0.0,1,1,100.0,0,1,1,4,1,0,1,1,2,2017-01-25 00:00:00,CLE,AWAY
9,"JAN 23, 2017 - SAC @ DET",W,23,19,7,11,63.6,1,2,50.0,4,4,100.0,2,1,3,6,1,0,0,2,-5,2017-01-23 00:00:00,DET,AWAY
10,"JAN 21, 2017 - SAC @ CHI",L,23,8,2,7,28.6,0,0,0.0,4,5,80.0,1,2,3,6,1,0,3,2,-1,2017-01-21 00:00:00,CHI,AWAY
11,"JAN 20, 2017 - SAC @ MEM",L,23,13,4,10,40.0,0,2,0.0,5,7,71.4,0,4,4,5,1,0,1,1,-21,2017-01-20 00:00:00,MEM,AWAY
12,"JAN 15, 2017 - SAC vs. OKC",L,21,4,0,3,0.0,0,2,0.0,4,4,100.0,0,1,1,4,1,0,1,1,-15,2017-01-15 00:00:00,OKC,HOME
13,"JAN 13, 2017 - SAC vs. CLE",L,26,17,7,10,70.0,0,1,0.0,3,4,75.0,0,4,4,4,0,0,3,2,3,2017-01-13 00:00:00,CLE,HOME
14,"JAN 10, 2017 - SAC vs. DET",W,24,8,2,9,22.2,1,2,50.0,3,4,75.0,0,1,1,2,0,0,4,1,10,2017-01-10 00:00:00,DET,HOME
15,"JAN 08, 2017 - SAC vs. GSW",L,22,15,4,8,50.0,0,1,0.0,7,8,87.5,0,2,2,3,0,0,1,1,10,2017-01-08 00:00:00,GSW,HOME
