BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,33,8.7,2.9,1.2,3.2,38.1,0.2,0.4,35.7,0.3,0.4,78.6,0.2,0.5,0.7,1.0,0.7,0.6,0.0,0.8,0,0,-0.1
Home,17,8.4,2.4,1.0,2.8,35.4,0.2,0.5,50.0,0.1,0.1,100,0.2,0.5,0.6,0.6,0.7,0.4,0.1,0.9,0,0,-0.6
Road,16,9.0,3.5,1.4,3.6,40.4,0.1,0.4,16.7,0.6,0.8,75.0,0.3,0.5,0.8,1.4,0.8,0.8,0.0,0.8,0,0,0.6
Wins,7,11.9,5.4,2.4,5.0,48.6,0.3,0.6,50.0,0.3,0.3,100,0.3,0.4,0.7,0.9,1.1,1.0,0.0,1.6,0,0,1.3
Losses,26,7.9,2.2,0.9,2.7,32.9,0.1,0.4,30.0,0.3,0.5,75.0,0.2,0.5,0.7,1.1,0.6,0.5,0.0,0.6,0,0,-0.4
October,4,8.4,2.0,0.8,2.3,33.3,0.0,0.3,0.0,0.5,0.5,100,0.3,0.5,0.8,2.0,0.8,1.0,0.3,0.8,0,0,0.0
November,7,12.9,4.7,1.9,4.4,41.9,0.0,0.4,0.0,1.0,1.1,87.5,0.0,0.7,0.7,1.7,1.1,1.6,0.0,0.9,0,0,2.1
December,10,6.8,3.1,1.3,2.7,48.1,0.3,0.4,75.0,0.2,0.4,50.0,0.1,0.4,0.5,1.0,0.5,0.2,0.0,0.7,0,0,0.7
January,10,9.2,2.4,1.1,3.7,29.7,0.2,0.6,33.3,0.0,0.0,0.0,0.5,0.5,1.0,0.4,0.8,0.2,0.0,1.1,0,0,-2.2
February,2,1.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0
Pre All-Star,33,8.7,2.9,1.2,3.2,38.1,0.2,0.4,35.7,0.3,0.4,78.6,0.2,0.5,0.7,1.0,0.7,0.6,0.0,0.8,0,0,-0.1
Bench,33,8.7,2.9,1.2,3.2,38.1,0.2,0.4,35.7,0.3,0.4,78.6,0.2,0.5,0.7,1.0,0.7,0.6,0.0,0.8,0,0,-0.1
0 Days Rest,6,13.2,5.2,2.0,4.7,42.9,0.3,0.5,66.7,0.8,1.0,83.3,0.3,1.3,1.7,2.5,0.8,1.3,0.0,1.3,0,0,-1.5
1 Days Rest,14,7.6,2.6,1.1,3.1,37.2,0.1,0.4,20.0,0.2,0.3,75.0,0.1,0.3,0.4,0.6,0.9,0.1,0.0,0.4,0,0,-0.6
2 Days Rest,1,9.7,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0,0,-6.0
3 Days Rest,4,3.3,0.5,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.3,0.0,0.8,0,0,-1.3
4 Days Rest,2,4.4,1.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,4.5
5 Days Rest,3,13.7,6.3,2.3,5.3,43.8,0.7,1.7,40.0,1.0,1.3,75.0,0.7,0.3,1.0,2.0,0.7,1.3,0.0,2.3,0,0,1.7
6+ Days Rest,3,10.2,1.3,0.7,3.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.7,0.7,1.0,0.3,1.0,0,0,4.0
