BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,38,16.4,5.2,1.8,4.2,42.2,1.0,2.6,38.0,0.6,0.8,76.7,0.3,1.9,2.2,1.0,0.6,0.3,0.1,1.4,0,0,-0.2
Home,23,16.7,5.9,2.1,4.3,48.5,1.1,2.7,42.6,0.6,0.7,82.4,0.2,2.1,2.3,1.1,0.5,0.3,0.2,1.5,0,0,2.3
Road,15,15.9,4.1,1.3,4.1,32.3,0.8,2.6,30.8,0.6,0.9,69.2,0.5,1.6,2.1,0.7,0.8,0.3,0.0,1.3,0,0,-4.1
Wins,28,15.7,4.9,1.7,4.2,41.0,1.0,2.5,38.6,0.5,0.7,78.9,0.2,1.6,1.9,0.9,0.7,0.2,0.1,1.4,0,0,1.5
Losses,10,18.5,5.9,2.0,4.4,45.5,1.1,3.0,36.7,0.8,1.1,72.7,0.6,2.7,3.3,1.3,0.5,0.5,0.0,1.4,0,0,-5.0
October,3,19.6,4.0,1.7,5.0,33.3,0.7,2.7,25.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.7,1.0,0.0,1.0,0,0,4.3
November,11,14.5,4.3,1.4,3.8,35.7,0.8,2.8,29.0,0.7,0.9,80.0,0.1,1.5,1.6,0.9,0.5,0.1,0.2,1.3,0,0,-1.6
December,9,16.5,5.2,1.8,3.7,48.5,1.0,2.0,50.0,0.7,1.0,66.7,0.4,2.1,2.6,0.8,0.8,0.2,0.0,1.7,0,0,-0.2
January,10,17.6,6.5,2.4,5.1,47.1,1.3,2.7,48.1,0.4,0.5,80.0,0.5,2.0,2.5,1.2,0.5,0.4,0.2,1.3,0,0,2.7
February,5,16.3,5.2,1.6,4.0,40.0,1.0,3.2,31.3,1.0,1.2,83.3,0.4,2.2,2.6,1.0,1.0,0.2,0.0,1.6,0,0,-5.4
Pre All-Star,38,16.4,5.2,1.8,4.2,42.2,1.0,2.6,38.0,0.6,0.8,76.7,0.3,1.9,2.2,1.0,0.6,0.3,0.1,1.4,0,0,-0.2
Starters,2,20.0,6.5,2.0,6.0,33.3,1.0,3.5,28.6,1.5,2.5,60.0,0.5,4.0,4.5,0.0,0.0,0.5,0.5,2.0,0,0,-0.5
Bench,36,16.2,5.1,1.8,4.1,43.0,1.0,2.6,38.7,0.6,0.7,80.0,0.3,1.8,2.1,1.0,0.7,0.3,0.1,1.4,0,0,-0.2
0 Days Rest,5,18.3,4.4,1.6,5.2,30.8,1.0,2.8,35.7,0.2,0.4,50.0,0.2,1.8,2.0,1.2,0.4,0.4,0.2,1.2,0,0,-2.0
1 Days Rest,19,16.0,5.7,2.1,4.6,44.8,1.1,2.8,38.9,0.5,0.6,81.8,0.4,1.5,1.9,1.1,0.7,0.2,0.1,1.6,0,0,-0.3
2 Days Rest,8,16.3,4.8,1.5,3.6,41.4,0.8,2.4,31.6,1.0,1.3,80.0,0.3,2.4,2.6,0.6,0.9,0.3,0.1,1.5,0,0,-4.6
4 Days Rest,1,23.3,11.0,3.0,6.0,50.0,2.0,4.0,50.0,3.0,5.0,60.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0
5 Days Rest,2,10.9,1.5,0.5,2.0,25.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.5,0,0,2.0
6+ Days Rest,3,17.2,5.0,1.7,3.0,55.6,1.0,2.3,42.9,0.7,0.7,100,0.0,3.0,3.0,1.3,0.0,1.0,0.0,0.3,0,0,13.3
