,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 16, 2017 - LAC vs. OKC",W,14,8,3,5,60.0,2,3,66.7,0,0,0.0,0,3,3,6,1,0,3,0,15,2017-01-16 00:00:00,OKC,HOME
1,"JAN 14, 2017 - LAC vs. LAL",W,31,20,7,15,46.7,2,6,33.3,4,4,100.0,2,3,5,13,2,0,4,2,17,2017-01-14 00:00:00,LAL,HOME
2,"JAN 11, 2017 - LAC vs. ORL",W,33,18,6,13,46.2,1,5,20.0,5,6,83.3,0,7,7,6,4,0,5,3,10,2017-01-11 00:00:00,ORL,HOME
3,"JAN 08, 2017 - LAC vs. MIA",W,29,19,7,11,63.6,1,3,33.3,4,5,80.0,1,5,6,18,2,0,1,4,23,2017-01-08 00:00:00,MIA,HOME
4,"JAN 06, 2017 - LAC @ SAC",W,31,14,3,5,60.0,1,2,50.0,7,8,87.5,0,6,6,12,3,0,3,2,9,2017-01-06 00:00:00,SAC,AWAY
5,"DEC 28, 2016 - LAC @ NOP",L,31,21,7,15,46.7,2,7,28.6,5,5,100.0,3,5,8,6,1,0,1,3,-4,2016-12-28 00:00:00,NOP,AWAY
6,"DEC 22, 2016 - LAC vs. SAS",W,23,19,6,11,54.5,2,2,100.0,5,6,83.3,0,6,6,6,2,0,2,2,6,2016-12-22 00:00:00,SAS,HOME
7,"DEC 20, 2016 - LAC vs. DEN",W,26,16,7,14,50.0,2,5,40.0,0,0,0.0,0,8,8,15,1,0,3,1,37,2016-12-20 00:00:00,DEN,HOME
8,"DEC 18, 2016 - LAC @ WAS",L,37,13,6,15,40.0,1,5,20.0,0,1,0.0,1,3,4,12,2,0,3,4,-5,2016-12-18 00:00:00,WAS,AWAY
9,"DEC 16, 2016 - LAC @ MIA",W,34,17,6,15,40.0,1,4,25.0,4,6,66.7,0,5,5,6,0,0,1,3,0,2016-12-16 00:00:00,MIA,AWAY
10,"DEC 14, 2016 - LAC @ ORL",W,32,16,5,9,55.6,1,2,50.0,5,6,83.3,0,2,2,10,2,0,4,3,2,2016-12-14 00:00:00,ORL,AWAY
11,"DEC 12, 2016 - LAC vs. POR",W,36,21,7,14,50.0,3,6,50.0,4,4,100.0,1,4,5,14,2,0,2,3,5,2016-12-12 00:00:00,POR,HOME
12,"DEC 10, 2016 - LAC vs. NOP",W,30,20,8,16,50.0,3,6,50.0,1,2,50.0,0,5,5,20,3,0,0,3,21,2016-12-10 00:00:00,NOP,HOME
13,"DEC 07, 2016 - LAC vs. GSW",L,32,15,7,14,50.0,1,6,16.7,0,0,0.0,1,5,6,5,1,0,2,4,-16,2016-12-07 00:00:00,GSW,HOME
14,"DEC 04, 2016 - LAC vs. IND",L,35,18,5,9,55.6,2,5,40.0,6,7,85.7,0,2,2,11,1,0,5,3,8,2016-12-04 00:00:00,IND,HOME
15,"DEC 02, 2016 - LAC @ NOP",W,34,17,6,11,54.5,1,4,25.0,4,4,100.0,1,7,8,13,1,0,2,2,25,2016-12-02 00:00:00,NOP,AWAY
16,"DEC 01, 2016 - LAC @ CLE",W,25,16,5,11,45.5,3,7,42.9,3,3,100.0,2,4,6,9,1,0,0,4,17,2016-12-01 00:00:00,CLE,AWAY
17,"NOV 29, 2016 - LAC @ BKN",L,45,26,11,26,42.3,4,7,57.1,0,0,0.0,3,7,10,13,2,1,4,2,0,2016-11-29 00:00:00,BKN,AWAY
18,"NOV 27, 2016 - LAC @ IND",L,32,13,3,11,27.3,0,6,0.0,7,7,100.0,0,4,4,4,2,1,4,1,-15,2016-11-27 00:00:00,IND,AWAY
19,"NOV 25, 2016 - LAC @ DET",L,33,8,2,9,22.2,1,4,25.0,3,3,100.0,0,3,3,14,1,0,5,4,-13,2016-11-25 00:00:00,DET,AWAY
20,"NOV 23, 2016 - LAC @ DAL",W,26,18,6,10,60.0,2,4,50.0,4,4,100.0,1,2,3,4,4,0,0,1,15,2016-11-23 00:00:00,DAL,AWAY
21,"NOV 21, 2016 - LAC vs. TOR",W,35,26,8,14,57.1,3,8,37.5,7,7,100.0,0,3,3,12,2,0,4,1,8,2016-11-21 00:00:00,TOR,HOME
22,"NOV 19, 2016 - LAC vs. CHI",W,34,19,7,14,50.0,3,5,60.0,2,3,66.7,3,1,4,8,2,0,4,2,10,2016-11-19 00:00:00,CHI,HOME
23,"NOV 18, 2016 - LAC @ SAC",W,33,11,2,10,20.0,1,6,16.7,6,8,75.0,1,8,9,12,3,0,3,4,1,2016-11-18 00:00:00,SAC,AWAY
24,"NOV 16, 2016 - LAC vs. MEM",L,34,9,3,11,27.3,1,4,25.0,2,4,50.0,0,2,2,6,5,0,2,4,2,2016-11-16 00:00:00,MEM,HOME
25,"NOV 14, 2016 - LAC vs. BKN",W,25,21,8,11,72.7,4,6,66.7,1,1,100.0,1,3,4,9,5,0,1,2,39,2016-11-14 00:00:00,BKN,HOME
26,"NOV 12, 2016 - LAC @ MIN",W,32,19,4,7,57.1,3,4,75.0,8,8,100.0,0,4,4,8,2,0,4,2,17,2016-11-12 00:00:00,MIN,AWAY
27,"NOV 11, 2016 - LAC @ OKC",W,36,17,5,14,35.7,2,6,33.3,5,5,100.0,0,6,6,10,1,0,0,2,6,2016-11-11 00:00:00,OKC,AWAY
28,"NOV 09, 2016 - LAC vs. POR",W,23,19,7,14,50.0,3,6,50.0,2,2,100.0,1,3,4,7,1,0,1,2,32,2016-11-09 00:00:00,POR,HOME
29,"NOV 07, 2016 - LAC vs. DET",W,25,24,8,10,80.0,5,5,100.0,3,4,75.0,0,6,6,8,2,1,0,1,33,2016-11-07 00:00:00,DET,HOME
30,"NOV 05, 2016 - LAC @ SAS",W,29,9,4,11,36.4,0,1,0.0,1,1,100.0,1,7,8,10,2,0,1,2,25,2016-11-05 00:00:00,SAS,AWAY
31,"NOV 04, 2016 - LAC @ MEM",W,33,27,6,16,37.5,1,8,12.5,14,15,93.3,1,3,4,11,6,2,1,4,10,2016-11-04 00:00:00,MEM,AWAY
32,"NOV 02, 2016 - LAC vs. OKC",L,33,15,4,11,36.4,2,4,50.0,5,6,83.3,1,10,11,9,6,0,5,1,-7,2016-11-02 00:00:00,OKC,HOME
