DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.6,3.1,52.3,100%,47.6,4.7
3 Pointers,0.0,0.3,0.0,9.1%,26.3,-26.3
2 Pointers,1.6,2.9,57.5,90.9%,50.2,7.3
Less Than 6 Ft,1.1,1.5,71.4,47.7%,59.3,12.1
Less Than 10 Ft,1.3,2.3,56.3,72.7%,54.2,2.0
Greater Than 15 Ft,0.2,0.6,37.5,18.2%,40.6,-3.1
