DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.4,9.7,45.4,100%,46.5,-1.1
3 Pointers,0.7,1.7,38.7,17.8%,36.2,2.5
2 Pointers,3.7,7.9,46.9,82.2%,49.9,-3.0
Less Than 6 Ft,2.2,4.2,52.3,43.4%,59.8,-7.5
Less Than 10 Ft,2.8,5.7,48.5,58.6%,54.8,-6.2
Greater Than 15 Ft,1.5,3.2,47.0,33.0%,37.9,9.1
